url	ns	type	id	code	name	description	subject	predicate	object	sourceUrl	sourceNs
https://processes.org.ai/AerospaceCompanies.disseminate.ManufacturingOperationsCustomerServiceTargets.to.AppropriateDepartmentalOrganizations	processes.org.ai	Statement	AerospaceCompanies.disseminate.ManufacturingOperationsCustomerServiceTargets.to.AppropriateDepartmentalOrganizations		Disseminate manufacturing operations customer service and operations targets to the appropriate departmental organizations	Disseminate manufacturing operations customer service and operations targets to the appropriate departmental organizations	AerospaceCompanies	disseminate	ManufacturingOperationsCustomerServiceTargets	https://apqc.org.ai/AerospaceCompanies.disseminate.ManufacturingOperationsCustomerServiceTargets.to.AppropriateDepartmentalOrganizations	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.disseminate.OperationsTargets.to.AppropriateDepartmentalOrganizations	processes.org.ai	Statement	AerospaceCompanies.disseminate.OperationsTargets.to.AppropriateDepartmentalOrganizations		Disseminate manufacturing operations customer service and operations targets to the appropriate departmental organizations	Disseminate manufacturing operations customer service and operations targets to the appropriate departmental organizations	AerospaceCompanies	disseminate	OperationsTargets	https://apqc.org.ai/AerospaceCompanies.disseminate.OperationsTargets.to.AppropriateDepartmentalOrganizations	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.publish.AnnualManufacturingOperationsBudget	processes.org.ai	Statement	AerospaceCompanies.publish.AnnualManufacturingOperationsBudget		Publish annual manufacturing operations budget and plan	Publish annual manufacturing operations budget and plan	AerospaceCompanies	publish	AnnualManufacturingOperationsBudget	https://apqc.org.ai/AerospaceCompanies.publish.AnnualManufacturingOperationsBudget	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.publish.Plan	processes.org.ai	Statement	AerospaceCompanies.publish.Plan		Publish annual manufacturing operations budget and plan	Publish annual manufacturing operations budget and plan	AerospaceCompanies	publish	Plan	https://apqc.org.ai/AerospaceCompanies.publish.Plan	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.plan.ProductionOperations	processes.org.ai	Statement	AerospaceCompanies.plan.ProductionOperations		Plan production operations	Plan production operations	AerospaceCompanies	plan	ProductionOperations	https://apqc.org.ai/AerospaceCompanies.plan.ProductionOperations	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.compile.PertinentInputs.from.BusinessPlanningStrategyDepartment	processes.org.ai	Statement	AerospaceCompanies.compile.PertinentInputs.from.BusinessPlanningStrategyDepartment		Compile and update all pertinent inputs from business planning and strategy department	Compile and update all pertinent inputs from business planning and strategy department	AerospaceCompanies	compile	PertinentInputs	https://apqc.org.ai/AerospaceCompanies.compile.PertinentInputs.from.BusinessPlanningStrategyDepartment	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.update.PertinentInputs.from.BusinessPlanningStrategyDepartment	processes.org.ai	Statement	AerospaceCompanies.update.PertinentInputs.from.BusinessPlanningStrategyDepartment		Compile and update all pertinent inputs from business planning and strategy department	Compile and update all pertinent inputs from business planning and strategy department	AerospaceCompanies	update	PertinentInputs	https://apqc.org.ai/AerospaceCompanies.update.PertinentInputs.from.BusinessPlanningStrategyDepartment	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.develop.IntermediateRangeProductionPlans	processes.org.ai	Statement	AerospaceCompanies.develop.IntermediateRangeProductionPlans		Develop intermediate range production and inventory plans	Develop intermediate range production and inventory plans	AerospaceCompanies	develop	IntermediateRangeProductionPlans	https://apqc.org.ai/AerospaceCompanies.develop.IntermediateRangeProductionPlans	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.develop.InventoryPlans	processes.org.ai	Statement	AerospaceCompanies.develop.InventoryPlans		Develop intermediate range production and inventory plans	Develop intermediate range production and inventory plans	AerospaceCompanies	develop	InventoryPlans	https://apqc.org.ai/AerospaceCompanies.develop.InventoryPlans	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.develop.Options.for.NextPeriodSalesPlanningMeeting	processes.org.ai	Statement	AerospaceCompanies.develop.Options.for.NextPeriodSalesPlanningMeeting		Develop options for next period sales and operations planning meeting	Develop options for next period sales and operations planning meeting	AerospaceCompanies	develop	Options	https://apqc.org.ai/AerospaceCompanies.develop.Options.for.NextPeriodSalesPlanningMeeting	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.develop.Options.for.OperationsPlanningMeeting	processes.org.ai	Statement	AerospaceCompanies.develop.Options.for.OperationsPlanningMeeting		Develop options for next period sales and operations planning meeting	Develop options for next period sales and operations planning meeting	AerospaceCompanies	develop	Options	https://apqc.org.ai/AerospaceCompanies.develop.Options.for.OperationsPlanningMeeting	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.conduct.SalesPlanningSOp	processes.org.ai	Statement	AerospaceCompanies.conduct.SalesPlanningSOp		Conduct sales and operations planning (S&OP) periodic meeting and update final S&OP into detailed	Conduct sales and operations planning (S&OP) periodic meeting and update final S&OP into detailed	AerospaceCompanies	conduct	SalesPlanningSOp	https://apqc.org.ai/AerospaceCompanies.conduct.SalesPlanningSOp	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.conduct.UpdateFinalSOp.into.Detailed	processes.org.ai	Statement	AerospaceCompanies.conduct.UpdateFinalSOp.into.Detailed		Conduct sales and operations planning (S&OP) periodic meeting and update final S&OP into detailed	Conduct sales and operations planning (S&OP) periodic meeting and update final S&OP into detailed	AerospaceCompanies	conduct	UpdateFinalSOp	https://apqc.org.ai/AerospaceCompanies.conduct.UpdateFinalSOp.into.Detailed	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.conduct.OperationsPlanningSOp	processes.org.ai	Statement	AerospaceCompanies.conduct.OperationsPlanningSOp		Conduct sales and operations planning (S&OP) periodic meeting and update final S&OP into detailed	Conduct sales and operations planning (S&OP) periodic meeting and update final S&OP into detailed	AerospaceCompanies	conduct	OperationsPlanningSOp	https://apqc.org.ai/AerospaceCompanies.conduct.OperationsPlanningSOp	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.conduct.UpdateFinalSOp.into.Detailed	processes.org.ai	Statement	AerospaceCompanies.conduct.UpdateFinalSOp.into.Detailed		Conduct sales and operations planning (S&OP) periodic meeting and update final S&OP into detailed	Conduct sales and operations planning (S&OP) periodic meeting and update final S&OP into detailed	AerospaceCompanies	conduct	UpdateFinalSOp	https://apqc.org.ai/AerospaceCompanies.conduct.UpdateFinalSOp.into.Detailed	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.determine.FinalSourcingAlternatives	processes.org.ai	Statement	AerospaceCompanies.determine.FinalSourcingAlternatives		Determine final sourcing alternatives	Determine final sourcing alternatives	AerospaceCompanies	determine	FinalSourcingAlternatives	https://apqc.org.ai/AerospaceCompanies.determine.FinalSourcingAlternatives	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.generate.MasterSchedules.with.ToolingRoughCutCapacityPlanning	processes.org.ai	Statement	AerospaceCompanies.generate.MasterSchedules.with.ToolingRoughCutCapacityPlanning		Generate master schedules with tooling rough cut capacity planning and maintenance	Generate master schedules with tooling rough cut capacity planning and maintenance	AerospaceCompanies	generate	MasterSchedules	https://apqc.org.ai/AerospaceCompanies.generate.MasterSchedules.with.ToolingRoughCutCapacityPlanning	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.generate.MasterSchedules.with.Maintenance	processes.org.ai	Statement	AerospaceCompanies.generate.MasterSchedules.with.Maintenance		Generate master schedules with tooling rough cut capacity planning and maintenance	Generate master schedules with tooling rough cut capacity planning and maintenance	AerospaceCompanies	generate	MasterSchedules	https://apqc.org.ai/AerospaceCompanies.generate.MasterSchedules.with.Maintenance	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.create.ProductionProject.with.WorkBreakdownStructure	processes.org.ai	Statement	AerospaceCompanies.create.ProductionProject.with.WorkBreakdownStructure		Create production project with work breakdown structure	Create production project with work breakdown structure	AerospaceCompanies	create	ProductionProject	https://apqc.org.ai/AerospaceCompanies.create.ProductionProject.with.WorkBreakdownStructure	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.modify.MasterPlans.to.AccommodateLogisticsMaintenanceToolingConstraints	processes.org.ai	Statement	AerospaceCompanies.modify.MasterPlans.to.AccommodateLogisticsMaintenanceToolingConstraints		Modify master plans and projects to accommodate logistics, maintenance and production tooling constraints	Modify master plans and projects to accommodate logistics, maintenance and production tooling constraints	AerospaceCompanies	modify	MasterPlans	https://apqc.org.ai/AerospaceCompanies.modify.MasterPlans.to.AccommodateLogisticsMaintenanceToolingConstraints	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.modify.MasterPlans.to.ProductionToolingConstraints	processes.org.ai	Statement	AerospaceCompanies.modify.MasterPlans.to.ProductionToolingConstraints		Modify master plans and projects to accommodate logistics, maintenance and production tooling constraints	Modify master plans and projects to accommodate logistics, maintenance and production tooling constraints	AerospaceCompanies	modify	MasterPlans	https://apqc.org.ai/AerospaceCompanies.modify.MasterPlans.to.ProductionToolingConstraints	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.modify.Projects.to.AccommodateLogisticsMaintenanceToolingConstraints	processes.org.ai	Statement	AerospaceCompanies.modify.Projects.to.AccommodateLogisticsMaintenanceToolingConstraints		Modify master plans and projects to accommodate logistics, maintenance and production tooling constraints	Modify master plans and projects to accommodate logistics, maintenance and production tooling constraints	AerospaceCompanies	modify	Projects	https://apqc.org.ai/AerospaceCompanies.modify.Projects.to.AccommodateLogisticsMaintenanceToolingConstraints	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.modify.Projects.to.ProductionToolingConstraints	processes.org.ai	Statement	AerospaceCompanies.modify.Projects.to.ProductionToolingConstraints		Modify master plans and projects to accommodate logistics, maintenance and production tooling constraints	Modify master plans and projects to accommodate logistics, maintenance and production tooling constraints	AerospaceCompanies	modify	Projects	https://apqc.org.ai/AerospaceCompanies.modify.Projects.to.ProductionToolingConstraints	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.generate.IntermediateRangeMaterialResourcePlanningDistributionResourcePlanningCapacityRequirementsPlanningMrpDrpCrp	processes.org.ai	Statement	AerospaceCompanies.generate.IntermediateRangeMaterialResourcePlanningDistributionResourcePlanningCapacityRequirementsPlanningMrpDrpCrp		Generate intermediate range material resource planning, distribution resource planning, capacity requirements planning (MRP, DRP, CRP)	Generate intermediate range material resource planning, distribution resource planning, capacity requirements planning (MRP, DRP, CRP)	AerospaceCompanies	generate	IntermediateRangeMaterialResourcePlanningDistributionResourcePlanningCapacityRequirementsPlanningMrpDrpCrp	https://apqc.org.ai/AerospaceCompanies.generate.IntermediateRangeMaterialResourcePlanningDistributionResourcePlanningCapacityRequirementsPlanningMrpDrpCrp	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.publish.AnnualPlans.to.SalesProcurementTransportationOperations	processes.org.ai	Statement	AerospaceCompanies.publish.AnnualPlans.to.SalesProcurementTransportationOperations		Publish annual plans to sales procurement transportation and manufacturing operations	Publish annual plans to sales procurement transportation and manufacturing operations	AerospaceCompanies	publish	AnnualPlans	https://apqc.org.ai/AerospaceCompanies.publish.AnnualPlans.to.SalesProcurementTransportationOperations	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.publish.AnnualPlans.to.ManufacturingOperations	processes.org.ai	Statement	AerospaceCompanies.publish.AnnualPlans.to.ManufacturingOperations		Publish annual plans to sales procurement transportation and manufacturing operations	Publish annual plans to sales procurement transportation and manufacturing operations	AerospaceCompanies	publish	AnnualPlans	https://apqc.org.ai/AerospaceCompanies.publish.AnnualPlans.to.ManufacturingOperations	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.manage.ProductionEquipment	processes.org.ai	Statement	AerospaceCompanies.manage.ProductionEquipment		Manage production equipment and facilities	Manage production equipment and facilities	AerospaceCompanies	manage	ProductionEquipment	https://apqc.org.ai/AerospaceCompanies.manage.ProductionEquipment	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.manage.Facilities	processes.org.ai	Statement	AerospaceCompanies.manage.Facilities		Manage production equipment and facilities	Manage production equipment and facilities	AerospaceCompanies	manage	Facilities	https://apqc.org.ai/AerospaceCompanies.manage.Facilities	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.manage.EquipmentData	processes.org.ai	Statement	AerospaceCompanies.manage.EquipmentData		Manage equipment data	Manage equipment data	AerospaceCompanies	manage	EquipmentData	https://apqc.org.ai/AerospaceCompanies.manage.EquipmentData	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.develop.PlantEquipmentPreventativeMaintenancePlans	processes.org.ai	Statement	AerospaceCompanies.develop.PlantEquipmentPreventativeMaintenancePlans		Develop plant equipment preventative maintenance plans	Develop plant equipment preventative maintenance plans	AerospaceCompanies	develop	PlantEquipmentPreventativeMaintenancePlans	https://apqc.org.ai/AerospaceCompanies.develop.PlantEquipmentPreventativeMaintenancePlans	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.develop.PhysicalPlantPreventativeMaintenanceManagementPlans	processes.org.ai	Statement	AerospaceCompanies.develop.PhysicalPlantPreventativeMaintenanceManagementPlans		Develop physical plant preventative maintenance and energy management plans	Develop physical plant preventative maintenance and energy management plans	AerospaceCompanies	develop	PhysicalPlantPreventativeMaintenanceManagementPlans	https://apqc.org.ai/AerospaceCompanies.develop.PhysicalPlantPreventativeMaintenanceManagementPlans	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.develop.EnergyManagementPlans	processes.org.ai	Statement	AerospaceCompanies.develop.EnergyManagementPlans		Develop physical plant preventative maintenance and energy management plans	Develop physical plant preventative maintenance and energy management plans	AerospaceCompanies	develop	EnergyManagementPlans	https://apqc.org.ai/AerospaceCompanies.develop.EnergyManagementPlans	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.schedule.FacilityPreventativeMaintenance	processes.org.ai	Statement	AerospaceCompanies.schedule.FacilityPreventativeMaintenance		Schedule facility and equipment preventative maintenance	Schedule facility and equipment preventative maintenance	AerospaceCompanies	schedule	FacilityPreventativeMaintenance	https://apqc.org.ai/AerospaceCompanies.schedule.FacilityPreventativeMaintenance	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.schedule.EquipmentPreventativeMaintenance	processes.org.ai	Statement	AerospaceCompanies.schedule.EquipmentPreventativeMaintenance		Schedule facility and equipment preventative maintenance	Schedule facility and equipment preventative maintenance	AerospaceCompanies	schedule	EquipmentPreventativeMaintenance	https://apqc.org.ai/AerospaceCompanies.schedule.EquipmentPreventativeMaintenance	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.execute.FacilityPreventativeMaintenance	processes.org.ai	Statement	AerospaceCompanies.execute.FacilityPreventativeMaintenance		Execute facility and equipment preventative maintenance	Execute facility and equipment preventative maintenance	AerospaceCompanies	execute	FacilityPreventativeMaintenance	https://apqc.org.ai/AerospaceCompanies.execute.FacilityPreventativeMaintenance	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.execute.EquipmentPreventativeMaintenance	processes.org.ai	Statement	AerospaceCompanies.execute.EquipmentPreventativeMaintenance		Execute facility and equipment preventative maintenance	Execute facility and equipment preventative maintenance	AerospaceCompanies	execute	EquipmentPreventativeMaintenance	https://apqc.org.ai/AerospaceCompanies.execute.EquipmentPreventativeMaintenance	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.execute.UnplannedMaintenanceActivities	processes.org.ai	Statement	AerospaceCompanies.execute.UnplannedMaintenanceActivities		Execute unplanned maintenance activities	Execute unplanned maintenance activities	AerospaceCompanies	execute	UnplannedMaintenanceActivities	https://apqc.org.ai/AerospaceCompanies.execute.UnplannedMaintenanceActivities	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.determine.CorrectiveActions	processes.org.ai	Statement	AerospaceCompanies.determine.CorrectiveActions		Determine and identify corrective actions	Determine and identify corrective actions	AerospaceCompanies	determine	CorrectiveActions	https://apqc.org.ai/AerospaceCompanies.determine.CorrectiveActions	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.identify.CorrectiveActions	processes.org.ai	Statement	AerospaceCompanies.identify.CorrectiveActions		Determine and identify corrective actions	Determine and identify corrective actions	AerospaceCompanies	identify	CorrectiveActions	https://apqc.org.ai/AerospaceCompanies.identify.CorrectiveActions	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.schedule.Production	processes.org.ai	Statement	AerospaceCompanies.schedule.Production		Schedule production	Schedule production	AerospaceCompanies	schedule	Production	https://apqc.org.ai/AerospaceCompanies.schedule.Production	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.model.Plant	processes.org.ai	Statement	AerospaceCompanies.model.Plant		Model and simulate plant	Model and simulate plant	AerospaceCompanies	model	Plant	https://apqc.org.ai/AerospaceCompanies.model.Plant	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.simulate.Plant	processes.org.ai	Statement	AerospaceCompanies.simulate.Plant		Model and simulate plant	Model and simulate plant	AerospaceCompanies	simulate	Plant	https://apqc.org.ai/AerospaceCompanies.simulate.Plant	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.generate.LineLevelPlan	processes.org.ai	Statement	AerospaceCompanies.generate.LineLevelPlan		Generate line level plan	Generate line level plan	AerospaceCompanies	generate	LineLevelPlan	https://apqc.org.ai/AerospaceCompanies.generate.LineLevelPlan	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.generate.DetailedSchedule	processes.org.ai	Statement	AerospaceCompanies.generate.DetailedSchedule		Generate detailed schedule	Generate detailed schedule	AerospaceCompanies	generate	DetailedSchedule	https://apqc.org.ai/AerospaceCompanies.generate.DetailedSchedule	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.schedule.ProductionOrdersLots	processes.org.ai	Statement	AerospaceCompanies.schedule.ProductionOrdersLots		Schedule production orders and create lots	Schedule production orders and create lots	AerospaceCompanies	schedule	ProductionOrdersLots	https://apqc.org.ai/AerospaceCompanies.schedule.ProductionOrdersLots	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.schedule.CreateLots	processes.org.ai	Statement	AerospaceCompanies.schedule.CreateLots		Schedule production orders and create lots	Schedule production orders and create lots	AerospaceCompanies	schedule	CreateLots	https://apqc.org.ai/AerospaceCompanies.schedule.CreateLots	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.schedule.PreventivePlanned	processes.org.ai	Statement	AerospaceCompanies.schedule.PreventivePlanned		Schedule preventive (planned) maintenance (preventive maintenance orders)	Schedule preventive (planned) maintenance (preventive maintenance orders)	AerospaceCompanies	schedule	PreventivePlanned	https://apqc.org.ai/AerospaceCompanies.schedule.PreventivePlanned	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.schedule.RequestedUnplanned	processes.org.ai	Statement	AerospaceCompanies.schedule.RequestedUnplanned		Schedule requested (unplanned) maintenance (work order cycle)	Schedule requested (unplanned) maintenance (work order cycle)	AerospaceCompanies	schedule	RequestedUnplanned	https://apqc.org.ai/AerospaceCompanies.schedule.RequestedUnplanned	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.release.ProductionOrdersLots	processes.org.ai	Statement	AerospaceCompanies.release.ProductionOrdersLots		Release production orders and create lots	Release production orders and create lots	AerospaceCompanies	release	ProductionOrdersLots	https://apqc.org.ai/AerospaceCompanies.release.ProductionOrdersLots	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.release.CreateLots	processes.org.ai	Statement	AerospaceCompanies.release.CreateLots		Release production orders and create lots	Release production orders and create lots	AerospaceCompanies	release	CreateLots	https://apqc.org.ai/AerospaceCompanies.release.CreateLots	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.schedule.ProductionOperations	processes.org.ai	Statement	AerospaceCompanies.schedule.ProductionOperations		Schedule production operations	Schedule production operations	AerospaceCompanies	schedule	ProductionOperations	https://apqc.org.ai/AerospaceCompanies.schedule.ProductionOperations	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.generate.ShortRangeDrpMrp	processes.org.ai	Statement	AerospaceCompanies.generate.ShortRangeDrpMrp		Generate short range DRP, MRP, and CRP	Generate short range DRP, MRP, and CRP	AerospaceCompanies	generate	ShortRangeDrpMrp	https://apqc.org.ai/AerospaceCompanies.generate.ShortRangeDrpMrp	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.generate.Crp	processes.org.ai	Statement	AerospaceCompanies.generate.Crp		Generate short range DRP, MRP, and CRP	Generate short range DRP, MRP, and CRP	AerospaceCompanies	generate	Crp	https://apqc.org.ai/AerospaceCompanies.generate.Crp	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.conduct.PeriodicMeetings.on.ShortScheduleOperationsProcurementTooling	processes.org.ai	Statement	AerospaceCompanies.conduct.PeriodicMeetings.on.ShortScheduleOperationsProcurementTooling		Conduct periodic meetings on short schedule - operations, procurement, tooling and maintenance	Conduct periodic meetings on short schedule - operations, procurement, tooling and maintenance	AerospaceCompanies	conduct	PeriodicMeetings	https://apqc.org.ai/AerospaceCompanies.conduct.PeriodicMeetings.on.ShortScheduleOperationsProcurementTooling	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.conduct.PeriodicMeetings.on.Maintenance	processes.org.ai	Statement	AerospaceCompanies.conduct.PeriodicMeetings.on.Maintenance		Conduct periodic meetings on short schedule - operations, procurement, tooling and maintenance	Conduct periodic meetings on short schedule - operations, procurement, tooling and maintenance	AerospaceCompanies	conduct	PeriodicMeetings	https://apqc.org.ai/AerospaceCompanies.conduct.PeriodicMeetings.on.Maintenance	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.transfer.FinalSchedules.to.OperatingDepartments	processes.org.ai	Statement	AerospaceCompanies.transfer.FinalSchedules.to.OperatingDepartments		Transfer final schedules to operating departments	Transfer final schedules to operating departments	AerospaceCompanies	transfer	FinalSchedules	https://apqc.org.ai/AerospaceCompanies.transfer.FinalSchedules.to.OperatingDepartments	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.perform.OngoingNetChangeMrp	processes.org.ai	Statement	AerospaceCompanies.perform.OngoingNetChangeMrp		Perform ongoing net change MRP or DRP and optimize	Perform ongoing net change MRP or DRP and optimize	AerospaceCompanies	perform	OngoingNetChangeMrp	https://apqc.org.ai/AerospaceCompanies.perform.OngoingNetChangeMrp	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.perform.Optimize	processes.org.ai	Statement	AerospaceCompanies.perform.Optimize		Perform ongoing net change MRP or DRP and optimize	Perform ongoing net change MRP or DRP and optimize	AerospaceCompanies	perform	Optimize	https://apqc.org.ai/AerospaceCompanies.perform.Optimize	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.perform.Drp	processes.org.ai	Statement	AerospaceCompanies.perform.Drp		Perform ongoing net change MRP or DRP and optimize	Perform ongoing net change MRP or DRP and optimize	AerospaceCompanies	perform	Drp	https://apqc.org.ai/AerospaceCompanies.perform.Drp	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.perform.Optimize	processes.org.ai	Statement	AerospaceCompanies.perform.Optimize		Perform ongoing net change MRP or DRP and optimize	Perform ongoing net change MRP or DRP and optimize	AerospaceCompanies	perform	Optimize	https://apqc.org.ai/AerospaceCompanies.perform.Optimize	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.perform.FullRegenerationMrp	processes.org.ai	Statement	AerospaceCompanies.perform.FullRegenerationMrp		Perform full regeneration MRP or DRP and analyze	Perform full regeneration MRP or DRP and analyze	AerospaceCompanies	perform	FullRegenerationMrp	https://apqc.org.ai/AerospaceCompanies.perform.FullRegenerationMrp	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.perform.Analyze	processes.org.ai	Statement	AerospaceCompanies.perform.Analyze		Perform full regeneration MRP or DRP and analyze	Perform full regeneration MRP or DRP and analyze	AerospaceCompanies	perform	Analyze	https://apqc.org.ai/AerospaceCompanies.perform.Analyze	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.perform.Drp	processes.org.ai	Statement	AerospaceCompanies.perform.Drp		Perform full regeneration MRP or DRP and analyze	Perform full regeneration MRP or DRP and analyze	AerospaceCompanies	perform	Drp	https://apqc.org.ai/AerospaceCompanies.perform.Drp	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.perform.Analyze	processes.org.ai	Statement	AerospaceCompanies.perform.Analyze		Perform full regeneration MRP or DRP and analyze	Perform full regeneration MRP or DRP and analyze	AerospaceCompanies	perform	Analyze	https://apqc.org.ai/AerospaceCompanies.perform.Analyze	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.create.ProductionOrdersBatches	processes.org.ai	Statement	AerospaceCompanies.create.ProductionOrdersBatches		Create and release production orders/batches	Create and release production orders/batches	AerospaceCompanies	create	ProductionOrdersBatches	https://apqc.org.ai/AerospaceCompanies.create.ProductionOrdersBatches	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.release.ProductionOrdersBatches	processes.org.ai	Statement	AerospaceCompanies.release.ProductionOrdersBatches		Create and release production orders/batches	Create and release production orders/batches	AerospaceCompanies	release	ProductionOrdersBatches	https://apqc.org.ai/AerospaceCompanies.release.ProductionOrdersBatches	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.create.RunScheduleHeader	processes.org.ai	Statement	AerospaceCompanies.create.RunScheduleHeader		Create run schedule header	Create run schedule header	AerospaceCompanies	create	RunScheduleHeader	https://apqc.org.ai/AerospaceCompanies.create.RunScheduleHeader	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.manage.OngoingScheduleChangesInteractions.with.CustomersSuppliersProductionTooling	processes.org.ai	Statement	AerospaceCompanies.manage.OngoingScheduleChangesInteractions.with.CustomersSuppliersProductionTooling		Manage ongoing schedule changes interactions with customers, suppliers, production, tooling and maintenance	Manage ongoing schedule changes interactions with customers, suppliers, production, tooling and maintenance	AerospaceCompanies	manage	OngoingScheduleChangesInteractions	https://apqc.org.ai/AerospaceCompanies.manage.OngoingScheduleChangesInteractions.with.CustomersSuppliersProductionTooling	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.manage.OngoingScheduleChangesInteractions.with.Maintenance	processes.org.ai	Statement	AerospaceCompanies.manage.OngoingScheduleChangesInteractions.with.Maintenance		Manage ongoing schedule changes interactions with customers, suppliers, production, tooling and maintenance	Manage ongoing schedule changes interactions with customers, suppliers, production, tooling and maintenance	AerospaceCompanies	manage	OngoingScheduleChangesInteractions	https://apqc.org.ai/AerospaceCompanies.manage.OngoingScheduleChangesInteractions.with.Maintenance	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.develop.ContractPeggingRelationships	processes.org.ai	Statement	AerospaceCompanies.develop.ContractPeggingRelationships		Develop contract pegging relationships	Develop contract pegging relationships	AerospaceCompanies	develop	ContractPeggingRelationships	https://apqc.org.ai/AerospaceCompanies.develop.ContractPeggingRelationships	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.provide.DailyDeliverySchedules.to.ExternalSuppliers	processes.org.ai	Statement	AerospaceCompanies.provide.DailyDeliverySchedules.to.ExternalSuppliers		Provide daily delivery schedules to external suppliers	Provide daily delivery schedules to external suppliers	AerospaceCompanies	provide	DailyDeliverySchedules	https://apqc.org.ai/AerospaceCompanies.provide.DailyDeliverySchedules.to.ExternalSuppliers	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.generate.InternalPickLists	processes.org.ai	Statement	AerospaceCompanies.generate.InternalPickLists		Generate and print internal pick lists	Generate and print internal pick lists	AerospaceCompanies	generate	InternalPickLists	https://apqc.org.ai/AerospaceCompanies.generate.InternalPickLists	apqc.org.ai
https://processes.org.ai/AerospaceCompanies.print.InternalPickLists	processes.org.ai	Statement	AerospaceCompanies.print.InternalPickLists		Generate and print internal pick lists	Generate and print internal pick lists	AerospaceCompanies	print	InternalPickLists	https://apqc.org.ai/AerospaceCompanies.print.InternalPickLists	apqc.org.ai
