serviceUrl	serviceName	productUrl	productName	relationshipType	confidence	matchType
https://napcs.org.ai/Service/Plainradiographyofbladder	Plain radiography of bladder	https://unspsc.org.ai/Product/PlainRadiographyOfBladder	Plain radiography of bladder	relatedTo	high	exact
https://napcs.org.ai/Service/Plainradiographyofurethra	Plain radiography of urethra	https://unspsc.org.ai/Product/PlainRadiographyOfUrethra	Plain radiography of urethra	relatedTo	high	exact
https://napcs.org.ai/Service/Plainradiographyofurethrausingothercontrast	Plain radiography of urethra using other contrast	https://unspsc.org.ai/Product/PlainRadiographyOfUrethraUsingOtherContrast	Plain radiography of urethra using other contrast	relatedTo	high	exact
https://napcs.org.ai/Service/Plainradiographyofurethrausinglowosmolarcontrast	Plain radiography of urethra using low osmolar contrast	https://unspsc.org.ai/Product/PlainRadiographyOfUrethraUsingLowOsmolarContrast	Plain radiography of urethra using low osmolar contrast	relatedTo	high	exact
https://napcs.org.ai/Service/Plainradiographyofurethrausinghighosmolarcontrast	Plain radiography of urethra using high osmolar contrast	https://unspsc.org.ai/Product/PlainRadiographyOfUrethraUsingHighOsmolarContrast	Plain radiography of urethra using high osmolar contrast	relatedTo	high	exact
https://napcs.org.ai/Service/Plainradiographyofbladderusingothercontrast	Plain radiography of bladder using other contrast	https://unspsc.org.ai/Product/PlainRadiographyOfBladderUsingOtherContrast	Plain radiography of bladder using other contrast	relatedTo	high	exact
https://napcs.org.ai/Service/Plainradiographyofbladderusinglowosmolarcontrast	Plain radiography of bladder using low osmolar contrast	https://unspsc.org.ai/Product/PlainRadiographyOfBladderUsingLowOsmolarContrast	Plain radiography of bladder using low osmolar contrast	relatedTo	high	exact
https://napcs.org.ai/Service/Plainradiographyofbladderusinghighosmolarcontrast	Plain radiography of bladder using high osmolar contrast	https://unspsc.org.ai/Product/PlainRadiographyOfBladderUsingHighOsmolarContrast	Plain radiography of bladder using high osmolar contrast	relatedTo	high	exact
https://napcs.org.ai/Service/Planarnuclearmedicineimagingofpelvisusingotherradionuclide	Planar nuclear medicine imaging of pelvis using other radionuclide	https://unspsc.org.ai/Product/PlanarNuclearMedicineImagingOfPelvisUsingOtherRadionuclide	Planar nuclear medicine imaging of pelvis using other radionuclide	relatedTo	high	exact
https://napcs.org.ai/Service/Planarnuclearmedicineimagingofspleenusingotherradionuclide	Planar nuclear medicine imaging of spleen using other radionuclide	https://unspsc.org.ai/Product/PlanarNuclearMedicineImagingOfSpleenUsingOtherRadionuclide	Planar nuclear medicine imaging of spleen using other radionuclide	relatedTo	high	exact
https://napcs.org.ai/Service/Nonimagingnuclearmedicineprobeofnecklymphaticsusingotherradionuclide	Nonimaging nuclear medicine probe of neck lymphatics using other radionuclide	https://unspsc.org.ai/Product/NonimagingNuclearMedicineProbeOfNeckLymphaticsUsingOtherRadionuclide	Nonimaging nuclear medicine probe of neck lymphatics using other radionuclide	relatedTo	high	exact
https://napcs.org.ai/Service/Planarnuclearmedicineimagingofnecklymphaticsusingotherradionuclide	Planar nuclear medicine imaging of neck lymphatics using other radionuclide	https://unspsc.org.ai/Product/PlanarNuclearMedicineImagingOfNeckLymphaticsUsingOtherRadionuclide	Planar nuclear medicine imaging of neck lymphatics using other radionuclide	relatedTo	high	exact
https://napcs.org.ai/Service/Nonimagingnuclearmedicineprobeofabdomenusingotherradionuclide	Nonimaging nuclear medicine probe of abdomen using other radionuclide	https://unspsc.org.ai/Product/NonimagingNuclearMedicineProbeOfAbdomenUsingOtherRadionuclide	Nonimaging nuclear medicine probe of abdomen using other radionuclide	relatedTo	high	exact
https://napcs.org.ai/Service/Planarnuclearmedicineimagingofabdomenusingotherradionuclide	Planar nuclear medicine imaging of abdomen using other radionuclide	https://unspsc.org.ai/Product/PlanarNuclearMedicineImagingOfAbdomenUsingOtherRadionuclide	Planar nuclear medicine imaging of abdomen using other radionuclide	relatedTo	high	exact
https://napcs.org.ai/Service/Laserinterstitialthermaltherapyofthyroid	Laser interstitial thermal therapy of thyroid	https://unspsc.org.ai/Product/Thyroid	Thyroid	relatedTo	high	exact
https://napcs.org.ai/Service/Thyroid	thyroid	https://unspsc.org.ai/Product/Thyroid	Thyroid	relatedTo	high	exact
https://napcs.org.ai/Service/Laserinterstitialthermaltherapyofdiaphragm	Laser interstitial thermal therapy of diaphragm	https://unspsc.org.ai/Product/Diaphragms	Diaphragms	relatedTo	high	partial
https://napcs.org.ai/Service/Cochlearimplantrehabilitationtreatmentusingaudiometer	Cochlear implant rehabilitation treatment using audiometer	https://unspsc.org.ai/Product/Audiometers	Audiometers	relatedTo	high	partial
https://napcs.org.ai/Service/Tinnitusmaskerassessment	Tinnitus masker assessment	https://unspsc.org.ai/Product/TinnitusMaskerAssessment	Tinnitus masker assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Dixhallpikedynamicassessment	Dix-hallpike dynamic assessment	https://unspsc.org.ai/Product/DixhallpikeDynamicAssessment	Dix-hallpike dynamic assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Oscillatingtrackingassessment	Oscillating tracking assessment	https://unspsc.org.ai/Product/OscillatingTrackingAssessment	Oscillating tracking assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Unithermalbinauralscreenassessment	Unithermal binaural screen assessment	https://unspsc.org.ai/Product/UnithermalBinauralScreenAssessment	Unithermal binaural screen assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Bithermalmonauralcaloricirrigationassessment	Bithermal, monaural caloric irrigation assessment	https://unspsc.org.ai/Product/BithermalMonauralCaloricIrrigationAssessment	Bithermal, monaural caloric irrigation assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Bithermalbinauralcaloricirrigationassessment	Bithermal, binaural caloric irrigation assessment	https://unspsc.org.ai/Product/BithermalBinauralCaloricIrrigationAssessment	Bithermal, binaural caloric irrigation assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Monauralelectroacoustichearingaidcheckassessment	Monaural electroacoustic hearing aid check assessment	https://unspsc.org.ai/Product/MonauralElectroacousticHearingAidCheckAssessment	Monaural electroacoustic hearing aid check assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Earprotectorattentuationassessment	Ear protector attentuation assessment	https://unspsc.org.ai/Product/EarProtectorAttentuationAssessment	Ear protector attentuation assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Binauralelectroacoustichearingaidcheckassessment	Binaural electroacoustic hearing aid check assessment	https://unspsc.org.ai/Product/BinauralElectroacousticHearingAidCheckAssessment	Binaural electroacoustic hearing aid check assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Sensoryaidsassessment	Sensory aids assessment	https://unspsc.org.ai/Product/SensoryAidsAssessment	Sensory aids assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Audiometer	audiometer	https://unspsc.org.ai/Product/Audiometers	Audiometers	relatedTo	high	partial
https://napcs.org.ai/Service/Assistivelisteningsystemdeviceselectionassessment	Assistive listening system/device selection assessment	https://unspsc.org.ai/Product/AssistiveListeningSystemdeviceSelectionAssessment	Assistive listening system/device selection assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Tympanometer	tympanometer	https://unspsc.org.ai/Product/Tympanometers	Tympanometers	relatedTo	high	partial
https://napcs.org.ai/Service/Binauralhearingaidassessment	Binaural hearing aid assessment	https://unspsc.org.ai/Product/BinauralHearingAidAssessment	Binaural hearing aid assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Monauralhearingaidassessment	Monaural hearing aid assessment	https://unspsc.org.ai/Product/MonauralHearingAidAssessment	Monaural hearing aid assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Earcanalprobemicrophoneassessment	Ear canal probe microphone assessment	https://unspsc.org.ai/Product/EarCanalProbeMicrophoneAssessment	Ear canal probe microphone assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Cochlearimplantassessment	Cochlear implant assessment	https://unspsc.org.ai/Product/CochlearImplantAssessment	Cochlear implant assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Sinusoidalverticalaxisrotationalassessment	Sinusoidal vertical axis rotational assessment	https://unspsc.org.ai/Product/SinusoidalVerticalAxisRotationalAssessment	Sinusoidal vertical axis rotational assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Shortincrementsensitivityindexassessment	Short increment sensitivity index assessment	https://unspsc.org.ai/Product/ShortIncrementSensitivityIndexAssessment	Short increment sensitivity index assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Auralrehabilitationstatusassessment	Aural rehabilitation status assessment	https://unspsc.org.ai/Product/AuralRehabilitationStatusAssessment	Aural rehabilitation status assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Evokedotoacousticemissionsdiagnosticassessment	Evoked otoacoustic emissions, diagnostic assessment	https://unspsc.org.ai/Product/EvokedOtoacousticEmissionsDiagnosticAssessment	Evoked otoacoustic emissions, diagnostic assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Evokedotoacousticemissionsscreeningassessment	Evoked otoacoustic emissions, screening assessment	https://unspsc.org.ai/Product/EvokedOtoacousticEmissionsScreeningAssessment	Evoked otoacoustic emissions, screening assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Auditoryevokedpotentialsassessment	Auditory evoked potentials assessment	https://unspsc.org.ai/Product/AuditoryEvokedPotentialsAssessment	Auditory evoked potentials assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Electrocochleographyassessment	Electrocochleography assessment	https://unspsc.org.ai/Product/ElectrocochleographyAssessment	Electrocochleography assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Acousticreflexdecayassessment	Acoustic reflex decay assessment	https://unspsc.org.ai/Product/AcousticReflexDecayAssessment	Acoustic reflex decay assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Acousticreflexthresholdassessment	Acoustic reflex threshold assessment	https://unspsc.org.ai/Product/AcousticReflexThresholdAssessment	Acoustic reflex threshold assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Acousticreflexpatternsassessment	Acoustic reflex patterns assessment	https://unspsc.org.ai/Product/AcousticReflexPatternsAssessment	Acoustic reflex patterns assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Eustachiantubefunctionassessment	Eustachian tube function assessment	https://unspsc.org.ai/Product/EustachianTubeFunctionAssessment	Eustachian tube function assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Tympanometryassessment	Tympanometry assessment	https://unspsc.org.ai/Product/TympanometryAssessment	Tympanometry assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Puretonestengerassessment	Pure tone stenger assessment	https://unspsc.org.ai/Product/PureToneStengerAssessment	Pure tone stenger assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Stengerassessment	Stenger assessment	https://unspsc.org.ai/Product/StengerAssessment	Stenger assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Tonedecayassessment	Tone decay assessment	https://unspsc.org.ai/Product/ToneDecayAssessment	Tone decay assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Alternatebinauralormonauralloudnessbalanceassessment	Alternate binaural or monaural loudness balance assessment	https://unspsc.org.ai/Product/AlternateBinauralOrMonauralLoudnessBalanceAssessment	Alternate binaural or monaural loudness balance assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Visualreinforcementaudiometryassessment	Visual reinforcement audiometry assessment	https://unspsc.org.ai/Product/VisualReinforcementAudiometryAssessment	Visual reinforcement audiometry assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Selectpictureaudiometryassessment	Select picture audiometry assessment	https://unspsc.org.ai/Product/SelectPictureAudiometryAssessment	Select picture audiometry assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Conditionedplayaudiometryassessment	Conditioned play audiometry assessment	https://unspsc.org.ai/Product/ConditionedPlayAudiometryAssessment	Conditioned play audiometry assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Bekesyaudiometryassessment	Bekesy audiometry assessment	https://unspsc.org.ai/Product/BekesyAudiometryAssessment	Bekesy audiometry assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Puretoneaudiometryairandboneassessment	Pure tone audiometry, air and bone assessment	https://unspsc.org.ai/Product/PureToneAudiometryAirAndBoneAssessment	Pure tone audiometry, air and bone assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Puretoneaudiometryairassessment	Pure tone audiometry, air assessment	https://unspsc.org.ai/Product/PureToneAudiometryAirAssessment	Pure tone audiometry, air assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Hearingscreeningassessment	Hearing screening assessment	https://unspsc.org.ai/Product/HearingScreeningAssessment	Hearing screening assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Wheelchairmobilityassessment	Wheelchair mobility assessment	https://unspsc.org.ai/Product/WheelchairMobilityAssessment	Wheelchair mobility assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Prosthesis	prosthesis	https://unspsc.org.ai/Product/Prosthesis	Prosthesis	relatedTo	high	exact
https://napcs.org.ai/Service/Gaitandorbalanceassessment	Gait and/or balance assessment	https://unspsc.org.ai/Product/GaitAndorBalanceAssessment	Gait and/or balance assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Transferassessment	Transfer assessment	https://unspsc.org.ai/Product/TransferAssessment	Transfer assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Bedmobilityassessment	Bed mobility assessment	https://unspsc.org.ai/Product/BedMobilityAssessment	Bed mobility assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Visualmotorintegrationassessment	Visual motor integration assessment	https://unspsc.org.ai/Product/VisualMotorIntegrationAssessment	Visual motor integration assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Assistiveadaptivesupportiveorprotectivedevicesdevicefitting	Assistive, adaptive, supportive or protective devices device fitting	https://unspsc.org.ai/Product/AssistiveAdaptiveSupportiveOrProtectiveDevicesDeviceFitting	Assistive, adaptive, supportive or protective devices device fitting	relatedTo	high	exact
https://napcs.org.ai/Service/Prosthesisdevicefitting	Prosthesis device fitting	https://unspsc.org.ai/Product/ProsthesisDeviceFitting	Prosthesis device fitting	relatedTo	high	exact
https://napcs.org.ai/Service/Staticorthosisdevicefitting	Static orthosis device fitting	https://unspsc.org.ai/Product/StaticOrthosisDeviceFitting	Static orthosis device fitting	relatedTo	high	exact
https://napcs.org.ai/Service/Dynamicorthosisdevicefitting	Dynamic orthosis device fitting	https://unspsc.org.ai/Product/DynamicOrthosisDeviceFitting	Dynamic orthosis device fitting	relatedTo	high	exact
https://napcs.org.ai/Service/Assistivelisteningdevicedevicefitting	Assistive listening device device fitting	https://unspsc.org.ai/Product/AssistiveListeningDeviceDeviceFitting	Assistive listening device device fitting	relatedTo	high	exact
https://napcs.org.ai/Service/Binauralhearingaiddevicefitting	Binaural hearing aid device fitting	https://unspsc.org.ai/Product/BinauralHearingAidDeviceFitting	Binaural hearing aid device fitting	relatedTo	high	exact
https://napcs.org.ai/Service/Monauralhearingaiddevicefitting	Monaural hearing aid device fitting	https://unspsc.org.ai/Product/MonauralHearingAidDeviceFitting	Monaural hearing aid device fitting	relatedTo	high	exact
https://napcs.org.ai/Service/Tinnitusmaskerdevicefitting	Tinnitus masker device fitting	https://unspsc.org.ai/Product/TinnitusMaskerDeviceFitting	Tinnitus masker device fitting	relatedTo	high	exact
https://napcs.org.ai/Service/Receptiveexpressivelanguageassessment	Receptive/expressive language assessment	https://unspsc.org.ai/Product/ReceptiveexpressiveLanguageAssessment	Receptive/expressive language assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Nonspokenlanguageassessment	Nonspoken language assessment	https://unspsc.org.ai/Product/NonspokenLanguageAssessment	Nonspoken language assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Sensorineuralacuitylevelassessment	Sensorineural acuity level assessment	https://unspsc.org.ai/Product/SensorineuralAcuityLevelAssessment	Sensorineural acuity level assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Maskingpatternsassessment	Masking patterns assessment	https://unspsc.org.ai/Product/MaskingPatternsAssessment	Masking patterns assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Dichoticstimuliassessment	Dichotic stimuli assessment	https://unspsc.org.ai/Product/DichoticStimuliAssessment	Dichotic stimuli assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Brieftonestimuliassessment	Brief tone stimuli assessment	https://unspsc.org.ai/Product/BriefToneStimuliAssessment	Brief tone stimuli assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Staggeredspondaicwordassessment	Staggered spondaic word assessment	https://unspsc.org.ai/Product/StaggeredSpondaicWordAssessment	Staggered spondaic word assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Distortedspeechassessment	Distorted speech assessment	https://unspsc.org.ai/Product/DistortedSpeechAssessment	Distorted speech assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Performanceintensityphoneticallybalancedspeechdiscriminationassessment	Performance intensity phonetically balanced speech discrimination assessment	https://unspsc.org.ai/Product/PerformanceIntensityPhoneticallyBalancedSpeechDiscriminationAssessment	Performance intensity phonetically balanced speech discrimination assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Oralperipheralmechanismassessment	Oral peripheral mechanism assessment	https://unspsc.org.ai/Product/OralPeripheralMechanismAssessment	Oral peripheral mechanism assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Voiceprostheticassessment	Voice prosthetic assessment	https://unspsc.org.ai/Product/VoiceProstheticAssessment	Voice prosthetic assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Augmentativealternativecommunicationsystemassessment	Augmentative/alternative communication system assessment	https://unspsc.org.ai/Product/AugmentativealternativeCommunicationSystemAssessment	Augmentative/alternative communication system assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Orofacialmyofunctionalassessment	Orofacial myofunctional assessment	https://unspsc.org.ai/Product/OrofacialMyofunctionalAssessment	Orofacial myofunctional assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Bedsideswallowingandoralfunctionassessment	Bedside swallowing and oral function assessment	https://unspsc.org.ai/Product/BedsideSwallowingAndOralFunctionAssessment	Bedside swallowing and oral function assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Communicativecognitiveintegrationskillsassessment	Communicative/cognitive integration skills assessment	https://unspsc.org.ai/Product/CommunicativecognitiveIntegrationSkillsAssessment	Communicative/cognitive integration skills assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Voiceassessment	Voice assessment	https://unspsc.org.ai/Product/VoiceAssessment	Voice assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Fluencyassessment	Fluency assessment	https://unspsc.org.ai/Product/FluencyAssessment	Fluency assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Aphasiaassessment	Aphasia assessment	https://unspsc.org.ai/Product/AphasiaAssessment	Aphasia assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Motorspeechassessment	Motor speech assessment	https://unspsc.org.ai/Product/MotorSpeechAssessment	Motor speech assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Articulationphonologyassessment	Articulation/phonology assessment	https://unspsc.org.ai/Product/ArticulationphonologyAssessment	Articulation/phonology assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Speechandorlanguagescreeningassessment	Speech and/or language screening assessment	https://unspsc.org.ai/Product/SpeechAndorLanguageScreeningAssessment	Speech and/or language screening assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Speechwordrecognitionassessment	Speech/word recognition assessment	https://unspsc.org.ai/Product/SpeechwordRecognitionAssessment	Speech/word recognition assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Speechthresholdassessment	Speech threshold assessment	https://unspsc.org.ai/Product/SpeechThresholdAssessment	Speech threshold assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Filteredspeechassessment	Filtered speech assessment	https://unspsc.org.ai/Product/FilteredSpeechAssessment	Filtered speech assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Computerizeddynamicposturographyassessment	Computerized dynamic posturography assessment	https://unspsc.org.ai/Product/ComputerizedDynamicPosturographyAssessment	Computerized dynamic posturography assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Painassessment	Pain assessment	https://unspsc.org.ai/Product/PainAssessment	Pain assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Vocationalactivitiesandfunctionalcommunityorworkreintegrationskillsassessment	Vocational activities and functional community or work reintegration skills assessment	https://unspsc.org.ai/Product/VocationalActivitiesAndFunctionalCommunityOrWorkReintegrationSkillsAssessment	Vocational activities and functional community or work reintegration skills assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Environmentalhomeandworkbarriersassessment	Environmental, home and work barriers assessment	https://unspsc.org.ai/Product/EnvironmentalHomeAndWorkBarriersAssessment	Environmental, home and work barriers assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Homemanagementassessmentusingprosthesis	Home management assessment using prosthesis	https://unspsc.org.ai/Product/Prosthesis	Prosthesis	relatedTo	high	exact
https://napcs.org.ai/Service/Groomingpersonalhygieneassessment	Grooming/personal hygiene assessment	https://unspsc.org.ai/Product/GroomingpersonalHygieneAssessment	Grooming/personal hygiene assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Feedingeatingassessment	Feeding/eating assessment	https://unspsc.org.ai/Product/FeedingeatingAssessment	Feeding/eating assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Dressingassessment	Dressing assessment	https://unspsc.org.ai/Product/DressingAssessment	Dressing assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Bathingshoweringassessment	Bathing/showering assessment	https://unspsc.org.ai/Product/BathingshoweringAssessment	Bathing/showering assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Ergonomicsandbodymechanicsassessment	Ergonomics and body mechanics assessment	https://unspsc.org.ai/Product/ErgonomicsAndBodyMechanicsAssessment	Ergonomics and body mechanics assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Anthropometriccharacteristicsassessment	Anthropometric characteristics assessment	https://unspsc.org.ai/Product/AnthropometricCharacteristicsAssessment	Anthropometric characteristics assessment	relatedTo	high	exact
https://napcs.org.ai/Service/Vocationalactivitiesusingprosthesis	Vocational activities using prosthesis	https://unspsc.org.ai/Product/Prosthesis	Prosthesis	relatedTo	high	exact
https://napcs.org.ai/Service/Functionalcommunityusingprosthesis	functional community using prosthesis	https://unspsc.org.ai/Product/Prosthesis	Prosthesis	relatedTo	high	exact
https://napcs.org.ai/Service/Workreintegrationskillstreatmentusingprosthesis	work reintegration skills treatment using prosthesis	https://unspsc.org.ai/Product/Prosthesis	Prosthesis	relatedTo	high	exact
https://napcs.org.ai/Service/Homemanagementtreatmentusingprosthesis	Home management treatment using prosthesis	https://unspsc.org.ai/Product/Prosthesis	Prosthesis	relatedTo	high	exact
https://napcs.org.ai/Service/Feedingeatingtreatmentusingprosthesis	Feeding/eating treatment using prosthesis	https://unspsc.org.ai/Product/Prosthesis	Prosthesis	relatedTo	high	exact
https://napcs.org.ai/Service/Groomingpersonalhygienetreatmentusingprosthesis	Grooming/personal hygiene treatment using prosthesis	https://unspsc.org.ai/Product/Prosthesis	Prosthesis	relatedTo	high	exact
https://napcs.org.ai/Service/Dressingtechniquestreatmentusingprosthesis	Dressing techniques treatment using prosthesis	https://unspsc.org.ai/Product/Prosthesis	Prosthesis	relatedTo	high	exact
https://napcs.org.ai/Service/Bathingshoweringtechniquestreatmentusingprosthesis	Bathing/showering techniques treatment using prosthesis	https://unspsc.org.ai/Product/Prosthesis	Prosthesis	relatedTo	high	exact
https://napcs.org.ai/Service/Caregivertraininginapplicationproperuseofprosthesis	Caregiver training in application, proper use of prosthesis	https://unspsc.org.ai/Product/Prosthesis	Prosthesis	relatedTo	high	exact
https://napcs.org.ai/Service/Careofprosthesis	care of prosthesis	https://unspsc.org.ai/Product/Prosthesis	Prosthesis	relatedTo	high	exact
https://napcs.org.ai/Service/Gaittrainingfunctionalambulationtreatmentusingprosthesis	Gait training/functional ambulation treatment using prosthesis	https://unspsc.org.ai/Product/Prosthesis	Prosthesis	relatedTo	high	exact
https://napcs.org.ai/Service/Transfertrainingtreatmentusingprosthesis	Transfer training treatment using prosthesis	https://unspsc.org.ai/Product/Prosthesis	Prosthesis	relatedTo	high	exact
https://napcs.org.ai/Service/Bedmobilitytreatmentusingprosthesis	Bed mobility treatment using prosthesis	https://unspsc.org.ai/Product/Prosthesis	Prosthesis	relatedTo	high	exact
https://napcs.org.ai/Service/Wheelchairmobilitytreatmentusingprosthesis	Wheelchair mobility treatment using prosthesis	https://unspsc.org.ai/Product/Prosthesis	Prosthesis	relatedTo	high	exact
https://napcs.org.ai/Service/Tradeprojections	trade projections	https://unspsc.org.ai/Product/TradeProjections	Trade projections	relatedTo	high	exact
