url	ns	type	id	code	name	description	commodityCode	commodityTitle	hotTechnology	inDemand	digital
https://onet.org.ai/Technology/ChemicalKineticsSoftware	onet.org.ai	Technology	ChemicalKineticsSoftware	chemical-kinetics-software	Chemical kinetics software		43232605	Analytical or scientific software	N	N	1.00
https://onet.org.ai/Technology/ChemicalManagementTrackingSoftware	onet.org.ai	Technology	ChemicalManagementTrackingSoftware	chemical-management-tracking-software	Chemical management tracking software		43232306	Data base user interface and query software	N	N	1.00
https://onet.org.ai/Technology/ChemicalogicSteamtab	onet.org.ai	Technology	ChemicalogicSteamtab	chemicalogic-steamtab	ChemicaLogic SteamTab		43232605	Analytical or scientific software	N	N	1.00
https://onet.org.ai/Technology/ChemicalsAndIrrigationCandi	onet.org.ai	Technology	ChemicalsAndIrrigationCandi	chemicals-and-irrigation-candi	Chemicals and Irrigation CANDI		43232605	Analytical or scientific software	N	N	1.00
https://onet.org.ai/Technology/CheminnovationSoftwareChem4D	onet.org.ai	Technology	CheminnovationSoftwareChem4D	cheminnovation-software-chem-4-d	ChemInnovation Software Chem 4-D		43232604	Computer aided design CAD software	N	N	1.00
https://onet.org.ai/Technology/ChemistryAtHarvardMolecularMechanicsCharmm	onet.org.ai	Technology	ChemistryAtHarvardMolecularMechanicsCharmm	chemistry-at-harvard-molecular-mechanics-charmm	Chemistry at Harvard Molecular Mechanics CHARMm		43232605	Analytical or scientific software	N	N	1.00
https://onet.org.ai/Technology/ChemputeSoftwareChemdraw	onet.org.ai	Technology	ChemputeSoftwareChemdraw	chempute-software-chemdraw	Chempute Software ChemDraw		43232102	Graphics or photo imaging software	N	N	1.00
https://onet.org.ai/Technology/ChemputeSoftwareENotebook	onet.org.ai	Technology	ChemputeSoftwareENotebook	chempute-software-e-notebook	Chempute Software E-Notebook		43232306	Data base user interface and query software	N	N	1.00
https://onet.org.ai/Technology/Chemputesoftwareengineersaidesinet	onet.org.ai	Technology	Chemputesoftwareengineersaidesinet	chempute-software-engineer-s-aide-sinet	Chempute Software Engineer's Aide SINET		43232605	Analytical or scientific software	N	N	1.00
https://onet.org.ai/Technology/ChemputeSoftwareEstpro	onet.org.ai	Technology	ChemputeSoftwareEstpro	chempute-software-estpro	Chempute Software EstPro		43231604	Financial analysis software	N	N	1.00
https://onet.org.ai/Technology/ChemputeSoftwareHscChemistry	onet.org.ai	Technology	ChemputeSoftwareHscChemistry	chempute-software-hsc-chemistry	Chempute Software HSC Chemistry		43232605	Analytical or scientific software	N	N	1.00
https://onet.org.ai/Technology/ChemputeSoftwareSuperproDesigner	onet.org.ai	Technology	ChemputeSoftwareSuperproDesigner	chempute-software-superpro-designer	Chempute Software SuperPro Designer		43232605	Analytical or scientific software	N	N	1.00
https://onet.org.ai/Technology/ChemputeSoftwareVisimix	onet.org.ai	Technology	ChemputeSoftwareVisimix	chempute-software-visimix	Chempute Software VisiMix		43232605	Analytical or scientific software	N	N	1.00
https://onet.org.ai/Technology/Chemstat	onet.org.ai	Technology	Chemstat	chemstat	ChemStat		43232605	Analytical or scientific software	N	N	1.00
https://onet.org.ai/Technology/ChemstationsChemcad	onet.org.ai	Technology	ChemstationsChemcad	chemstations-chemcad	Chemstations CHEMCAD		43232605	Analytical or scientific software	N	N	1.00
https://onet.org.ai/Technology/ChemswBufferMaker	onet.org.ai	Technology	ChemswBufferMaker	chemsw-buffer-maker	ChemSW Buffer Maker		43232306	Data base user interface and query software	N	N	1.00
https://onet.org.ai/Technology/ChemswCalibrationPro	onet.org.ai	Technology	ChemswCalibrationPro	chemsw-calibration-pro	ChemSW Calibration Pro		43232605	Analytical or scientific software	N	N	1.00
https://onet.org.ai/Technology/ChemswChemicalInventorySystemCis	onet.org.ai	Technology	ChemswChemicalInventorySystemCis	chemsw-chemical-inventory-system-cis	ChemSW Chemical Inventory System CIS		43231508	Inventory management software	N	N	1.00
https://onet.org.ai/Technology/ChemswLaboratoryDocumentControlSystemLdcs	onet.org.ai	Technology	ChemswLaboratoryDocumentControlSystemLdcs	chemsw-laboratory-document-control-system-ldcs	ChemSW Laboratory Document Control System LDCS		43232202	Document management software	N	N	1.00
https://onet.org.ai/Technology/ChemswMassSpecTools	onet.org.ai	Technology	ChemswMassSpecTools	chemsw-mass-spec-tools	ChemSW Mass Spec Tools		43232605	Analytical or scientific software	N	N	1.00
https://onet.org.ai/Technology/ChemswMolecularModelingPro	onet.org.ai	Technology	ChemswMolecularModelingPro	chemsw-molecular-modeling-pro	ChemSW Molecular Modeling Pro		43232604	Computer aided design CAD software	N	N	1.00
https://onet.org.ai/Technology/ChemswUncertaintyPro	onet.org.ai	Technology	ChemswUncertaintyPro	chemsw-uncertainty-pro	ChemSW Uncertainty Pro		43232605	Analytical or scientific software	N	N	1.00
https://onet.org.ai/Technology/ChesapeakeInterlinkNeedles	onet.org.ai	Technology	ChesapeakeInterlinkNeedles	chesapeake-interlink-needles	Chesapeake Interlink Needles		43232306	Data base user interface and query software	N	N	1.00
https://onet.org.ai/Technology/CheshireFinancialPlanningSuite	onet.org.ai	Technology	CheshireFinancialPlanningSuite	cheshire-financial-planning-suite	Cheshire Financial Planning Suite		43231604	Financial analysis software	N	N	1.00
https://onet.org.ai/Technology/Childrensdepressioninventory	onet.org.ai	Technology	Childrensdepressioninventory	children-s-depression-inventory	Children's Depression Inventory		43232610	Medical software	N	N	1.00
https://onet.org.ai/Technology/Childrenseducationalsoftware	onet.org.ai	Technology	Childrenseducationalsoftware	children-s-educational-software	Children's educational software		43232502	Computer based training software	N	N	1.00
https://onet.org.ai/Technology/ChilledWaterSystemAnalysisToolCwsat	onet.org.ai	Technology	ChilledWaterSystemAnalysisToolCwsat	chilled-water-system-analysis-tool-cwsat	Chilled Water System Analysis Tool CWSAT		43232605	Analytical or scientific software	N	N	1.00
https://onet.org.ai/Technology/ChinotecTechnologiesParos	onet.org.ai	Technology	ChinotecTechnologiesParos	chinotec-technologies-paros	Chinotec Technologies Paros		43233205	Transaction security and virus protection software	N	N	1.00
https://onet.org.ai/Technology/ChipDesignSoftware	onet.org.ai	Technology	ChipDesignSoftware	chip-design-software	Chip design software		43232604	Computer aided design CAD software	N	N	1.00
https://onet.org.ai/Technology/Chirosoft	onet.org.ai	Technology	Chirosoft	chirosoft	ChiroSoft		43232610	Medical software	N	N	1.00
https://onet.org.ai/Technology/ChirotouchEhr	onet.org.ai	Technology	ChirotouchEhr	chirotouch-ehr	ChiroTouch EHR		43232610	Medical software	N	N	1.00
https://onet.org.ai/Technology/ChoiceJobCost	onet.org.ai	Technology	ChoiceJobCost	choice-job-cost	Choice Job Cost		43231601	Accounting software	N	N	1.00
https://onet.org.ai/Technology/Choicetechnologiespowerbill+	onet.org.ai	Technology	Choicetechnologiespowerbill+	choice-technologies-powerbill	Choice Technologies PowerBill +		43231604	Financial analysis software	N	N	1.00
https://onet.org.ai/Technology/ChordwizardSoftwareSoundtrixGold	onet.org.ai	Technology	ChordwizardSoftwareSoundtrixGold	chordwizard-software-soundtrix-gold	ChordWizard Software Soundtrix Gold		43232005	Music or sound editing software	N	N	1.00
https://onet.org.ai/Technology/ChorelTechnologyDanceDesigner	onet.org.ai	Technology	ChorelTechnologyDanceDesigner	chorel-technology-dance-designer	Chorel Technology Dance Designer		43232102	Graphics or photo imaging software	N	N	1.00
https://onet.org.ai/Technology/ChoreographySoftware	onet.org.ai	Technology	ChoreographySoftware	choreography-software	Choreography software		43232102	Graphics or photo imaging software	N	N	1.00
https://onet.org.ai/Technology/ChromeRiverExpense	onet.org.ai	Technology	ChromeRiverExpense	chrome-river-expense	Chrome River Expense		43231601	Accounting software	N	N	1.00
https://onet.org.ai/Technology/ChyronCamio	onet.org.ai	Technology	ChyronCamio	chyron-camio	Chyron CAMIO		43232102	Graphics or photo imaging software	N	N	1.00
https://onet.org.ai/Technology/CimatronCimatrone	onet.org.ai	Technology	CimatronCimatrone	cimatron-cimatrone	Cimatron CimatronE		43232612	Computer aided manufacturing CAM software	N	N	1.00
https://onet.org.ai/Technology/CimatronCimatroneMaster	onet.org.ai	Technology	CimatronCimatroneMaster	cimatron-cimatrone-master	Cimatron CimatronE Master		43232604	Computer aided design CAD software	N	N	1.00
https://onet.org.ai/Technology/CimatronComputerAidedDesignAndManufacturingSoftware	onet.org.ai	Technology	CimatronComputerAidedDesignAndManufacturingSoftware	cimatron-computer-aided-design-and-manufacturing-software	Cimatron computer-aided design and manufacturing software		43232612	Computer aided manufacturing CAM software	N	N	1.00
https://onet.org.ai/Technology/CircleSystemsStatTransfer	onet.org.ai	Technology	CircleSystemsStatTransfer	circle-systems-stat-transfer	Circle Systems Stat/Transfer		43232605	Analytical or scientific software	N	N	1.00
https://onet.org.ai/Technology/CircuitEvaluationSoftware	onet.org.ai	Technology	CircuitEvaluationSoftware	circuit-evaluation-software	Circuit evaluation software		43232605	Analytical or scientific software	N	N	1.00
https://onet.org.ai/Technology/CircuitSimulationSoftware	onet.org.ai	Technology	CircuitSimulationSoftware	circuit-simulation-software	Circuit simulation software		43232605	Analytical or scientific software	N	N	1.00
https://onet.org.ai/Technology/CirrusGroupDaycareWorks	onet.org.ai	Technology	CirrusGroupDaycareWorks	cirrus-group-daycare-works	Cirrus Group Daycare Works		43231602	Enterprise resource planning ERP software	N	N	1.00
https://onet.org.ai/Technology/CiscoAnyconnect	onet.org.ai	Technology	CiscoAnyconnect	cisco-anyconnect	Cisco AnyConnect		43232901	Access software	N	N	1.00
https://onet.org.ai/Technology/CiscoIos	onet.org.ai	Technology	CiscoIos	cisco-ios	Cisco IOS		43233004	Operating system software	N	N	1.00
https://onet.org.ai/Technology/CiscoSoftwareAcsAnimalControlSystem	onet.org.ai	Technology	CiscoSoftwareAcsAnimalControlSystem	cisco-software-acs-animal-control-system	CISCO Software ACS Animal Control System		43232306	Data base user interface and query software	N	N	1.00
https://onet.org.ai/Technology/CiscoSystemsCiscoNetflowCollectionEngine	onet.org.ai	Technology	CiscoSystemsCiscoNetflowCollectionEngine	cisco-systems-cisco-netflow-collection-engine	Cisco Systems Cisco NetFlow Collection Engine		43232801	Network monitoring software	N	N	1.00
https://onet.org.ai/Technology/CiscoSystemsCiscoTrafficAnalyzer	onet.org.ai	Technology	CiscoSystemsCiscoTrafficAnalyzer	cisco-systems-cisco-traffic-analyzer	Cisco Systems Cisco Traffic Analyzer		43232801	Network monitoring software	N	N	1.00
https://onet.org.ai/Technology/CiscoSystemsCiscoWebCacheCommunicationProtocolWccp	onet.org.ai	Technology	CiscoSystemsCiscoWebCacheCommunicationProtocolWccp	cisco-systems-cisco-web-cache-communication-protocol-wccp	Cisco Systems Cisco Web Cache Communication Protocol WCCP		43232908	Switch or router software	N	N	1.00
https://onet.org.ai/Technology/CiscoSystemsCiscoworks	onet.org.ai	Technology	CiscoSystemsCiscoworks	cisco-systems-ciscoworks	Cisco Systems CiscoWorks		43232804	Administration software	N	N	1.00
https://onet.org.ai/Technology/CiscoSystemsCiscoworksLanManagementSolution	onet.org.ai	Technology	CiscoSystemsCiscoworksLanManagementSolution	cisco-systems-ciscoworks-lan-management-solution	Cisco Systems CiscoWorks LAN Management Solution		43232804	Administration software	N	N	1.00
https://onet.org.ai/Technology/CiscoSystemsGatewayLoadBalancingProtocolGlbp	onet.org.ai	Technology	CiscoSystemsGatewayLoadBalancingProtocolGlbp	cisco-systems-gateway-load-balancing-protocol-glbp	Cisco Systems Gateway Load Balancing Protocol GLBP		43232908	Switch or router software	N	N	1.00
https://onet.org.ai/Technology/CiscoSystemsHotStandbyRouterProtocolHsrp	onet.org.ai	Technology	CiscoSystemsHotStandbyRouterProtocolHsrp	cisco-systems-hot-standby-router-protocol-hsrp	Cisco Systems Hot Standby Router Protocol HSRP		43232908	Switch or router software	N	N	1.00
https://onet.org.ai/Technology/CiscoSystemsVpnClient	onet.org.ai	Technology	CiscoSystemsVpnClient	cisco-systems-vpn-client	Cisco Systems VPN Client		43233203	Network security or virtual private network VPN management software	N	N	1.00
https://onet.org.ai/Technology/CiscoSystemsWanManager	onet.org.ai	Technology	CiscoSystemsWanManager	cisco-systems-wan-manager	Cisco Systems WAN Manager		43232917	Software defined networking/ virtualization software	N	N	1.00
https://onet.org.ai/Technology/CiscoSystemsWirelessControlSystemWcs	onet.org.ai	Technology	CiscoSystemsWirelessControlSystemWcs	cisco-systems-wireless-control-system-wcs	Cisco Systems Wireless Control System WCS		43232804	Administration software	N	N	1.00
https://onet.org.ai/Technology/CiscoWebex	onet.org.ai	Technology	CiscoWebex	cisco-webex	Cisco Webex		43233502	Video conferencing software	Y	N	1.00
https://onet.org.ai/Technology/CisionCisionpoint	onet.org.ai	Technology	CisionCisionpoint	cision-cisionpoint	Cision CisionPoint		43232306	Data base user interface and query software	N	N	1.00
https://onet.org.ai/Technology/CitectIim	onet.org.ai	Technology	CitectIim	citect-iim	Citect IIM		43232608	Industrial control software	N	N	1.00
https://onet.org.ai/Technology/CitectscadaReports	onet.org.ai	Technology	CitectscadaReports	citectscada-reports	CitectSCADA Reports		43232608	Industrial control software	N	N	1.00
https://onet.org.ai/Technology/CitiTheYieldBookCalculator	onet.org.ai	Technology	CitiTheYieldBookCalculator	citi-the-yield-book-calculator	Citi The Yield Book Calculator		43231604	Financial analysis software	N	N	1.00
https://onet.org.ai/Technology/CitilabsCube	onet.org.ai	Technology	CitilabsCube	citilabs-cube	Citilabs Cube		43232605	Analytical or scientific software	N	N	1.00
https://onet.org.ai/Technology/CitilabsTranplan	onet.org.ai	Technology	CitilabsTranplan	citilabs-tranplan	Citilabs TRANPLAN		43232605	Analytical or scientific software	N	N	1.00
https://onet.org.ai/Technology/CitrixCloudComputingSoftware	onet.org.ai	Technology	CitrixCloudComputingSoftware	citrix-cloud-computing-software	Citrix cloud computing software		43232901	Access software	N	N	1.00
https://onet.org.ai/Technology/CitrixXenapp	onet.org.ai	Technology	CitrixXenapp	citrix-xenapp	Citrix XenApp		43232701	Application server software	N	N	1.00
https://onet.org.ai/Technology/ClaimProcessingSystemSoftware	onet.org.ai	Technology	ClaimProcessingSystemSoftware	claim-processing-system-software	Claim processing system software		43232306	Data base user interface and query software	N	N	1.00
https://onet.org.ai/Technology/ClaimsProcessingAdministrationAndManagementSoftware	onet.org.ai	Technology	ClaimsProcessingAdministrationAndManagementSoftware	claims-processing-administration-and-management-software	Claims processing administration and management software		43232306	Data base user interface and query software	N	N	1.00
https://onet.org.ai/Technology/ClarifiedNetworksClarifiedAnalyzer	onet.org.ai	Technology	ClarifiedNetworksClarifiedAnalyzer	clarified-networks-clarified-analyzer	Clarified Networks Clarified Analyzer		43232801	Network monitoring software	N	N	1.00
https://onet.org.ai/Technology/ClaritasConsumerpoint	onet.org.ai	Technology	ClaritasConsumerpoint	claritas-consumerpoint	Claritas ConsumerPoint		43232303	Customer relationship management CRM software	N	N	1.00
https://onet.org.ai/Technology/ClaritasPrizmNe	onet.org.ai	Technology	ClaritasPrizmNe	claritas-prizm-ne	Claritas PRIZM NE		43232605	Analytical or scientific software	N	N	1.00
https://onet.org.ai/Technology/ClaritySystemsIbmClarity	onet.org.ai	Technology	ClaritySystemsIbmClarity	clarity-systems-ibm-clarity	Clarity Systems IBM Clarity		43231602	Enterprise resource planning ERP software	N	N	1.00
https://onet.org.ai/Technology/Clarizen	onet.org.ai	Technology	Clarizen	clarizen	Clarizen		43231507	Project management software	N	N	1.00
https://onet.org.ai/Technology/ClarkLabsCartalinx	onet.org.ai	Technology	ClarkLabsCartalinx	clark-labs-cartalinx	Clark Labs CartaLinx		43233506	Map creation software	N	N	1.00
https://onet.org.ai/Technology/ClarkLabsIdrisi	onet.org.ai	Technology	ClarkLabsIdrisi	clark-labs-idrisi	Clark Labs IDRISI		43233506	Map creation software	N	N	1.00
https://onet.org.ai/Technology/ClarkLabsIdrisiAndes	onet.org.ai	Technology	ClarkLabsIdrisiAndes	clark-labs-idrisi-andes	Clark Labs IDRISI Andes		43233506	Map creation software	N	N	1.00
https://onet.org.ai/Technology/ClarkLabsIdrisiSelva	onet.org.ai	Technology	ClarkLabsIdrisiSelva	clark-labs-idrisi-selva	Clark Labs IDRISI Selva		43232605	Analytical or scientific software	N	N	1.00
https://onet.org.ai/Technology/ClassappsSelectsurveyasp	onet.org.ai	Technology	ClassappsSelectsurveyasp	classapps-selectsurveyasp	ClassApps SelectSurveyASP		43231507	Project management software	N	N	1.00
https://onet.org.ai/Technology/Classdojo	onet.org.ai	Technology	Classdojo	classdojo	ClassDojo		43232702	Desktop communications software	N	N	1.00
https://onet.org.ai/Technology/ClassificationWeb	onet.org.ai	Technology	ClassificationWeb	classification-web	Classification Web		43232309	Information retrieval or search software	N	N	1.00
https://onet.org.ai/Technology/Classtag	onet.org.ai	Technology	Classtag	classtag	ClassTag		43232702	Desktop communications software	N	N	1.00
https://onet.org.ai/Technology/ClaytonWallisCompgeoOnlineProfessionalForecastLibrary	onet.org.ai	Technology	ClaytonWallisCompgeoOnlineProfessionalForecastLibrary	clayton-wallis-compgeo-online-professional-forecast-library	Clayton Wallis CompGeo Online Professional Forecast Library		43232306	Data base user interface and query software	N	N	1.00
https://onet.org.ai/Technology/ClearBooks	onet.org.ai	Technology	ClearBooks	clear-books	Clear Books		43231601	Accounting software	N	N	1.00
https://onet.org.ai/Technology/ClearTechnologyTranzax	onet.org.ai	Technology	ClearTechnologyTranzax	clear-technology-tranzax	Clear Technology Tranzax		43232202	Document management software	N	N	1.00
https://onet.org.ai/Technology/Clearedge	onet.org.ai	Technology	Clearedge	clearedge	ClearEDGE		43232306	Data base user interface and query software	N	N	1.00
https://onet.org.ai/Technology/Cleartrial	onet.org.ai	Technology	Cleartrial	cleartrial	ClearTrial		43232306	Data base user interface and query software	N	N	1.00
https://onet.org.ai/Technology/ClickMusicalkeys	onet.org.ai	Technology	ClickMusicalkeys	click-musicalkeys	Click MusicalKEYS		43232005	Music or sound editing software	N	N	1.00
https://onet.org.ai/Technology/Click1003OnlineMortgageApplication	onet.org.ai	Technology	Click1003OnlineMortgageApplication	click1003-online-mortgage-application	Click1003 Online Mortgage Application		43231604	Financial analysis software	N	N	1.00
https://onet.org.ai/Technology/ClientAssessmentSoftware	onet.org.ai	Technology	ClientAssessmentSoftware	client-assessment-software	Client assessment software		43232605	Analytical or scientific software	N	N	1.00
https://onet.org.ai/Technology/ClientBillingSoftware	onet.org.ai	Technology	ClientBillingSoftware	client-billing-software	Client billing software		43231601	Accounting software	N	N	1.00
https://onet.org.ai/Technology/ClientCaseloadManagementSoftware	onet.org.ai	Technology	ClientCaseloadManagementSoftware	client-caseload-management-software	Client caseload management software		43232610	Medical software	N	N	1.00
https://onet.org.ai/Technology/ClientDatabases	onet.org.ai	Technology	ClientDatabases	client-databases	Client databases		43232306	Data base user interface and query software	N	N	1.00
https://onet.org.ai/Technology/ClientInformationDatabaseSoftware	onet.org.ai	Technology	ClientInformationDatabaseSoftware	client-information-database-software	Client information database software		43232610	Medical software	N	N	1.00
https://onet.org.ai/Technology/ClientInformationDatabaseSystems	onet.org.ai	Technology	ClientInformationDatabaseSystems	client-information-database-systems	Client information database systems		43232610	Medical software	N	N	1.00
https://onet.org.ai/Technology/ClientInformationDatabases	onet.org.ai	Technology	ClientInformationDatabases	client-information-databases	Client information databases		43232306	Data base user interface and query software	N	N	1.00
https://onet.org.ai/Technology/ClientProfilesCaseManagement	onet.org.ai	Technology	ClientProfilesCaseManagement	client-profiles-case-management	Client Profiles Case Management		43232306	Data base user interface and query software	N	N	1.00
https://onet.org.ai/Technology/ClientRecordsSoftware	onet.org.ai	Technology	ClientRecordsSoftware	client-records-software	Client records software		43232610	Medical software	N	N	1.00
https://onet.org.ai/Technology/ClientSystem	onet.org.ai	Technology	ClientSystem	client-system	Client System		43232610	Medical software	N	N	1.00
https://onet.org.ai/Technology/Clientrak!	onet.org.ai	Technology	Clientrak!	clientrak	ClienTrak!		43232306	Data base user interface and query software	N	N	1.00
https://onet.org.ai/Technology/ClimatemasterGeodesigner	onet.org.ai	Technology	ClimatemasterGeodesigner	climatemaster-geodesigner	ClimateMaster GeoDesigner		43232605	Analytical or scientific software	N	N	1.00
https://onet.org.ai/Technology/ClinicalDataManagementSystemCdms	onet.org.ai	Technology	ClinicalDataManagementSystemCdms	clinical-data-management-system-cdms	Clinical data management system CDMS		43232306	Data base user interface and query software	N	N	1.00
https://onet.org.ai/Technology/ClinicalInformationSystemsCislabCps	onet.org.ai	Technology	ClinicalInformationSystemsCislabCps	clinical-information-systems-cislab-cps	Clinical Information Systems CISLab CPS		43232610	Medical software	N	N	1.00
https://onet.org.ai/Technology/ClinicalSoftwareSolutionsClin1Suite	onet.org.ai	Technology	ClinicalSoftwareSolutionsClin1Suite	clinical-software-solutions-clin1-suite	Clinical Software Solutions CLIN1 Suite		43232610	Medical software	N	N	1.00
https://onet.org.ai/Technology/ClinicalTrialManagementSoftware	onet.org.ai	Technology	ClinicalTrialManagementSoftware	clinical-trial-management-software	Clinical trial management software		43232306	Data base user interface and query software	N	Y	1.00
https://onet.org.ai/Technology/ClinicalTrialsDatabaseSoftware	onet.org.ai	Technology	ClinicalTrialsDatabaseSoftware	clinical-trials-database-software	Clinical trials database software		43232306	Data base user interface and query software	N	N	1.00
https://onet.org.ai/Technology/ClinicientInsight	onet.org.ai	Technology	ClinicientInsight	clinicient-insight	Clinicient Insight		43232610	Medical software	N	N	1.00
https://onet.org.ai/Technology/Clinitrend	onet.org.ai	Technology	Clinitrend	clinitrend	CliniTrend		43232605	Analytical or scientific software	N	N	1.00
https://onet.org.ai/Technology/ClinivateClinitrak	onet.org.ai	Technology	ClinivateClinitrak	clinivate-clinitrak	Clinivate Clinitrak		43232610	Medical software	N	N	1.00
https://onet.org.ai/Technology/ClinlabLis	onet.org.ai	Technology	ClinlabLis	clinlab-lis	ClinLab LIS		43232610	Medical software	N	N	1.00
https://onet.org.ai/Technology/Clipper	onet.org.ai	Technology	Clipper	clipper	Clipper		43232402	Development environment software	N	N	1.00
https://onet.org.ai/Technology/CloVirtualFashionMarvelousDesigner	onet.org.ai	Technology	CloVirtualFashionMarvelousDesigner	clo-virtual-fashion-marvelous-designer	CLO Virtual Fashion Marvelous Designer		43232604	Computer aided design CAD software	N	N	1.00
https://onet.org.ai/Technology/Clockware	onet.org.ai	Technology	Clockware	clockware	Clockware		43231505	Human resources software	N	N	1.00
https://onet.org.ai/Technology/Cloudcompare	onet.org.ai	Technology	Cloudcompare	cloudcompare	CloudCompare		43232605	Analytical or scientific software	N	N	1.00
https://onet.org.ai/Technology/ClouderaImpala	onet.org.ai	Technology	ClouderaImpala	cloudera-impala	Cloudera Impala		43232306	Data base user interface and query software	N	N	1.00
https://onet.org.ai/Technology/Cloudworks	onet.org.ai	Technology	Cloudworks	cloudworks	CloudWorks		43232701	Application server software	N	N	1.00
https://onet.org.ai/Technology/CloverTechnologyGalena	onet.org.ai	Technology	CloverTechnologyGalena	clover-technology-galena	Clover Technology GALENA		43232605	Analytical or scientific software	N	N	1.00
https://onet.org.ai/Technology/Cloveretl	onet.org.ai	Technology	Cloveretl	cloveretl	CloverETL		43232402	Development environment software	N	N	1.00
https://onet.org.ai/Technology/Clubsoftfoodandbeveragepointofsale	onet.org.ai	Technology	Clubsoftfoodandbeveragepointofsale	clubsoft-food-beverage-point-of-sale	ClubSoft Food & Beverage Point of Sale		43232611	Point of sale POS software	N	N	1.00
https://onet.org.ai/Technology/CluenEncore	onet.org.ai	Technology	CluenEncore	cluen-encore	Cluen Encore		43231505	Human resources software	N	N	1.00
https://onet.org.ai/Technology/CluenExecutiveRecruitmentSoftware	onet.org.ai	Technology	CluenExecutiveRecruitmentSoftware	cluen-executive-recruitment-software	Cluen executive recruitment software		43231505	Human resources software	N	N	1.00
https://onet.org.ai/Technology/Clustalw	onet.org.ai	Technology	Clustalw	clustalw	ClustalW		43232605	Analytical or scientific software	N	N	1.00
https://onet.org.ai/Technology/ClusterServerSoftware	onet.org.ai	Technology	ClusterServerSoftware	cluster-server-software	Cluster server software		43232302	Clustering software	N	N	1.00
https://onet.org.ai/Technology/ClusteringSoftware	onet.org.ai	Technology	ClusteringSoftware	clustering-software	Clustering software		43232302	Clustering software	N	N	1.00
https://onet.org.ai/Technology/Clustermatic	onet.org.ai	Technology	Clustermatic	clustermatic	Clustermatic		43232302	Clustering software	N	N	1.00
https://onet.org.ai/Technology/CmaStuffers	onet.org.ai	Technology	CmaStuffers	cma-stuffers	CMA Stuffers		43231511	Expert system software	N	N	1.00
https://onet.org.ai/Technology/Cmake	onet.org.ai	Technology	Cmake	cmake	CMake		43232402	Development environment software	N	N	1.00
https://onet.org.ai/Technology/CmoComplianceRegulatoryComplianceSolution	onet.org.ai	Technology	CmoComplianceRegulatoryComplianceSolution	cmo-compliance-regulatory-compliance-solution	CMO Compliance Regulatory Compliance Solution		43232606	Compliance software	N	N	1.00
https://onet.org.ai/Technology/CmsConsultantsWorldlink	onet.org.ai	Technology	CmsConsultantsWorldlink	cms-consultants-worldlink	CMS Consultants WorldLink		43231506	Materials requirements planning logistics and supply chain software	N	N	1.00
https://onet.org.ai/Technology/CmsnFieldpak	onet.org.ai	Technology	CmsnFieldpak	cmsn-fieldpak	CMSN FieldPAK		43232306	Data base user interface and query software	N	N	1.00
https://onet.org.ai/Technology/CmtCogocad	onet.org.ai	Technology	CmtCogocad	cmt-cogocad	CMT CogoCAD		43232605	Analytical or scientific software	N	N	1.00
https://onet.org.ai/Technology/CmtIncorporatedCogocad	onet.org.ai	Technology	CmtIncorporatedCogocad	cmt-incorporated-cogocad	CMT Incorporated CogoCAD		43232604	Computer aided design CAD software	N	N	1.00
https://onet.org.ai/Technology/Cncconsultingmachinistscalculator	onet.org.ai	Technology	Cncconsultingmachinistscalculator	cnc-consulting-machinists-calculator	CNC Consulting Machinists' Calculator		43232605	Analytical or scientific software	N	N	1.00
https://onet.org.ai/Technology/CncMastercam	onet.org.ai	Technology	CncMastercam	cnc-mastercam	CNC Mastercam		43232612	Computer aided manufacturing CAM software	N	N	1.00
https://onet.org.ai/Technology/CncSoftwareMastercam	onet.org.ai	Technology	CncSoftwareMastercam	cnc-software-mastercam	CNC Software Mastercam		43232612	Computer aided manufacturing CAM software	N	N	1.00
https://onet.org.ai/Technology/Coadecadworxpandid	onet.org.ai	Technology	Coadecadworxpandid	coade-cadworx-p-id	COADE CADWorx P&ID		43232604	Computer aided design CAD software	N	N	1.00
https://onet.org.ai/Technology/CoadeCaesarIi	onet.org.ai	Technology	CoadeCaesarIi	coade-caesar-ii	COADE CAESAR II		43232605	Analytical or scientific software	N	N	1.00
https://onet.org.ai/Technology/Coatssql	onet.org.ai	Technology	Coatssql	coatssql	COATSsql		43231505	Human resources software	N	N	1.00
https://onet.org.ai/Technology/CobblestoneSystemsContractInsight	onet.org.ai	Technology	CobblestoneSystemsContractInsight	cobblestone-systems-contract-insight	Cobblestone Systems Contract Insight		43232306	Data base user interface and query software	N	N	1.00
https://onet.org.ai/Technology/CobentLearningAndComplianceSuiteLcs	onet.org.ai	Technology	CobentLearningAndComplianceSuiteLcs	cobent-learning-and-compliance-suite-lcs	Cobent Learning and Compliance Suite LCS		43232502	Computer based training software	N	N	1.00
https://onet.org.ai/Technology/CodaEngineAnalysisSystem	onet.org.ai	Technology	CodaEngineAnalysisSystem	coda-engine-analysis-system	CODA Engine Analysis System		43232605	Analytical or scientific software	N	N	1.00
https://onet.org.ai/Technology/CodeDatabaseSoftware	onet.org.ai	Technology	CodeDatabaseSoftware	code-database-software	Code database software		43232306	Data base user interface and query software	N	N	1.00
https://onet.org.ai/Technology/CodeGeneratorSoftware	onet.org.ai	Technology	CodeGeneratorSoftware	code-generator-software	Code generator software		43232409	Compiler and decompiler software	N	N	1.00
