url	ns	type	id	code	name	description	cip_code	career_clusters	subclusters	soc_count
https://education.org.ai/GeographyTeacherEducation	education.org.ai	Education	GeographyTeacherEducation	geography-teacher-education	Geography Teacher Education.	Geography Teacher Education.	13.1332	education	education/teaching-training-facilitation	4
https://education.org.ai/LatinTeacherEducation	education.org.ai	Education	LatinTeacherEducation	latin-teacher-education	Latin Teacher Education.	Latin Teacher Education.	13.1333	education	education/teaching-training-facilitation	3
https://education.org.ai/SchoolLibrarianSchoolLibraryMediaSpecialist	education.org.ai	Education	SchoolLibrarianSchoolLibraryMediaSpecialist	school-librarianschool-library-media-specialist	School Librarian/School Library Media Specialist.	School Librarian/School Library Media Specialist.	13.1334	education	education/learner-support-community-engagement	1
https://education.org.ai/PsychologyTeacherEducation	education.org.ai	Education	PsychologyTeacherEducation	psychology-teacher-education	Psychology Teacher Education.	Psychology Teacher Education.	13.1335	education	education/teaching-training-facilitation	2
https://education.org.ai/EarthScienceTeacherEducation	education.org.ai	Education	EarthScienceTeacherEducation	earth-science-teacher-education	Earth Science Teacher Education.	Earth Science Teacher Education.	13.1337	education	education/teaching-training-facilitation	4
https://education.org.ai/EnvironmentalEducation	education.org.ai	Education	EnvironmentalEducation	environmental-education	Environmental Education.	Environmental Education.	13.1338	education	education/teaching-training-facilitation	4
https://education.org.ai/CommunicationArtsAndLiteratureTeacherEducation	education.org.ai	Education	CommunicationArtsAndLiteratureTeacherEducation	communication-arts-and-literature-teacher-education	Communication Arts and Literature Teacher Education.	Communication Arts and Literature Teacher Education.	13.1339	education	education/teaching-training-facilitation	4
https://education.org.ai/TeachereducationandprofessionaldevelopmentSpecificsubjectareasOther	education.org.ai	Education	TeachereducationandprofessionaldevelopmentSpecificsubjectareasOther	teacher-education-and-professional-development-specific-subject-areas-other	Teacher Education and Professional Development, Specific Subject Areas, Other.	Teacher Education and Professional Development, Specific Subject Areas, Other.	13.1399	education	education/teaching-training-facilitation	2
https://education.org.ai/TeachingEnglishAsASecondOrForeignLanguageEslLanguageInstructor	education.org.ai	Education	TeachingEnglishAsASecondOrForeignLanguageEslLanguageInstructor	teaching-english-as-a-second-or-foreign-languageesl-language-instructor	Teaching English as a Second or Foreign Language/ESL Language Instructor.	Teaching English as a Second or Foreign Language/ESL Language Instructor.	13.1401	education	education/teaching-training-facilitation	6
https://education.org.ai/TeachingFrenchAsASecondOrForeignLanguage	education.org.ai	Education	TeachingFrenchAsASecondOrForeignLanguage	teaching-french-as-a-second-or-foreign-language	Teaching French as a Second or Foreign Language.	Teaching French as a Second or Foreign Language.	13.1402	education	education/teaching-training-facilitation	6
https://education.org.ai/TeachingenglishorfrenchasasecondorforeignlanguageOther	education.org.ai	Education	TeachingenglishorfrenchasasecondorforeignlanguageOther	teaching-english-or-french-as-a-second-or-foreign-language-other	Teaching English or French as a Second or Foreign Language, Other.	Teaching English or French as a Second or Foreign Language, Other.	13.1499	education	education/teaching-training-facilitation	6
https://education.org.ai/TeacherAssistantAide	education.org.ai	Education	TeacherAssistantAide	teacher-assistantaide	Teacher Assistant/Aide.	Teacher Assistant/Aide.	13.1501	education	education/teaching-training-facilitation	1
https://education.org.ai/AdultLiteracyTutorInstructor	education.org.ai	Education	AdultLiteracyTutorInstructor	adult-literacy-tutorinstructor	Adult Literacy Tutor/Instructor.	Adult Literacy Tutor/Instructor.	13.1502	education	education/teaching-training-facilitation	1
https://education.org.ai/TeachingassistantsaidesOther	education.org.ai	Education	TeachingassistantsaidesOther	teaching-assistantsaides-other	Teaching Assistants/Aides, Other.	Teaching Assistants/Aides, Other.	13.1599	education	education/learner-support-community-engagement,education/teaching-training-facilitation	3
https://education.org.ai/EducationOther	education.org.ai	Education	EducationOther	education-other	Education, Other.	Education, Other.	13.9999	education	education/teaching-training-facilitation	2
https://education.org.ai/EngineeringGeneral	education.org.ai	Education	EngineeringGeneral	engineering-general	Engineering, General.	Engineering, General.	14.0101	advanced-manufacturing,education	advanced-manufacturing/engineering,education/teaching-training-facilitation	3
https://education.org.ai/AppliedEngineering	education.org.ai	Education	AppliedEngineering	applied-engineering	Applied Engineering.	Applied Engineering.	14.0103	advanced-manufacturing	advanced-manufacturing/engineering	1
https://education.org.ai/AerospaceAeronauticalAndastronauticalspaceengineeringGeneral	education.org.ai	Education	AerospaceAeronauticalAndastronauticalspaceengineeringGeneral	aerospace-aeronautical-and-astronauticalspace-engineering-general	Aerospace, Aeronautical, and Astronautical/Space Engineering, General.	Aerospace, Aeronautical, and Astronautical/Space Engineering, General.	14.0201	advanced-manufacturing,education	advanced-manufacturing/engineering,education/teaching-training-facilitation	3
https://education.org.ai/AstronauticalEngineering	education.org.ai	Education	AstronauticalEngineering	astronautical-engineering	Astronautical Engineering.	Astronautical Engineering.	14.0202	advanced-manufacturing,education	advanced-manufacturing/engineering,education/teaching-training-facilitation	4
https://education.org.ai/AerospaceAeronauticalAndastronauticalspaceengineeringOther	education.org.ai	Education	AerospaceAeronauticalAndastronauticalspaceengineeringOther	aerospace-aeronautical-and-astronauticalspace-engineering-other	Aerospace, Aeronautical, and Astronautical/Space Engineering, Other.	Aerospace, Aeronautical, and Astronautical/Space Engineering, Other.	14.0299	advanced-manufacturing,education,supply-chain-transportation	advanced-manufacturing/engineering,education/teaching-training-facilitation,supply-chain-transportation/air-space-transportation	4
https://education.org.ai/AgriculturalEngineering	education.org.ai	Education	AgriculturalEngineering	agricultural-engineering	Agricultural Engineering.	Agricultural Engineering.	14.0301	advanced-manufacturing,agriculture,education	advanced-manufacturing/engineering,agriculture/agricultural-technology-automation,education/teaching-training-facilitation	3
https://education.org.ai/ArchitecturalEngineering	education.org.ai	Education	ArchitecturalEngineering	architectural-engineering	Architectural Engineering.	Architectural Engineering.	14.0401	advanced-manufacturing,education	advanced-manufacturing/engineering,education/teaching-training-facilitation	4
https://education.org.ai/BioengineeringAndBiomedicalEngineering	education.org.ai	Education	BioengineeringAndBiomedicalEngineering	bioengineering-and-biomedical-engineering	Bioengineering and Biomedical Engineering.	Bioengineering and Biomedical Engineering.	14.0501	advanced-manufacturing,education	advanced-manufacturing/engineering,education/teaching-training-facilitation	3
https://education.org.ai/CeramicSciencesAndEngineering	education.org.ai	Education	CeramicSciencesAndEngineering	ceramic-sciences-and-engineering	Ceramic Sciences and Engineering.	Ceramic Sciences and Engineering.	14.0601	advanced-manufacturing,education	advanced-manufacturing/engineering,advanced-manufacturing/production-automation,education/teaching-training-facilitation	4
https://education.org.ai/ChemicalEngineering	education.org.ai	Education	ChemicalEngineering	chemical-engineering	Chemical Engineering.	Chemical Engineering.	14.0701	advanced-manufacturing,education	advanced-manufacturing/engineering,education/teaching-training-facilitation	3
https://education.org.ai/ChemicalAndBiomolecularEngineering	education.org.ai	Education	ChemicalAndBiomolecularEngineering	chemical-and-biomolecular-engineering	Chemical and Biomolecular Engineering.	Chemical and Biomolecular Engineering.	14.0702	advanced-manufacturing,education	advanced-manufacturing/engineering,education/teaching-training-facilitation	5
https://education.org.ai/ChemicalengineeringOther	education.org.ai	Education	ChemicalengineeringOther	chemical-engineering-other	Chemical Engineering, Other.	Chemical Engineering, Other.	14.0799	advanced-manufacturing,education	advanced-manufacturing/engineering,education/teaching-training-facilitation	3
https://education.org.ai/CivilengineeringGeneral	education.org.ai	Education	CivilengineeringGeneral	civil-engineering-general	Civil Engineering, General.	Civil Engineering, General.	14.0801	construction,education,public-service-safety	construction/architecture-civil-engineering,education/teaching-training-facilitation,public-service-safety/local-state-federal-services	3
https://education.org.ai/GeotechnicalAndGeoenvironmentalEngineering	education.org.ai	Education	GeotechnicalAndGeoenvironmentalEngineering	geotechnical-and-geoenvironmental-engineering	Geotechnical and Geoenvironmental Engineering.	Geotechnical and Geoenvironmental Engineering.	14.0802	education,energy-natural-resources,public-service-safety	education/teaching-training-facilitation,energy-natural-resources/ecological-research-development,energy-natural-resources/resource-extraction,energy-natural-resources/utilities,public-service-safety/local-state-federal-services	7
https://education.org.ai/StructuralEngineering	education.org.ai	Education	StructuralEngineering	structural-engineering	Structural Engineering.	Structural Engineering.	14.0803	construction,education	construction/architecture-civil-engineering,education/teaching-training-facilitation	3
https://education.org.ai/TransportationAndHighwayEngineering	education.org.ai	Education	TransportationAndHighwayEngineering	transportation-and-highway-engineering	Transportation and Highway Engineering.	Transportation and Highway Engineering.	14.0804	construction,education	construction/architecture-civil-engineering,education/teaching-training-facilitation	3
https://education.org.ai/WaterResourcesEngineering	education.org.ai	Education	WaterResourcesEngineering	water-resources-engineering	Water Resources Engineering.	Water Resources Engineering.	14.0805	construction,education,energy-natural-resources	construction/architecture-civil-engineering,education/teaching-training-facilitation,energy-natural-resources/ecological-research-development,energy-natural-resources/utilities	5
https://education.org.ai/CivilengineeringOther	education.org.ai	Education	CivilengineeringOther	civil-engineering-other	Civil Engineering, Other.	Civil Engineering, Other.	14.0899	construction,education	construction/architecture-civil-engineering,education/teaching-training-facilitation	3
https://education.org.ai/ComputerengineeringGeneral	education.org.ai	Education	ComputerengineeringGeneral	computer-engineering-general	Computer Engineering, General.	Computer Engineering, General.	14.0901	digital-technology,education	digital-technology/it-support-services,digital-technology/network-systems-cybersecurity,digital-technology/software-solutions,education/teaching-training-facilitation	6
https://education.org.ai/ComputerHardwareEngineering	education.org.ai	Education	ComputerHardwareEngineering	computer-hardware-engineering	Computer Hardware Engineering.	Computer Hardware Engineering.	14.0902	digital-technology,education	digital-technology/it-support-services,education/teaching-training-facilitation	2
https://education.org.ai/ComputerSoftwareEngineering	education.org.ai	Education	ComputerSoftwareEngineering	computer-software-engineering	Computer Software Engineering.	Computer Software Engineering.	14.0903	digital-technology,education	digital-technology/it-support-services,digital-technology/software-solutions,education/teaching-training-facilitation	4
https://education.org.ai/ComputerengineeringOther	education.org.ai	Education	ComputerengineeringOther	computer-engineering-other	Computer Engineering, Other.	Computer Engineering, Other.	14.0999	digital-technology,education	digital-technology/network-systems-cybersecurity,education/teaching-training-facilitation	2
https://education.org.ai/ElectricalAndElectronicsEngineering	education.org.ai	Education	ElectricalAndElectronicsEngineering	electrical-and-electronics-engineering	Electrical and Electronics Engineering.	Electrical and Electronics Engineering.	14.1001	advanced-manufacturing,digital-technology,education,energy-natural-resources	advanced-manufacturing/engineering,digital-technology/it-support-services,education/teaching-training-facilitation,energy-natural-resources/utilities	6
https://education.org.ai/LaserAndOpticalEngineering	education.org.ai	Education	LaserAndOpticalEngineering	laser-and-optical-engineering	Laser and Optical Engineering.	Laser and Optical Engineering.	14.1003	advanced-manufacturing,education	advanced-manufacturing/engineering,education/teaching-training-facilitation	3
https://education.org.ai/TelecommunicationsEngineering	education.org.ai	Education	TelecommunicationsEngineering	telecommunications-engineering	Telecommunications Engineering.	Telecommunications Engineering.	14.1004	education,energy-natural-resources	education/teaching-training-facilitation,energy-natural-resources/utilities	4
https://education.org.ai/ElectricalElectronicsAndcommunicationsengineeringOther	education.org.ai	Education	ElectricalElectronicsAndcommunicationsengineeringOther	electrical-electronics-and-communications-engineering-other	Electrical, Electronics, and Communications Engineering, Other.	Electrical, Electronics, and Communications Engineering, Other.	14.1099	advanced-manufacturing,education,energy-natural-resources	advanced-manufacturing/engineering,education/teaching-training-facilitation,energy-natural-resources/utilities	4
https://education.org.ai/EngineeringMechanics	education.org.ai	Education	EngineeringMechanics	engineering-mechanics	Engineering Mechanics.	Engineering Mechanics.	14.1101	advanced-manufacturing,education	advanced-manufacturing/engineering,education/teaching-training-facilitation	4
https://education.org.ai/EngineeringPhysicsAppliedPhysics	education.org.ai	Education	EngineeringPhysicsAppliedPhysics	engineering-physicsapplied-physics	Engineering Physics/Applied Physics.	Engineering Physics/Applied Physics.	14.1201	advanced-manufacturing,education	advanced-manufacturing/engineering,education/teaching-training-facilitation	4
https://education.org.ai/EngineeringScience	education.org.ai	Education	EngineeringScience	engineering-science	Engineering Science.	Engineering Science.	14.1301	advanced-manufacturing,education	advanced-manufacturing/engineering,education/teaching-training-facilitation	3
https://education.org.ai/EnvironmentalEnvironmentalHealthEngineering	education.org.ai	Education	EnvironmentalEnvironmentalHealthEngineering	environmentalenvironmental-health-engineering	Environmental/Environmental Health Engineering.	Environmental/Environmental Health Engineering.	14.1401	advanced-manufacturing,education,energy-natural-resources,management-entrepreneurship	advanced-manufacturing/engineering,education/teaching-training-facilitation,energy-natural-resources/ecological-research-development,management-entrepreneurship/regulation	4
https://education.org.ai/MaterialsEngineering	education.org.ai	Education	MaterialsEngineering	materials-engineering	Materials Engineering.	Materials Engineering.	14.1801	advanced-manufacturing,education,energy-natural-resources	advanced-manufacturing/engineering,advanced-manufacturing/production-automation,education/teaching-training-facilitation,energy-natural-resources/resource-extraction	3
https://education.org.ai/MechanicalEngineering	education.org.ai	Education	MechanicalEngineering	mechanical-engineering	Mechanical Engineering.	Mechanical Engineering.	14.1901	advanced-manufacturing,education	advanced-manufacturing/engineering,education/teaching-training-facilitation	4
https://education.org.ai/MetallurgicalEngineering	education.org.ai	Education	MetallurgicalEngineering	metallurgical-engineering	Metallurgical Engineering.	Metallurgical Engineering.	14.2001	advanced-manufacturing,education	advanced-manufacturing/engineering,advanced-manufacturing/production-automation,education/teaching-training-facilitation	3
https://education.org.ai/MiningAndMineralEngineering	education.org.ai	Education	MiningAndMineralEngineering	mining-and-mineral-engineering	Mining and Mineral Engineering.	Mining and Mineral Engineering.	14.2101	advanced-manufacturing,education,energy-natural-resources	advanced-manufacturing/engineering,education/teaching-training-facilitation,energy-natural-resources/resource-extraction	3
https://education.org.ai/NavalArchitectureAndMarineEngineering	education.org.ai	Education	NavalArchitectureAndMarineEngineering	naval-architecture-and-marine-engineering	Naval Architecture and Marine Engineering.	Naval Architecture and Marine Engineering.	14.2201	advanced-manufacturing,education,supply-chain-transportation	advanced-manufacturing/engineering,education/teaching-training-facilitation,supply-chain-transportation/marine-transportation	3
https://education.org.ai/NuclearEngineering	education.org.ai	Education	NuclearEngineering	nuclear-engineering	Nuclear Engineering.	Nuclear Engineering.	14.2301	advanced-manufacturing,education,energy-natural-resources	advanced-manufacturing/engineering,education/teaching-training-facilitation,energy-natural-resources/clean-alternative-energy,energy-natural-resources/ecological-research-development	3
https://education.org.ai/OceanEngineering	education.org.ai	Education	OceanEngineering	ocean-engineering	Ocean Engineering.	Ocean Engineering.	14.2401	education,energy-natural-resources	education/teaching-training-facilitation,energy-natural-resources/environmental-protection	3
https://education.org.ai/PetroleumEngineering	education.org.ai	Education	PetroleumEngineering	petroleum-engineering	Petroleum Engineering.	Petroleum Engineering.	14.2501	education,energy-natural-resources	education/teaching-training-facilitation,energy-natural-resources/resource-extraction	3
https://education.org.ai/SystemsEngineering	education.org.ai	Education	SystemsEngineering	systems-engineering	Systems Engineering.	Systems Engineering.	14.2701	advanced-manufacturing,digital-technology,education	advanced-manufacturing/engineering,digital-technology/software-solutions,education/teaching-training-facilitation	5
https://education.org.ai/TextileSciencesAndEngineering	education.org.ai	Education	TextileSciencesAndEngineering	textile-sciences-and-engineering	Textile Sciences and Engineering.	Textile Sciences and Engineering.	14.2801	advanced-manufacturing,arts-entertainment-design,education	advanced-manufacturing/engineering,advanced-manufacturing/production-automation,arts-entertainment-design/fashion-interiors,education/teaching-training-facilitation	3
https://education.org.ai/PolymerPlasticsEngineering	education.org.ai	Education	PolymerPlasticsEngineering	polymerplastics-engineering	Polymer/Plastics Engineering.	Polymer/Plastics Engineering.	14.3201	advanced-manufacturing,education	advanced-manufacturing/engineering,advanced-manufacturing/production-automation,education/teaching-training-facilitation	4
https://education.org.ai/ConstructionEngineering	education.org.ai	Education	ConstructionEngineering	construction-engineering	Construction Engineering.	Construction Engineering.	14.3301	construction,education	construction/architecture-civil-engineering,construction/construction-planning-development,education/teaching-training-facilitation	5
https://education.org.ai/ForestEngineering	education.org.ai	Education	ForestEngineering	forest-engineering	Forest Engineering.	Forest Engineering.	14.3401	agriculture,education	agriculture/plant-systems,education/teaching-training-facilitation	3
https://education.org.ai/IndustrialEngineering	education.org.ai	Education	IndustrialEngineering	industrial-engineering	Industrial Engineering.	Industrial Engineering.	14.3501	advanced-manufacturing,education	advanced-manufacturing/engineering,advanced-manufacturing/production-automation,education/teaching-training-facilitation	4
https://education.org.ai/ManufacturingEngineering	education.org.ai	Education	ManufacturingEngineering	manufacturing-engineering	Manufacturing Engineering.	Manufacturing Engineering.	14.3601	advanced-manufacturing,education	advanced-manufacturing/engineering,education/teaching-training-facilitation	4
https://education.org.ai/OperationsResearch	education.org.ai	Education	OperationsResearch	operations-research	Operations Research.	Operations Research.	14.3701	education,energy-natural-resources,management-entrepreneurship	education/teaching-training-facilitation,energy-natural-resources/conservation-land-management,energy-natural-resources/ecological-research-development,management-entrepreneurship/business-information-management	3
https://education.org.ai/SurveyingEngineering	education.org.ai	Education	SurveyingEngineering	surveying-engineering	Surveying Engineering.	Surveying Engineering.	14.3801	advanced-manufacturing,construction,education,energy-natural-resources	advanced-manufacturing/engineering,construction/architecture-civil-engineering,education/teaching-training-facilitation,energy-natural-resources/resource-extraction	5
https://education.org.ai/GeologicalGeophysicalEngineering	education.org.ai	Education	GeologicalGeophysicalEngineering	geologicalgeophysical-engineering	Geological/Geophysical Engineering.	Geological/Geophysical Engineering.	14.3901	education,energy-natural-resources	education/teaching-training-facilitation,energy-natural-resources/resource-extraction	4
https://education.org.ai/PaperScienceAndEngineering	education.org.ai	Education	PaperScienceAndEngineering	paper-science-and-engineering	Paper Science and Engineering.	Paper Science and Engineering.	14.4001	advanced-manufacturing,agriculture,education	advanced-manufacturing/engineering,agriculture/plant-systems,education/teaching-training-facilitation	4
https://education.org.ai/ElectromechanicalEngineering	education.org.ai	Education	ElectromechanicalEngineering	electromechanical-engineering	Electromechanical Engineering.	Electromechanical Engineering.	14.4101	advanced-manufacturing,education	advanced-manufacturing/engineering,advanced-manufacturing/production-automation,education/teaching-training-facilitation	5
https://education.org.ai/MechatronicsRoboticsAndautomationengineering	education.org.ai	Education	MechatronicsRoboticsAndautomationengineering	mechatronics-robotics-and-automation-engineering	Mechatronics, Robotics, and Automation Engineering.	Mechatronics, Robotics, and Automation Engineering.	14.4201	advanced-manufacturing,education	advanced-manufacturing/engineering,advanced-manufacturing/production-automation,education/teaching-training-facilitation	3
https://education.org.ai/BiochemicalEngineering	education.org.ai	Education	BiochemicalEngineering	biochemical-engineering	Biochemical Engineering.	Biochemical Engineering.	14.4301	advanced-manufacturing,education	advanced-manufacturing/engineering,education/teaching-training-facilitation	4
https://education.org.ai/EngineeringChemistry	education.org.ai	Education	EngineeringChemistry	engineering-chemistry	Engineering Chemistry.	Engineering Chemistry.	14.4401	advanced-manufacturing,education	advanced-manufacturing/engineering,education/teaching-training-facilitation	4
https://education.org.ai/BiologicalBiosystemsEngineering	education.org.ai	Education	BiologicalBiosystemsEngineering	biologicalbiosystems-engineering	Biological/Biosystems Engineering.	Biological/Biosystems Engineering.	14.4501	advanced-manufacturing,education	advanced-manufacturing/engineering,education/teaching-training-facilitation	4
https://education.org.ai/ElectricalAndComputerEngineering	education.org.ai	Education	ElectricalAndComputerEngineering	electrical-and-computer-engineering	Electrical and Computer Engineering.	Electrical and Computer Engineering.	14.4701	advanced-manufacturing,digital-technology,education	advanced-manufacturing/engineering,digital-technology/it-support-services,education/teaching-training-facilitation	5
https://education.org.ai/EnergysystemsengineeringGeneral	education.org.ai	Education	EnergysystemsengineeringGeneral	energy-systems-engineering-general	Energy Systems Engineering, General.	Energy Systems Engineering, General.	14.4801	advanced-manufacturing,education,energy-natural-resources	advanced-manufacturing/engineering,education/teaching-training-facilitation,energy-natural-resources/clean-alternative-energy	3
https://education.org.ai/PowerPlantEngineering	education.org.ai	Education	PowerPlantEngineering	power-plant-engineering	Power Plant Engineering.	Power Plant Engineering.	14.4802	education,energy-natural-resources	education/teaching-training-facilitation,energy-natural-resources/utilities	3
https://education.org.ai/EnergysystemsengineeringOther	education.org.ai	Education	EnergysystemsengineeringOther	energy-systems-engineering-other	Energy Systems Engineering, Other.	Energy Systems Engineering, Other.	14.4899	education,energy-natural-resources	education/teaching-training-facilitation,energy-natural-resources/utilities	3
https://education.org.ai/EngineeringOther	education.org.ai	Education	EngineeringOther	engineering-other	Engineering, Other.	Engineering, Other.	14.9999	advanced-manufacturing,education,management-entrepreneurship	advanced-manufacturing/engineering,education/teaching-training-facilitation,management-entrepreneurship/regulation	4
https://education.org.ai/EngineeringtechnologiestechniciansGeneral	education.org.ai	Education	EngineeringtechnologiestechniciansGeneral	engineering-technologiestechnicians-general	Engineering Technologies/Technicians, General.	Engineering Technologies/Technicians, General.	15.0000	advanced-manufacturing,energy-natural-resources,supply-chain-transportation	advanced-manufacturing/engineering,advanced-manufacturing/industrial-machinery,advanced-manufacturing/production-automation,energy-natural-resources/resource-extraction,supply-chain-transportation/air-space-transportation	4
https://education.org.ai/AppliedEngineeringTechnologiesTechnicians	education.org.ai	Education	AppliedEngineeringTechnologiesTechnicians	applied-engineering-technologiestechnicians	Applied Engineering Technologies/Technicians.	Applied Engineering Technologies/Technicians.	15.0001	advanced-manufacturing	advanced-manufacturing/industrial-machinery,advanced-manufacturing/production-automation	3
https://education.org.ai/ArchitecturalEngineeringTechnologiesTechnicians	education.org.ai	Education	ArchitecturalEngineeringTechnologiesTechnicians	architectural-engineering-technologiestechnicians	Architectural Engineering Technologies/Technicians.	Architectural Engineering Technologies/Technicians.	15.0101	advanced-manufacturing,construction	advanced-manufacturing/production-automation,construction/architecture-civil-engineering	3
https://education.org.ai/CivilEngineeringTechnologiesTechnicians	education.org.ai	Education	CivilEngineeringTechnologiesTechnicians	civil-engineering-technologiestechnicians	Civil Engineering Technologies/Technicians.	Civil Engineering Technologies/Technicians.	15.0201	energy-natural-resources,supply-chain-transportation	energy-natural-resources/resource-extraction,supply-chain-transportation/maintenance-repair	2
https://education.org.ai/ElectricalElectronicAndcommunicationsengineeringtechnologytechnician	education.org.ai	Education	ElectricalElectronicAndcommunicationsengineeringtechnologytechnician	electrical-electronic-and-communications-engineering-technologytechnician	Electrical, Electronic, and Communications Engineering Technology/Technician.	Electrical, Electronic, and Communications Engineering Technology/Technician.	15.0303	advanced-manufacturing,construction,energy-natural-resources	advanced-manufacturing/engineering,advanced-manufacturing/industrial-machinery,advanced-manufacturing/production-automation,advanced-manufacturing/robotics,advanced-manufacturing/safety-quality-assurance,construction/architecture-civil-engineering,energy-natural-resources/utilities	6
https://education.org.ai/LaserAndOpticalTechnologyTechnician	education.org.ai	Education	LaserAndOpticalTechnologyTechnician	laser-and-optical-technologytechnician	Laser and Optical Technology/Technician.	Laser and Optical Technology/Technician.	15.0304	advanced-manufacturing	advanced-manufacturing/engineering	1
https://education.org.ai/TelecommunicationsTechnologyTechnician	education.org.ai	Education	TelecommunicationsTechnologyTechnician	telecommunications-technologytechnician	Telecommunications Technology/Technician.	Telecommunications Technology/Technician.	15.0305	energy-natural-resources	energy-natural-resources/utilities	1
https://education.org.ai/IntegratedCircuitDesignTechnologyTechnician	education.org.ai	Education	IntegratedCircuitDesignTechnologyTechnician	integrated-circuit-design-technologytechnician	Integrated Circuit Design Technology/Technician.	Integrated Circuit Design Technology/Technician.	15.0306	advanced-manufacturing,construction	advanced-manufacturing/engineering,advanced-manufacturing/industrial-machinery,advanced-manufacturing/robotics,construction/architecture-civil-engineering	2
https://education.org.ai/AudioEngineeringTechnologyTechnician	education.org.ai	Education	AudioEngineeringTechnologyTechnician	audio-engineering-technologytechnician	Audio Engineering Technology/Technician.	Audio Engineering Technology/Technician.	15.0307	advanced-manufacturing,arts-entertainment-design	advanced-manufacturing/engineering,arts-entertainment-design/lighting-sound-technology,arts-entertainment-design/media-production-broadcasting	3
https://education.org.ai/ElectricalelectronicengineeringtechnologiestechniciansOther	education.org.ai	Education	ElectricalelectronicengineeringtechnologiestechniciansOther	electricalelectronic-engineering-technologiestechnicians-other	Electrical/Electronic Engineering Technologies/Technicians, Other.	Electrical/Electronic Engineering Technologies/Technicians, Other.	15.0399	advanced-manufacturing	advanced-manufacturing/industrial-machinery,advanced-manufacturing/production-automation,advanced-manufacturing/robotics	1
https://education.org.ai/BiomedicalTechnologyTechnician	education.org.ai	Education	BiomedicalTechnologyTechnician	biomedical-technologytechnician	Biomedical Technology/Technician.	Biomedical Technology/Technician.	15.0401	advanced-manufacturing	advanced-manufacturing/engineering,advanced-manufacturing/industrial-machinery,advanced-manufacturing/safety-quality-assurance	3
https://education.org.ai/ElectromechanicalElectromechanicalEngineeringTechnologyTechnician	education.org.ai	Education	ElectromechanicalElectromechanicalEngineeringTechnologyTechnician	electromechanicalelectromechanical-engineering-technologytechnician	Electromechanical/Electromechanical Engineering Technology/Technician.	Electromechanical/Electromechanical Engineering Technology/Technician.	15.0403	advanced-manufacturing	advanced-manufacturing/engineering,advanced-manufacturing/industrial-machinery,advanced-manufacturing/production-automation,advanced-manufacturing/robotics	2
https://education.org.ai/InstrumentationTechnologyTechnician	education.org.ai	Education	InstrumentationTechnologyTechnician	instrumentation-technologytechnician	Instrumentation Technology/Technician.	Instrumentation Technology/Technician.	15.0404	advanced-manufacturing,energy-natural-resources	advanced-manufacturing/industrial-machinery,advanced-manufacturing/production-automation,energy-natural-resources/resource-extraction	3
https://education.org.ai/RoboticsTechnologyTechnician	education.org.ai	Education	RoboticsTechnologyTechnician	robotics-technologytechnician	Robotics Technology/Technician.	Robotics Technology/Technician.	15.0405	advanced-manufacturing	advanced-manufacturing/industrial-machinery,advanced-manufacturing/robotics	1
https://education.org.ai/AutomationEngineerTechnologyTechnician	education.org.ai	Education	AutomationEngineerTechnologyTechnician	automation-engineer-technologytechnician	Automation Engineer Technology/Technician.	Automation Engineer Technology/Technician.	15.0406	advanced-manufacturing	advanced-manufacturing/industrial-machinery,advanced-manufacturing/production-automation	2
https://education.org.ai/MechatronicsRoboticsAndautomationengineeringtechnologytechnician	education.org.ai	Education	MechatronicsRoboticsAndautomationengineeringtechnologytechnician	mechatronics-robotics-and-automation-engineering-technologytechnician	Mechatronics, Robotics, and Automation Engineering Technology/Technician.	Mechatronics, Robotics, and Automation Engineering Technology/Technician.	15.0407	advanced-manufacturing	advanced-manufacturing/industrial-machinery,advanced-manufacturing/robotics	1
https://education.org.ai/ElectromechanicaltechnologiestechniciansOther	education.org.ai	Education	ElectromechanicaltechnologiestechniciansOther	electromechanical-technologiestechnicians-other	Electromechanical Technologies/Technicians, Other.	Electromechanical Technologies/Technicians, Other.	15.0499	advanced-manufacturing	advanced-manufacturing/industrial-machinery,advanced-manufacturing/production-automation	1
https://education.org.ai/HeatingVentilationAirconditioningandrefrigerationengineeringtechnologytechnician	education.org.ai	Education	HeatingVentilationAirconditioningandrefrigerationengineeringtechnologytechnician	heating-ventilation-air-conditioning-and-refrigeration-engineering-technologytechnician	Heating, Ventilation, Air Conditioning and Refrigeration Engineering Technology/Technician.	Heating, Ventilation, Air Conditioning and Refrigeration Engineering Technology/Technician.	15.0501	advanced-manufacturing,construction	advanced-manufacturing/engineering,construction/skilled-trades	2
https://education.org.ai/WaterQualityAndWastewaterTreatmentManagementAndRecyclingTechnologyTechnician	education.org.ai	Education	WaterQualityAndWastewaterTreatmentManagementAndRecyclingTechnologyTechnician	water-quality-and-wastewater-treatment-management-and-recycling-technologytechnician	Water Quality and Wastewater Treatment Management and Recycling Technology/Technician.	Water Quality and Wastewater Treatment Management and Recycling Technology/Technician.	15.0506	agriculture,energy-natural-resources,public-service-safety	agriculture/water-systems,energy-natural-resources/ecological-research-development,energy-natural-resources/utilities,public-service-safety/local-state-federal-services	3
