ns	type	id	name	description	code
naics.org.ai	Industry	325120	Industrial Gas Manufacturing	Industrial Gas Manufacturing	325120
naics.org.ai	Industry	32513	Synthetic Dye and Pigment ManufacturingT	Synthetic Dye and Pigment ManufacturingT	32513
naics.org.ai	Industry	325130	Synthetic Dye and Pigment Manufacturing	Synthetic Dye and Pigment Manufacturing	325130
naics.org.ai	Industry	32518	Other Basic Inorganic Chemical ManufacturingT	Other Basic Inorganic Chemical ManufacturingT	32518
naics.org.ai	Industry	325180	Other Basic Inorganic Chemical Manufacturing	Other Basic Inorganic Chemical Manufacturing	325180
naics.org.ai	Industry	32519	Other Basic Organic Chemical ManufacturingT	Other Basic Organic Chemical ManufacturingT	32519
naics.org.ai	Industry	325193	Ethyl Alcohol Manufacturing	Ethyl Alcohol Manufacturing	325193
naics.org.ai	Industry	325194	Cyclic Crude, Intermediate, and Gum and Wood Chemical Manufacturing	Cyclic Crude, Intermediate, and Gum and Wood Chemical Manufacturing	325194
naics.org.ai	Industry	325199	All Other Basic Organic Chemical Manufacturing	All Other Basic Organic Chemical Manufacturing	325199
naics.org.ai	Industry	3252	Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments ManufacturingT	Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments ManufacturingT	3252
naics.org.ai	Industry	32521	Resin and Synthetic Rubber ManufacturingT	Resin and Synthetic Rubber ManufacturingT	32521
naics.org.ai	Industry	325211	Plastics Material and Resin Manufacturing	Plastics Material and Resin Manufacturing	325211
naics.org.ai	Industry	325212	Synthetic Rubber Manufacturing	Synthetic Rubber Manufacturing	325212
naics.org.ai	Industry	32522	Artificial and Synthetic Fibers and Filaments ManufacturingT	Artificial and Synthetic Fibers and Filaments ManufacturingT	32522
naics.org.ai	Industry	325220	Artificial and Synthetic Fibers and Filaments Manufacturing	Artificial and Synthetic Fibers and Filaments Manufacturing	325220
naics.org.ai	Industry	3253	Pesticide, Fertilizer, and Other Agricultural Chemical ManufacturingT	Pesticide, Fertilizer, and Other Agricultural Chemical ManufacturingT	3253
naics.org.ai	Industry	32531	Fertilizer and Compost ManufacturingT	Fertilizer and Compost ManufacturingT	32531
naics.org.ai	Industry	325311	Nitrogenous Fertilizer Manufacturing	Nitrogenous Fertilizer Manufacturing	325311
naics.org.ai	Industry	325312	Phosphatic Fertilizer Manufacturing	Phosphatic Fertilizer Manufacturing	325312
naics.org.ai	Industry	325314	Fertilizer (Mixing Only) Manufacturing	Fertilizer (Mixing Only) Manufacturing	325314
naics.org.ai	Industry	325315	Compost Manufacturing	Compost Manufacturing	325315
naics.org.ai	Industry	32532	Pesticide and Other Agricultural Chemical ManufacturingT	Pesticide and Other Agricultural Chemical ManufacturingT	32532
naics.org.ai	Industry	325320	Pesticide and Other Agricultural Chemical Manufacturing	Pesticide and Other Agricultural Chemical Manufacturing	325320
naics.org.ai	Industry	3254	Pharmaceutical and Medicine ManufacturingT	Pharmaceutical and Medicine ManufacturingT	3254
naics.org.ai	Industry	32541	Pharmaceutical and Medicine ManufacturingT	Pharmaceutical and Medicine ManufacturingT	32541
naics.org.ai	Industry	325411	Medicinal and Botanical Manufacturing	Medicinal and Botanical Manufacturing	325411
naics.org.ai	Industry	325412	Pharmaceutical Preparation Manufacturing	Pharmaceutical Preparation Manufacturing	325412
naics.org.ai	Industry	325413	In-Vitro Diagnostic Substance Manufacturing	In-Vitro Diagnostic Substance Manufacturing	325413
naics.org.ai	Industry	325414	Biological Product (except Diagnostic) Manufacturing	Biological Product (except Diagnostic) Manufacturing	325414
naics.org.ai	Industry	3255	Paint, Coating, and Adhesive ManufacturingT	Paint, Coating, and Adhesive ManufacturingT	3255
naics.org.ai	Industry	32551	Paint and Coating ManufacturingT	Paint and Coating ManufacturingT	32551
naics.org.ai	Industry	325510	Paint and Coating Manufacturing	Paint and Coating Manufacturing	325510
naics.org.ai	Industry	32552	Adhesive ManufacturingT	Adhesive ManufacturingT	32552
naics.org.ai	Industry	325520	Adhesive Manufacturing	Adhesive Manufacturing	325520
naics.org.ai	Industry	3256	Soap, Cleaning Compound, and Toilet Preparation ManufacturingT	Soap, Cleaning Compound, and Toilet Preparation ManufacturingT	3256
naics.org.ai	Industry	32561	Soap and Cleaning Compound ManufacturingT	Soap and Cleaning Compound ManufacturingT	32561
naics.org.ai	Industry	325611	Soap and Other Detergent Manufacturing	Soap and Other Detergent Manufacturing	325611
naics.org.ai	Industry	325612	Polish and Other Sanitation Good Manufacturing	Polish and Other Sanitation Good Manufacturing	325612
naics.org.ai	Industry	325613	Surface Active Agent Manufacturing	Surface Active Agent Manufacturing	325613
naics.org.ai	Industry	32562	Toilet Preparation ManufacturingT	Toilet Preparation ManufacturingT	32562
naics.org.ai	Industry	325620	Toilet Preparation Manufacturing	Toilet Preparation Manufacturing	325620
naics.org.ai	Industry	3259	Other Chemical Product and Preparation ManufacturingT	Other Chemical Product and Preparation ManufacturingT	3259
naics.org.ai	Industry	32591	Printing Ink ManufacturingT	Printing Ink ManufacturingT	32591
naics.org.ai	Industry	325910	Printing Ink Manufacturing	Printing Ink Manufacturing	325910
naics.org.ai	Industry	32592	Explosives ManufacturingT	Explosives ManufacturingT	32592
naics.org.ai	Industry	325920	Explosives Manufacturing	Explosives Manufacturing	325920
naics.org.ai	Industry	32599	All Other Chemical Product and Preparation ManufacturingT	All Other Chemical Product and Preparation ManufacturingT	32599
naics.org.ai	Industry	325991	Custom Compounding of Purchased Resins	Custom Compounding of Purchased Resins	325991
naics.org.ai	Industry	325992	Photographic Film, Paper, Plate, Chemical, and Copy Toner Manufacturing	Photographic Film, Paper, Plate, Chemical, and Copy Toner Manufacturing	325992
naics.org.ai	Industry	325998	All Other Miscellaneous Chemical Product and Preparation Manufacturing	All Other Miscellaneous Chemical Product and Preparation Manufacturing	325998
naics.org.ai	Industry	326	Plastics and Rubber Products ManufacturingT	Plastics and Rubber Products ManufacturingT	326
naics.org.ai	Industry	3261	Plastics Product ManufacturingT	Plastics Product ManufacturingT	3261
naics.org.ai	Industry	32611	Plastics Packaging Materials and Unlaminated Film and Sheet ManufacturingT	Plastics Packaging Materials and Unlaminated Film and Sheet ManufacturingT	32611
naics.org.ai	Industry	326111	Plastics Bag and Pouch Manufacturing	Plastics Bag and Pouch Manufacturing	326111
naics.org.ai	Industry	326112	Plastics Packaging Film and Sheet (including Laminated) Manufacturing	Plastics Packaging Film and Sheet (including Laminated) Manufacturing	326112
naics.org.ai	Industry	326113	Unlaminated Plastics Film and Sheet (except Packaging) Manufacturing	Unlaminated Plastics Film and Sheet (except Packaging) Manufacturing	326113
naics.org.ai	Industry	32612	Plastics Pipe, Pipe Fitting, and Unlaminated Profile Shape ManufacturingT	Plastics Pipe, Pipe Fitting, and Unlaminated Profile Shape ManufacturingT	32612
naics.org.ai	Industry	326121	Unlaminated Plastics Profile Shape Manufacturing	Unlaminated Plastics Profile Shape Manufacturing	326121
naics.org.ai	Industry	326122	Plastics Pipe and Pipe Fitting Manufacturing	Plastics Pipe and Pipe Fitting Manufacturing	326122
naics.org.ai	Industry	32613	Laminated Plastics Plate, Sheet (except Packaging), and Shape ManufacturingT	Laminated Plastics Plate, Sheet (except Packaging), and Shape ManufacturingT	32613
naics.org.ai	Industry	326130	Laminated Plastics Plate, Sheet (except Packaging), and Shape Manufacturing	Laminated Plastics Plate, Sheet (except Packaging), and Shape Manufacturing	326130
naics.org.ai	Industry	32614	Polystyrene Foam Product ManufacturingT	Polystyrene Foam Product ManufacturingT	32614
naics.org.ai	Industry	326140	Polystyrene Foam Product Manufacturing	Polystyrene Foam Product Manufacturing	326140
naics.org.ai	Industry	32615	Urethane and Other Foam Product (except Polystyrene) ManufacturingT	Urethane and Other Foam Product (except Polystyrene) ManufacturingT	32615
naics.org.ai	Industry	326150	Urethane and Other Foam Product (except Polystyrene) Manufacturing	Urethane and Other Foam Product (except Polystyrene) Manufacturing	326150
naics.org.ai	Industry	32616	Plastics Bottle ManufacturingT	Plastics Bottle ManufacturingT	32616
naics.org.ai	Industry	326160	Plastics Bottle Manufacturing	Plastics Bottle Manufacturing	326160
naics.org.ai	Industry	32619	Other Plastics Product ManufacturingT	Other Plastics Product ManufacturingT	32619
naics.org.ai	Industry	326191	Plastics Plumbing Fixture Manufacturing	Plastics Plumbing Fixture Manufacturing	326191
naics.org.ai	Industry	326199	All Other Plastics Product Manufacturing	All Other Plastics Product Manufacturing	326199
naics.org.ai	Industry	3262	Rubber Product ManufacturingT	Rubber Product ManufacturingT	3262
naics.org.ai	Industry	32621	Tire ManufacturingT	Tire ManufacturingT	32621
naics.org.ai	Industry	326211	Tire Manufacturing (except Retreading)	Tire Manufacturing (except Retreading)	326211
naics.org.ai	Industry	326212	Tire Retreading	Tire Retreading	326212
naics.org.ai	Industry	32622	Rubber and Plastics Hoses and Belting ManufacturingT	Rubber and Plastics Hoses and Belting ManufacturingT	32622
naics.org.ai	Industry	326220	Rubber and Plastics Hoses and Belting Manufacturing	Rubber and Plastics Hoses and Belting Manufacturing	326220
naics.org.ai	Industry	32629	Other Rubber Product ManufacturingT	Other Rubber Product ManufacturingT	32629
naics.org.ai	Industry	326291	Rubber Product Manufacturing for Mechanical Use	Rubber Product Manufacturing for Mechanical Use	326291
naics.org.ai	Industry	326299	All Other Rubber Product Manufacturing	All Other Rubber Product Manufacturing	326299
naics.org.ai	Industry	327	Nonmetallic Mineral Product ManufacturingT	Nonmetallic Mineral Product ManufacturingT	327
naics.org.ai	Industry	3271	Clay Product and Refractory ManufacturingT	Clay Product and Refractory ManufacturingT	3271
naics.org.ai	Industry	32711	Pottery, Ceramics, and Plumbing Fixture ManufacturingT	Pottery, Ceramics, and Plumbing Fixture ManufacturingT	32711
naics.org.ai	Industry	327110	Pottery, Ceramics, and Plumbing Fixture Manufacturing	Pottery, Ceramics, and Plumbing Fixture Manufacturing	327110
naics.org.ai	Industry	32712	Clay Building Material and Refractories ManufacturingT	Clay Building Material and Refractories ManufacturingT	32712
naics.org.ai	Industry	327120	Clay Building Material and Refractories Manufacturing	Clay Building Material and Refractories Manufacturing	327120
naics.org.ai	Industry	3272	Glass and Glass Product ManufacturingT	Glass and Glass Product ManufacturingT	3272
naics.org.ai	Industry	32721	Glass and Glass Product ManufacturingT	Glass and Glass Product ManufacturingT	32721
naics.org.ai	Industry	327211	Flat Glass Manufacturing	Flat Glass Manufacturing	327211
naics.org.ai	Industry	327212	Other Pressed and Blown Glass and Glassware Manufacturing	Other Pressed and Blown Glass and Glassware Manufacturing	327212
naics.org.ai	Industry	327213	Glass Container Manufacturing	Glass Container Manufacturing	327213
naics.org.ai	Industry	327215	Glass Product Manufacturing Made of Purchased Glass	Glass Product Manufacturing Made of Purchased Glass	327215
naics.org.ai	Industry	3273	Cement and Concrete Product ManufacturingT	Cement and Concrete Product ManufacturingT	3273
naics.org.ai	Industry	32731	Cement ManufacturingT	Cement ManufacturingT	32731
naics.org.ai	Industry	327310	Cement Manufacturing	Cement Manufacturing	327310
naics.org.ai	Industry	32732	Ready-Mix Concrete ManufacturingT	Ready-Mix Concrete ManufacturingT	32732
naics.org.ai	Industry	327320	Ready-Mix Concrete Manufacturing	Ready-Mix Concrete Manufacturing	327320
naics.org.ai	Industry	32733	Concrete Pipe, Brick, and Block ManufacturingT	Concrete Pipe, Brick, and Block ManufacturingT	32733
naics.org.ai	Industry	327331	Concrete Block and Brick Manufacturing	Concrete Block and Brick Manufacturing	327331
naics.org.ai	Industry	327332	Concrete Pipe Manufacturing	Concrete Pipe Manufacturing	327332
naics.org.ai	Industry	32739	Other Concrete Product ManufacturingT	Other Concrete Product ManufacturingT	32739
naics.org.ai	Industry	327390	Other Concrete Product Manufacturing	Other Concrete Product Manufacturing	327390
naics.org.ai	Industry	3274	Lime and Gypsum Product ManufacturingT	Lime and Gypsum Product ManufacturingT	3274
naics.org.ai	Industry	32741	Lime ManufacturingT	Lime ManufacturingT	32741
naics.org.ai	Industry	327410	Lime Manufacturing	Lime Manufacturing	327410
naics.org.ai	Industry	32742	Gypsum Product ManufacturingT	Gypsum Product ManufacturingT	32742
naics.org.ai	Industry	327420	Gypsum Product Manufacturing	Gypsum Product Manufacturing	327420
naics.org.ai	Industry	3279	Other Nonmetallic Mineral Product ManufacturingT	Other Nonmetallic Mineral Product ManufacturingT	3279
naics.org.ai	Industry	32791	Abrasive Product ManufacturingT	Abrasive Product ManufacturingT	32791
naics.org.ai	Industry	327910	Abrasive Product Manufacturing	Abrasive Product Manufacturing	327910
naics.org.ai	Industry	32799	All Other Nonmetallic Mineral Product ManufacturingT	All Other Nonmetallic Mineral Product ManufacturingT	32799
naics.org.ai	Industry	327991	Cut Stone and Stone Product Manufacturing	Cut Stone and Stone Product Manufacturing	327991
naics.org.ai	Industry	327992	Ground or Treated Mineral and Earth Manufacturing	Ground or Treated Mineral and Earth Manufacturing	327992
naics.org.ai	Industry	327993	Mineral Wool Manufacturing	Mineral Wool Manufacturing	327993
naics.org.ai	Industry	327999	All Other Miscellaneous Nonmetallic Mineral Product Manufacturing	All Other Miscellaneous Nonmetallic Mineral Product Manufacturing	327999
naics.org.ai	Industry	331	Primary Metal ManufacturingT	Primary Metal ManufacturingT	331
naics.org.ai	Industry	3311	Iron and Steel Mills and Ferroalloy ManufacturingT	Iron and Steel Mills and Ferroalloy ManufacturingT	3311
naics.org.ai	Industry	33111	Iron and Steel Mills and Ferroalloy ManufacturingT	Iron and Steel Mills and Ferroalloy ManufacturingT	33111
naics.org.ai	Industry	331110	Iron and Steel Mills and Ferroalloy Manufacturing	Iron and Steel Mills and Ferroalloy Manufacturing	331110
naics.org.ai	Industry	3312	Steel Product Manufacturing from Purchased SteelT	Steel Product Manufacturing from Purchased SteelT	3312
naics.org.ai	Industry	33121	Iron and Steel Pipe and Tube Manufacturing from Purchased SteelT	Iron and Steel Pipe and Tube Manufacturing from Purchased SteelT	33121
naics.org.ai	Industry	331210	Iron and Steel Pipe and Tube Manufacturing from Purchased Steel	Iron and Steel Pipe and Tube Manufacturing from Purchased Steel	331210
naics.org.ai	Industry	33122	Rolling and Drawing of Purchased SteelT	Rolling and Drawing of Purchased SteelT	33122
naics.org.ai	Industry	331221	Rolled Steel Shape Manufacturing	Rolled Steel Shape Manufacturing	331221
naics.org.ai	Industry	331222	Steel Wire Drawing	Steel Wire Drawing	331222
naics.org.ai	Industry	3313	Alumina and Aluminum Production and ProcessingT	Alumina and Aluminum Production and ProcessingT	3313
naics.org.ai	Industry	33131	Alumina and Aluminum Production and ProcessingT	Alumina and Aluminum Production and ProcessingT	33131
naics.org.ai	Industry	331313	Alumina Refining and Primary Aluminum Production	Alumina Refining and Primary Aluminum Production	331313
naics.org.ai	Industry	331314	Secondary Smelting and Alloying of Aluminum	Secondary Smelting and Alloying of Aluminum	331314
naics.org.ai	Industry	331315	Aluminum Sheet, Plate, and Foil Manufacturing	Aluminum Sheet, Plate, and Foil Manufacturing	331315
naics.org.ai	Industry	331318	Other Aluminum Rolling, Drawing, and Extruding	Other Aluminum Rolling, Drawing, and Extruding	331318
naics.org.ai	Industry	3314	Nonferrous Metal (except Aluminum) Production and ProcessingT	Nonferrous Metal (except Aluminum) Production and ProcessingT	3314
naics.org.ai	Industry	33141	Nonferrous Metal (except Aluminum) Smelting and RefiningT	Nonferrous Metal (except Aluminum) Smelting and RefiningT	33141
naics.org.ai	Industry	331410	Nonferrous Metal (except Aluminum) Smelting and Refining	Nonferrous Metal (except Aluminum) Smelting and Refining	331410
naics.org.ai	Industry	33142	Copper Rolling, Drawing, Extruding, and AlloyingT	Copper Rolling, Drawing, Extruding, and AlloyingT	33142
naics.org.ai	Industry	331420	Copper Rolling, Drawing, Extruding, and Alloying	Copper Rolling, Drawing, Extruding, and Alloying	331420
naics.org.ai	Industry	33149	Nonferrous Metal (except Copper and Aluminum) Rolling, Drawing, Extruding, and AlloyingT	Nonferrous Metal (except Copper and Aluminum) Rolling, Drawing, Extruding, and AlloyingT	33149
naics.org.ai	Industry	331491	Nonferrous Metal (except Copper and Aluminum) Rolling, Drawing, and Extruding	Nonferrous Metal (except Copper and Aluminum) Rolling, Drawing, and Extruding	331491
naics.org.ai	Industry	331492	Secondary Smelting, Refining, and Alloying of Nonferrous Metal (except Copper and Aluminum)	Secondary Smelting, Refining, and Alloying of Nonferrous Metal (except Copper and Aluminum)	331492
naics.org.ai	Industry	3315	FoundriesT	FoundriesT	3315
naics.org.ai	Industry	33151	Ferrous Metal FoundriesT	Ferrous Metal FoundriesT	33151
naics.org.ai	Industry	331511	Iron Foundries	Iron Foundries	331511
naics.org.ai	Industry	331512	Steel Investment Foundries	Steel Investment Foundries	331512
naics.org.ai	Industry	331513	Steel Foundries (except Investment)	Steel Foundries (except Investment)	331513
naics.org.ai	Industry	33152	Nonferrous Metal FoundriesT	Nonferrous Metal FoundriesT	33152
naics.org.ai	Industry	331523	Nonferrous Metal Die-Casting Foundries	Nonferrous Metal Die-Casting Foundries	331523
naics.org.ai	Industry	331524	Aluminum Foundries (except Die-Casting)	Aluminum Foundries (except Die-Casting)	331524
naics.org.ai	Industry	331529	Other Nonferrous Metal Foundries (except Die-Casting)	Other Nonferrous Metal Foundries (except Die-Casting)	331529
naics.org.ai	Industry	332	Fabricated Metal Product ManufacturingT	Fabricated Metal Product ManufacturingT	332
naics.org.ai	Industry	3321	Forging and StampingT	Forging and StampingT	3321
naics.org.ai	Industry	33211	Forging and StampingT	Forging and StampingT	33211
naics.org.ai	Industry	332111	Iron and Steel Forging	Iron and Steel Forging	332111
naics.org.ai	Industry	332112	Nonferrous Forging	Nonferrous Forging	332112
naics.org.ai	Industry	332114	Custom Roll Forming	Custom Roll Forming	332114
naics.org.ai	Industry	332117	Powder Metallurgy Part Manufacturing	Powder Metallurgy Part Manufacturing	332117
naics.org.ai	Industry	332119	Metal Crown, Closure, and Other Metal Stamping (except Automotive)	Metal Crown, Closure, and Other Metal Stamping (except Automotive)	332119
naics.org.ai	Industry	3322	Cutlery and Handtool ManufacturingT	Cutlery and Handtool ManufacturingT	3322
naics.org.ai	Industry	33221	Cutlery and Handtool ManufacturingT	Cutlery and Handtool ManufacturingT	33221
naics.org.ai	Industry	332215	Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing	Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing	332215
naics.org.ai	Industry	332216	Saw Blade and Handtool Manufacturing	Saw Blade and Handtool Manufacturing	332216
naics.org.ai	Industry	3323	Architectural and Structural Metals ManufacturingT	Architectural and Structural Metals ManufacturingT	3323
naics.org.ai	Industry	33231	Plate Work and Fabricated Structural Product ManufacturingT	Plate Work and Fabricated Structural Product ManufacturingT	33231
naics.org.ai	Industry	332311	Prefabricated Metal Building and Component Manufacturing	Prefabricated Metal Building and Component Manufacturing	332311
naics.org.ai	Industry	332312	Fabricated Structural Metal Manufacturing	Fabricated Structural Metal Manufacturing	332312
naics.org.ai	Industry	332313	Plate Work Manufacturing	Plate Work Manufacturing	332313
naics.org.ai	Industry	33232	Ornamental and Architectural Metal Products ManufacturingT	Ornamental and Architectural Metal Products ManufacturingT	33232
naics.org.ai	Industry	332321	Metal Window and Door Manufacturing	Metal Window and Door Manufacturing	332321
naics.org.ai	Industry	332322	Sheet Metal Work Manufacturing	Sheet Metal Work Manufacturing	332322
naics.org.ai	Industry	332323	Ornamental and Architectural Metal Work Manufacturing	Ornamental and Architectural Metal Work Manufacturing	332323
naics.org.ai	Industry	3324	Boiler, Tank, and Shipping Container ManufacturingT	Boiler, Tank, and Shipping Container ManufacturingT	3324
naics.org.ai	Industry	33241	Power Boiler and Heat Exchanger ManufacturingT	Power Boiler and Heat Exchanger ManufacturingT	33241
naics.org.ai	Industry	332410	Power Boiler and Heat Exchanger Manufacturing	Power Boiler and Heat Exchanger Manufacturing	332410
naics.org.ai	Industry	33242	Metal Tank (Heavy Gauge) ManufacturingT	Metal Tank (Heavy Gauge) ManufacturingT	33242
naics.org.ai	Industry	332420	Metal Tank (Heavy Gauge) Manufacturing	Metal Tank (Heavy Gauge) Manufacturing	332420
naics.org.ai	Industry	33243	Metal Can, Box, and Other Metal Container (Light Gauge) ManufacturingT	Metal Can, Box, and Other Metal Container (Light Gauge) ManufacturingT	33243
naics.org.ai	Industry	332431	Metal Can Manufacturing	Metal Can Manufacturing	332431
naics.org.ai	Industry	332439	Other Metal Container Manufacturing	Other Metal Container Manufacturing	332439
naics.org.ai	Industry	3325	Hardware ManufacturingT	Hardware ManufacturingT	3325
naics.org.ai	Industry	33251	Hardware ManufacturingT	Hardware ManufacturingT	33251
naics.org.ai	Industry	332510	Hardware Manufacturing	Hardware Manufacturing	332510
naics.org.ai	Industry	3326	Spring and Wire Product ManufacturingT	Spring and Wire Product ManufacturingT	3326
naics.org.ai	Industry	33261	Spring and Wire Product ManufacturingT	Spring and Wire Product ManufacturingT	33261
naics.org.ai	Industry	332613	Spring Manufacturing	Spring Manufacturing	332613
naics.org.ai	Industry	332618	Other Fabricated Wire Product Manufacturing	Other Fabricated Wire Product Manufacturing	332618
naics.org.ai	Industry	3327	Machine Shops; Turned Product; and Screw, Nut, and Bolt ManufacturingT	Machine Shops; Turned Product; and Screw, Nut, and Bolt ManufacturingT	3327
naics.org.ai	Industry	33271	Machine ShopsT	Machine ShopsT	33271
naics.org.ai	Industry	332710	Machine Shops	Machine Shops	332710
naics.org.ai	Industry	33272	Turned Product and Screw, Nut, and Bolt ManufacturingT	Turned Product and Screw, Nut, and Bolt ManufacturingT	33272
naics.org.ai	Industry	332721	Precision Turned Product Manufacturing	Precision Turned Product Manufacturing	332721
naics.org.ai	Industry	332722	Bolt, Nut, Screw, Rivet, and Washer Manufacturing	Bolt, Nut, Screw, Rivet, and Washer Manufacturing	332722
naics.org.ai	Industry	3328	Coating, Engraving, Heat Treating, and Allied ActivitiesT	Coating, Engraving, Heat Treating, and Allied ActivitiesT	3328
naics.org.ai	Industry	33281	Coating, Engraving, Heat Treating, and Allied ActivitiesT	Coating, Engraving, Heat Treating, and Allied ActivitiesT	33281
naics.org.ai	Industry	332811	Metal Heat Treating	Metal Heat Treating	332811
naics.org.ai	Industry	332812	Metal Coating, Engraving (except Jewelry and Silverware), and Allied Services to Manufacturers	Metal Coating, Engraving (except Jewelry and Silverware), and Allied Services to Manufacturers	332812
naics.org.ai	Industry	332813	Electroplating, Plating, Polishing, Anodizing, and Coloring	Electroplating, Plating, Polishing, Anodizing, and Coloring	332813
naics.org.ai	Industry	3329	Other Fabricated Metal Product ManufacturingT	Other Fabricated Metal Product ManufacturingT	3329
naics.org.ai	Industry	33291	Metal Valve ManufacturingT	Metal Valve ManufacturingT	33291
naics.org.ai	Industry	332911	Industrial Valve Manufacturing	Industrial Valve Manufacturing	332911
naics.org.ai	Industry	332912	Fluid Power Valve and Hose Fitting Manufacturing	Fluid Power Valve and Hose Fitting Manufacturing	332912
naics.org.ai	Industry	332913	Plumbing Fixture Fitting and Trim Manufacturing	Plumbing Fixture Fitting and Trim Manufacturing	332913
naics.org.ai	Industry	332919	Other Metal Valve and Pipe Fitting Manufacturing	Other Metal Valve and Pipe Fitting Manufacturing	332919
naics.org.ai	Industry	33299	All Other Fabricated Metal Product ManufacturingT	All Other Fabricated Metal Product ManufacturingT	33299
naics.org.ai	Industry	332991	Ball and Roller Bearing Manufacturing	Ball and Roller Bearing Manufacturing	332991
naics.org.ai	Industry	332992	Small Arms Ammunition Manufacturing	Small Arms Ammunition Manufacturing	332992
naics.org.ai	Industry	332993	Ammunition (except Small Arms) Manufacturing	Ammunition (except Small Arms) Manufacturing	332993
naics.org.ai	Industry	332994	Small Arms, Ordnance, and Ordnance Accessories Manufacturing	Small Arms, Ordnance, and Ordnance Accessories Manufacturing	332994
naics.org.ai	Industry	332996	Fabricated Pipe and Pipe Fitting Manufacturing	Fabricated Pipe and Pipe Fitting Manufacturing	332996
naics.org.ai	Industry	332999	All Other Miscellaneous Fabricated Metal Product Manufacturing	All Other Miscellaneous Fabricated Metal Product Manufacturing	332999
naics.org.ai	Industry	333	Machinery ManufacturingT	Machinery ManufacturingT	333
naics.org.ai	Industry	3331	Agriculture, Construction, and Mining Machinery ManufacturingT	Agriculture, Construction, and Mining Machinery ManufacturingT	3331
naics.org.ai	Industry	33311	Agricultural Implement ManufacturingT	Agricultural Implement ManufacturingT	33311
naics.org.ai	Industry	333111	Farm Machinery and Equipment Manufacturing	Farm Machinery and Equipment Manufacturing	333111
naics.org.ai	Industry	333112	Lawn and Garden Tractor and Home Lawn and Garden Equipment Manufacturing	Lawn and Garden Tractor and Home Lawn and Garden Equipment Manufacturing	333112
naics.org.ai	Industry	33312	Construction Machinery ManufacturingT	Construction Machinery ManufacturingT	33312
naics.org.ai	Industry	333120	Construction Machinery Manufacturing	Construction Machinery Manufacturing	333120
naics.org.ai	Industry	33313	Mining and Oil and Gas Field Machinery ManufacturingT	Mining and Oil and Gas Field Machinery ManufacturingT	33313
naics.org.ai	Industry	333131	Mining Machinery and Equipment Manufacturing	Mining Machinery and Equipment Manufacturing	333131
naics.org.ai	Industry	333132	Oil and Gas Field Machinery and Equipment Manufacturing	Oil and Gas Field Machinery and Equipment Manufacturing	333132
naics.org.ai	Industry	3332	Industrial Machinery ManufacturingT	Industrial Machinery ManufacturingT	3332
naics.org.ai	Industry	33324	Industrial Machinery ManufacturingT	Industrial Machinery ManufacturingT	33324
naics.org.ai	Industry	333241	Food Product Machinery Manufacturing	Food Product Machinery Manufacturing	333241
naics.org.ai	Industry	333242	Semiconductor Machinery Manufacturing	Semiconductor Machinery Manufacturing	333242
naics.org.ai	Industry	333243	Sawmill, Woodworking, and Paper Machinery Manufacturing	Sawmill, Woodworking, and Paper Machinery Manufacturing	333243
naics.org.ai	Industry	333248	All Other Industrial Machinery Manufacturing	All Other Industrial Machinery Manufacturing	333248
naics.org.ai	Industry	3333	Commercial and Service Industry Machinery ManufacturingT	Commercial and Service Industry Machinery ManufacturingT	3333
naics.org.ai	Industry	33331	Commercial and Service Industry Machinery ManufacturingT	Commercial and Service Industry Machinery ManufacturingT	33331
naics.org.ai	Industry	333310	Commercial and Service Industry Machinery Manufacturing	Commercial and Service Industry Machinery Manufacturing	333310
naics.org.ai	Industry	3334	Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment ManufacturingT	Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment ManufacturingT	3334
naics.org.ai	Industry	33341	Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment ManufacturingT	Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment ManufacturingT	33341
naics.org.ai	Industry	333413	Industrial and Commercial Fan and Blower and Air Purification Equipment Manufacturing	Industrial and Commercial Fan and Blower and Air Purification Equipment Manufacturing	333413
naics.org.ai	Industry	333414	Heating Equipment (except Warm Air Furnaces) Manufacturing	Heating Equipment (except Warm Air Furnaces) Manufacturing	333414
naics.org.ai	Industry	333415	Air-Conditioning and Warm Air Heating Equipment and Commercial and Industrial Refrigeration Equipment Manufacturing	Air-Conditioning and Warm Air Heating Equipment and Commercial and Industrial Refrigeration Equipment Manufacturing	333415
naics.org.ai	Industry	3335	Metalworking Machinery ManufacturingT	Metalworking Machinery ManufacturingT	3335
naics.org.ai	Industry	33351	Metalworking Machinery ManufacturingT	Metalworking Machinery ManufacturingT	33351
naics.org.ai	Industry	333511	Industrial Mold Manufacturing	Industrial Mold Manufacturing	333511
naics.org.ai	Industry	333514	Special Die and Tool, Die Set, Jig, and Fixture Manufacturing	Special Die and Tool, Die Set, Jig, and Fixture Manufacturing	333514
naics.org.ai	Industry	333515	Cutting Tool and Machine Tool Accessory Manufacturing	Cutting Tool and Machine Tool Accessory Manufacturing	333515
