child	childCode	parent	parentCode	level
ClothingVarietyPacks	10002102	ClothingVarietyPacks	67011100	Brick→Class
Dresses	10001333	FullBodyWear	67010200	Brick→Class
FullBodyWearVarietyPacks	10001355	FullBodyWear	67010200	Brick→Class
OverallsBodysuits	10001332	FullBodyWear	67010200	Brick→Class
LowerBodyWearBottomsVarietyPacks	10001356	LowerBodyWearBottoms	67010300	Brick→Class
Skirts	10001334	LowerBodyWearBottoms	67010300	Brick→Class
TrousersShorts	10001335	LowerBodyWearBottoms	67010300	Brick→Class
JacketsBlazersCardigansWaistcoats	10001350	UpperBodyWearTops	67010800	Brick→Class
ShirtsBlousesPoloShirtsTShirts	10001352	UpperBodyWearTops	67010800	Brick→Class
SweatersPullovers	10001351	UpperBodyWearTops	67010800	Brick→Class
UpperBodyWearTopsVarietyPacks	10001361	UpperBodyWearTops	67010800	Brick→Class
EnvironmentalRespiratoryProtectionNonPowered	10005106	ProtectiveWear	67050100	Brick→Class
EnvironmentalRespiratoryProtectionPowered	10005105	ProtectiveWear	67050100	Brick→Class
FaceShieldsGuards	10005112	ProtectiveWear	67050100	Brick→Class
FeedingEatingBibs	10000732	ProtectiveWear	67050100	Brick→Class
Gloves	10005894	ProtectiveWear	67050100	Brick→Class
HardHatsCaps	10005111	ProtectiveWear	67050100	Brick→Class
HearingProtectionNonPowered	10005108	ProtectiveWear	67050100	Brick→Class
HearingProtectionPowered	10005107	ProtectiveWear	67050100	Brick→Class
HelmetsNonPowered	10005110	ProtectiveWear	67050100	Brick→Class
HelmetsPowered	10005109	ProtectiveWear	67050100	Brick→Class
ProtectiveFullBodyWear	10001394	ProtectiveWear	67050100	Brick→Class
ProtectiveHandwear	10001395	ProtectiveWear	67050100	Brick→Class
ProtectiveKneePads	10007933	ProtectiveWear	67050100	Brick→Class
ProtectiveLowerBodyWear	10001397	ProtectiveWear	67050100	Brick→Class
ProtectivePersonalAidsOther	10005116	ProtectiveWear	67050100	Brick→Class
ProtectivePersonalAidsReplacementPartsAccessories	10005115	ProtectiveWear	67050100	Brick→Class
ProtectivePersonalAidsVarietyPacks	10005117	ProtectiveWear	67050100	Brick→Class
ProtectiveUpperBodyWear	10001398	ProtectiveWear	67050100	Brick→Class
ProtectiveWearAccessories	10003704	ProtectiveWear	67050100	Brick→Class
ProtectiveWearVarietyPacks	10003705	ProtectiveWear	67050100	Brick→Class
SafetyGlassesGoggles	10003586	ProtectiveWear	67050100	Brick→Class
SwaddleBlanketWrapCloth	10008243	ProtectiveWear	67050100	Brick→Class
DressingGowns	10001338	Sleepwear	67020100	Brick→Class
NightDressesShirts	10001339	Sleepwear	67020100	Brick→Class
SleepHeadwear	10001340	Sleepwear	67020100	Brick→Class
SleepTrousersShorts	10001341	Sleepwear	67020100	Brick→Class
SleepwearVarietyPacks	10001358	Sleepwear	67020100	Brick→Class
BeachwearCoverUps	10006964	Swimwear	67060100	Brick→Class
Swimsuit2+Pieces	10008068	Swimwear	67060100	Brick→Class
SwimsuitBottom	10008066	Swimwear	67060100	Brick→Class
SwimsuitTop	10008065	Swimwear	67060100	Brick→Class
SwimsuitOnePiece	10008067	Swimwear	67060100	Brick→Class
SwimwearOther	10006965	Swimwear	67060100	Brick→Class
BrasBasquesCorsets	10001345	Underwear	67040100	Brick→Class
FullBodyUnderwear	10001346	Underwear	67040100	Brick→Class
PantsBriefsUndershorts	10001347	Underwear	67040100	Brick→Class
PantyhoseStockings	10002425	Underwear	67040100	Brick→Class
PetticoatsUnderskirtsSlips	10002424	Underwear	67040100	Brick→Class
Socks	10001348	Underwear	67040100	Brick→Class
SuspendersGarters	10002426	Underwear	67040100	Brick→Class
UndershirtsChemisesCamisoles	10001349	Underwear	67040100	Brick→Class
UnderwearVarietyPacks	10001360	Underwear	67040100	Brick→Class
CallerIdDisplays	10001174	CommunicationAccessories	66010100	Brick→Class
CommunicationAccessoriesOther	10001379	CommunicationAccessories	66010100	Brick→Class
CommunicationAccessoriesVarietyPacks	10001380	CommunicationAccessories	66010100	Brick→Class
CommunicationHeadphonesReplacementPartsAccessories	10005745	CommunicationAccessories	66010100	Brick→Class
CommunicationsHandsFreeKitsHeadphones	10001181	CommunicationAccessories	66010100	Brick→Class
DigitalEnhancedCordlessTelecommunicationsDectRepeaters	10005740	CommunicationAccessories	66010100	Brick→Class
MobilePhoneCases	10001178	CommunicationAccessories	66010100	Brick→Class
MobilePhoneFascias	10001182	CommunicationAccessories	66010100	Brick→Class
MobilePhoneRadiationGuards	10001183	CommunicationAccessories	66010100	Brick→Class
PhoneHolders	10001177	CommunicationAccessories	66010100	Brick→Class
TelephoneWipes	10005680	CommunicationAccessories	66010100	Brick→Class
CommunicationVarietyPacks	10001382	CommunicationVarietyPacks	66010400	Brick→Class
AnsweringMachines	10001184	FixedCommunicationDevices	66010200	Brick→Class
ConferencingSystems	10001185	FixedCommunicationDevices	66010200	Brick→Class
FaxMachineConsumables	10005677	FixedCommunicationDevices	66010200	Brick→Class
FaxMachines	10001186	FixedCommunicationDevices	66010200	Brick→Class
FixedCommunicationDevicesAccessories	10005681	FixedCommunicationDevices	66010200	Brick→Class
FixedCommunicationDevicesOther	10001383	FixedCommunicationDevices	66010200	Brick→Class
FixedCommunicationDevicesVarietyPacks	10001384	FixedCommunicationDevices	66010200	Brick→Class
FixedCommunicationPrePayVouchersCallingCards	10001188	FixedCommunicationDevices	66010200	Brick→Class
Intercoms	10001189	FixedCommunicationDevices	66010200	Brick→Class
TelephoneSwitchboards	10001190	FixedCommunicationDevices	66010200	Brick→Class
Telephones	10001191	FixedCommunicationDevices	66010200	Brick→Class
CommunicationRadioSets	10001192	MobileCommunicationDevicesServices	66010300	Brick→Class
GpsEquipmentMobileCommunications	10001193	MobileCommunicationDevicesServices	66010300	Brick→Class
GpsSoftwareMobileCommunications	10001194	MobileCommunicationDevicesServices	66010300	Brick→Class
GpsSoftwareMobileCommunicationsDigital	10006237	MobileCommunicationDevicesServices	66010300	Brick→Class
MobileCommunicationDevicesServicesReplacementParts	10003779	MobileCommunicationDevicesServices	66010300	Brick→Class
MobileCommunicationDevicesServicesOther	10001385	MobileCommunicationDevicesServices	66010300	Brick→Class
MobileCommunicationDevicesServicesVarietyPacks	10001386	MobileCommunicationDevicesServices	66010300	Brick→Class
MobilePhoneSimCardsSimCardAdapters	10001196	MobileCommunicationDevicesServices	66010300	Brick→Class
MobilePhoneSoftware	10001197	MobileCommunicationDevicesServices	66010300	Brick→Class
MobilePhoneSoftwareDigital	10006238	MobileCommunicationDevicesServices	66010300	Brick→Class
MobilePhoneSmartphoneAccessories	10007020	MobileCommunicationDevicesServices	66010300	Brick→Class
MobilePhonesSmartphones	10001198	MobileCommunicationDevicesServices	66010300	Brick→Class
Pagers	10001199	MobileCommunicationDevicesServices	66010300	Brick→Class
PersonalDigitalBroadcastersTrackers	10005711	MobileCommunicationDevicesServices	66010300	Brick→Class
TwoWayRadios	10001200	MobileCommunicationDevicesServices	66010300	Brick→Class
SignReplacementPartAccessory	10006227	Signage	66010500	Brick→Class
SignHolders	10006226	Signage	66010500	Brick→Class
SignsCombination	10006225	Signage	66010500	Brick→Class
SignsPreprinted	10006223	Signage	66010500	Brick→Class
SignsUnprinted	10006224	Signage	66010500	Brick→Class
ComputerCasingHousing	10001117	ComputerComponents	65010200	Brick→Class
ComputerComponentsReplacementPartsAccessories	10001118	ComputerComponents	65010200	Brick→Class
ComputerComponentsOther	10001119	ComputerComponents	65010200	Brick→Class
ComputerComponentsVarietyPacks	10001120	ComputerComponents	65010200	Brick→Class
ComputerCooling	10001121	ComputerComponents	65010200	Brick→Class
ComputerMemory	10001122	ComputerComponents	65010200	Brick→Class
ComputerMotherboards	10001123	ComputerComponents	65010200	Brick→Class
ComputerProcessors	10001125	ComputerComponents	65010200	Brick→Class
ComputerVideoGamesMassStorage	10005683	ComputerComponents	65010200	Brick→Class
ExpansionBoardsCards	10001126	ComputerComponents	65010200	Brick→Class
ComputerDrivesReplacementPartsAccessories	10001129	ComputerDrives	65010300	Brick→Class
ComputerDrivesOther	10001130	ComputerDrives	65010300	Brick→Class
ComputerDrivesVarietyPacks	10001131	ComputerDrives	65010300	Brick→Class
FloppyDiscDrives	10001132	ComputerDrives	65010300	Brick→Class
HardDiscDrives	10001133	ComputerDrives	65010300	Brick→Class
OpticalDrivesReadingOnly	10001128	ComputerDrives	65010300	Brick→Class
OpticalDrivesReadingWriting	10001127	ComputerDrives	65010300	Brick→Class
SwapDrives	10001134	ComputerDrives	65010300	Brick→Class
TapeDrivesStreamers	10001135	ComputerDrives	65010300	Brick→Class
ZipJazDiskDrives	10001136	ComputerDrives	65010300	Brick→Class
ComputerNetworkingEquipmentReplacementPartsAccessories	10001172	ComputerNetworkingEquipment	65010800	Brick→Class
ComputerNetworkingEquipmentOther	10001170	ComputerNetworkingEquipment	65010800	Brick→Class
ComputerNetworkingEquipmentVarietyPacks	10001171	ComputerNetworkingEquipment	65010800	Brick→Class
Firewalls	10001162	ComputerNetworkingEquipment	65010800	Brick→Class
Gateways	10001163	ComputerNetworkingEquipment	65010800	Brick→Class
Modems	10001164	ComputerNetworkingEquipment	65010800	Brick→Class
NetworkAccessPoints	10001165	ComputerNetworkingEquipment	65010800	Brick→Class
NetworkInterfaceCards	10001167	ComputerNetworkingEquipment	65010800	Brick→Class
NetworkRouters	10001168	ComputerNetworkingEquipment	65010800	Brick→Class
NetworkSwitches	10001169	ComputerNetworkingEquipment	65010800	Brick→Class
NetworkUsbHubs	10001166	ComputerNetworkingEquipment	65010800	Brick→Class
Repeaters	10001173	ComputerNetworkingEquipment	65010800	Brick→Class
UsbInternetStick	10005831	ComputerNetworkingEquipment	65010800	Brick→Class
CardReaders	10001115	ComputerVideoGameAccessories	65010100	Brick→Class
ComputerCasingHousingAccessories	10001116	ComputerVideoGameAccessories	65010100	Brick→Class
ComputerDockingPortsCradles	10001109	ComputerVideoGameAccessories	65010100	Brick→Class
ComputerPowerSupplies	10001124	ComputerVideoGameAccessories	65010100	Brick→Class
ComputerStandsSupports	10005438	ComputerVideoGameAccessories	65010100	Brick→Class
ComputerToolsToolKits	10001112	ComputerVideoGameAccessories	65010100	Brick→Class
ComputerVideoGameAccessoriesOther	10001362	ComputerVideoGameAccessories	65010100	Brick→Class
ComputerVideoGameAccessoriesVarietyPacks	10001363	ComputerVideoGameAccessories	65010100	Brick→Class
ComputerVideoGameCasesCarriers	10001107	ComputerVideoGameAccessories	65010100	Brick→Class
ComputerVideoGameCleaningProducts	10001108	ComputerVideoGameAccessories	65010100	Brick→Class
ComputerVideoGameHeadsets	10005741	ComputerVideoGameAccessories	65010100	Brick→Class
ComputerVideoGameSecurityProducts	10001111	ComputerVideoGameAccessories	65010100	Brick→Class
FiltersCoversElectronicEquipment	10001110	ComputerVideoGameAccessories	65010100	Brick→Class
MatsRestsComputing	10001113	ComputerVideoGameAccessories	65010100	Brick→Class
PersonalDataAssistantOrganiserStylus	10001114	ComputerVideoGameAccessories	65010100	Brick→Class
PersonalVideoRecorder	10006744	ComputerVideoGameAccessories	65010100	Brick→Class
VideoEditor	10005843	ComputerVideoGameAccessories	65010100	Brick→Class
ComputerGraphicsTablets	10001149	ComputerVideoGameControlInputDevices	65010600	Brick→Class
ComputerKeyboards	10001150	ComputerVideoGameControlInputDevices	65010600	Brick→Class
ComputerPointingDevices	10001151	ComputerVideoGameControlInputDevices	65010600	Brick→Class
ComputerVideoGameControlDevices	10001148	ComputerVideoGameControlInputDevices	65010600	Brick→Class
ComputerVideoGameControlInputDevicesReplacementPartsAccessories	10001152	ComputerVideoGameControlInputDevices	65010600	Brick→Class
ComputerVideoGameControlInputDevicesOther	10001364	ComputerVideoGameControlInputDevices	65010600	Brick→Class
ComputerVideoGameControlInputDevicesVarietyPacks	10001365	ComputerVideoGameControlInputDevices	65010600	Brick→Class
DigitalPens	10005686	ComputerVideoGameControlInputDevices	65010600	Brick→Class
ComputerSpeakersMiniSpeakers	10001154	ComputerVideoGamePeripherals	65010700	Brick→Class
ComputerVideoGameMonitors	10001153	ComputerVideoGamePeripherals	65010700	Brick→Class
ComputerVideoGamePeripheralsReplacementPartsAccessories	10001155	ComputerVideoGamePeripherals	65010700	Brick→Class
ComputerVideoGamePeripheralsOther	10001366	ComputerVideoGamePeripherals	65010700	Brick→Class
ComputerVideoGamePeripheralsVarietyPacks	10001367	ComputerVideoGamePeripherals	65010700	Brick→Class
KeyboardVoiceMouseKvmSwitch	10006745	ComputerVideoGamePeripherals	65010700	Brick→Class
PrinterConsumables	10001156	ComputerVideoGamePeripherals	65010700	Brick→Class
Printers	10001158	ComputerVideoGamePeripherals	65010700	Brick→Class
ProjectionSystems	10001159	ComputerVideoGamePeripherals	65010700	Brick→Class
Scanners	10001160	ComputerVideoGamePeripherals	65010700	Brick→Class
WebCameras	10001161	ComputerVideoGamePeripherals	65010700	Brick→Class
ComputerSoftwareNonGames	10001138	ComputerVideoGameSoftware	65010400	Brick→Class
ComputerSoftwareNonGamesDigital	10006236	ComputerVideoGameSoftware	65010400	Brick→Class
ComputerVideoGameGamingSoftware	10001137	ComputerVideoGameSoftware	65010400	Brick→Class
ComputerVideoGameGamingSoftwareDigital	10006235	ComputerVideoGameSoftware	65010400	Brick→Class
ComputerVideoGameSoftwareOther	10001139	ComputerVideoGameSoftware	65010400	Brick→Class
ComputerVideoGameSoftwareVarietyPacks	10001140	ComputerVideoGameSoftware	65010400	Brick→Class
ComputersReplacementPartsAccessories	10001141	Computers	65010500	Brick→Class
ComputersOther	10001142	Computers	65010500	Brick→Class
ElectronicOrganisers	10001143	Computers	65010500	Brick→Class
PersonalComputersAllInOne	10006405	Computers	65010500	Brick→Class
PersonalComputersDesktopInternetTerminal	10001144	Computers	65010500	Brick→Class
PersonalComputersPortable	10001145	Computers	65010500	Brick→Class
PersonalComputersTabletsEBookReaders	10006276	Computers	65010500	Brick→Class
PersonalDigitalAssistants	10001146	Computers	65010500	Brick→Class
Servers	10001147	Computers	65010500	Brick→Class
SmartWatches	10006743	Computers	65010500	Brick→Class
ComputersVideoGamesVarietyPacks	10001370	ComputersVideoGamesVarietyPacks	65010900	Brick→Class
ConsoleAccessories	10005763	VideoGameConsoles	65011000	Brick→Class
VideoGameConsolesNonPortable	10003817	VideoGameConsoles	65011000	Brick→Class
VideoGameConsolesPortable	10003818	VideoGameConsoles	65011000	Brick→Class
VideoGameConsolesReplacementParts	10003819	VideoGameConsoles	65011000	Brick→Class
BimiBroccoliniplantsBrassicaOleraceaItalicaXAlboglabra	10007523	BrassicaVegetablesCabbageType	94022200	Brick→Class
BroccoliplantsBrassicaOleraceaVar.Italica	10007530	BrassicaVegetablesCabbageType	94022200	Brick→Class
BrusselsSproutplantsBrassicaOleraceaVar.Gemmifera	10007529	BrassicaVegetablesCabbageType	94022200	Brick→Class
CauliflowerplantsBrassicaOleraceaVar.Botrytis	10007525	BrassicaVegetablesCabbageType	94022200	Brick→Class
CommonTurnipplantsBrassicaRapaSubsp.Rapa	10007534	BrassicaVegetablesCabbageType	94022200	Brick→Class
CurlyKaleplantsBrassicaOleraceaVar.Sabellica	10007532	BrassicaVegetablesCabbageType	94022200	Brick→Class
KaiLanplantsBrassicaOleraceaVar.Alboglabra	10007524	BrassicaVegetablesCabbageType	94022200	Brick→Class
OxheartCabbageplantsBrassicaOleraceaVar.CapitataF.Conica	10007527	BrassicaVegetablesCabbageType	94022200	Brick→Class
RedCabbageplantsBrassicaOleraceaVar.CapitataF.Rubra	10007528	BrassicaVegetablesCabbageType	94022200	Brick→Class
RomanescoplantsBrassicaOleraceaConvar.BotrytisVar.Botrytis	10007522	BrassicaVegetablesCabbageType	94022200	Brick→Class
SavoyCabbageplantsBrassicaOleraceaVar.Sabauda	10007531	BrassicaVegetablesCabbageType	94022200	Brick→Class
SwedishTurnipsRutabagaplantsBrassicaNapobrassica	10007521	BrassicaVegetablesCabbageType	94022200	Brick→Class
WhiteCabbageplantsBrassicaOleraceaVar.Capitata	10007526	BrassicaVegetablesCabbageType	94022200	Brick→Class
AbyssinianOatplantsAvenaAbyssinica	10007279	CerealsAndGrainsCrops	94021900	Brick→Class
AfricanRiceplantsOryzaGlaberrima	10007291	CerealsAndGrainsCrops	94021900	Brick→Class
BarleyplantsHordeumVulgare	10007319	CerealsAndGrainsCrops	94021900	Brick→Class
BlackFonioplantsDigitariaIburua	10007286	CerealsAndGrainsCrops	94021900	Brick→Class
BlackOatplantsAvenaStrigosa	10007281	CerealsAndGrainsCrops	94021900	Brick→Class
BuckwheatplantsFagopyrumEsculentum	10007290	CerealsAndGrainsCrops	94021900	Brick→Class
CanaguaOrCoaihuaplantsChenopodiumPallidicaule	10007282	CerealsAndGrainsCrops	94021900	Brick→Class
CanaryGrassplantsPhalarisCanariensis	10007296	CerealsAndGrainsCrops	94021900	Brick→Class
FingerMilletplantsEleusineCoracana	10007288	CerealsAndGrainsCrops	94021900	Brick→Class
JapaneseMilletplantsEchinochloaFrumentacea	10007287	CerealsAndGrainsCrops	94021900	Brick→Class
Job'sTearsplantsCoixLacrymaJobi	10007284	CerealsAndGrainsCrops	94021900	Brick→Class
KamutplantsTriticumTurgidumSubsp.Turanicum	10007301	CerealsAndGrainsCrops	94021900	Brick→Class
KodaOrDitchMilletplantsPaspalumScrobiculatum	10007294	CerealsAndGrainsCrops	94021900	Brick→Class
MaizeplantsZeaMaysSubsp.Mays	10007302	CerealsAndGrainsCrops	94021900	Brick→Class
MilletplantsPanicumSpp.	10007293	CerealsAndGrainsCrops	94021900	Brick→Class
OatsplantsAvenaSativa	10007280	CerealsAndGrainsCrops	94021900	Brick→Class
PearlOrCattailMilletplantsPennisetumGlaucum	10007295	CerealsAndGrainsCrops	94021900	Brick→Class
PolishWheatplantsTriticumPolonicum	10007299	CerealsAndGrainsCrops	94021900	Brick→Class
QuinoaplantsChenopodiumQuinoa	10007283	CerealsAndGrainsCrops	94021900	Brick→Class
RiceplantsOryzaSativa	10007292	CerealsAndGrainsCrops	94021900	Brick→Class
RyeplantsSecaleCereale	10007320	CerealsAndGrainsCrops	94021900	Brick→Class
SorghumplantsSorghumBicolor	10007297	CerealsAndGrainsCrops	94021900	Brick→Class
SpeltplantsTriticumSpelta	10007300	CerealsAndGrainsCrops	94021900	Brick→Class
TeffIngeraplantsEragrostisTef	10007289	CerealsAndGrainsCrops	94021900	Brick→Class
TriticaleplantsTriticosecale	10007298	CerealsAndGrainsCrops	94021900	Brick→Class
WheatplantsTriticumSpp.	10007321	CerealsAndGrainsCrops	94021900	Brick→Class
WhiteFonioplantsDigitariaExilis	10007285	CerealsAndGrainsCrops	94021900	Brick→Class
WildRiceplantsZizaniaAquatica	10007303	CerealsAndGrainsCrops	94021900	Brick→Class
AloeVeraplantsAloeVera	10007211	CropsForBeverages	94021800	Brick→Class
AsamGelugurtreesGarciniaAtroviridis	10007212	CropsForBeverages	94021800	Brick→Class
BasswoodtreesTilia	10007213	CropsForBeverages	94021800	Brick→Class
CacaotreesTheobromaCacao	10007214	CropsForBeverages	94021800	Brick→Class
CamomilaplantsMatricariaChamomilla	10007215	CropsForBeverages	94021800	Brick→Class
CapeAloeplantsAloeFerox	10007216	CropsForBeverages	94021800	Brick→Class
CoffeeshrubsCoffea	10007217	CropsForBeverages	94021800	Brick→Class
ElecampaneplantsInulaHelenium	10007218	CropsForBeverages	94021800	Brick→Class
GuaranaplantsPaulliniaCupana	10007219	CropsForBeverages	94021800	Brick→Class
HopplantsHumulusLupulus	10007220	CropsForBeverages	94021800	Brick→Class
ImbetreesGarciniaLivingstonei	10007221	CropsForBeverages	94021800	Brick→Class
JasmineplantsJasminumOfficinale	10007222	CropsForBeverages	94021800	Brick→Class
KavashrubsPiperMethysticum	10007223	CropsForBeverages	94021800	Brick→Class
KinatreesCinchona	10007774	CropsForBeverages	94021800	Brick→Class
KnapweedplantsCentaurea	10007224	CropsForBeverages	94021800	Brick→Class
LedumplantsLedumGroenlandicum	10007225	CropsForBeverages	94021800	Brick→Class
MoringatreesMoringaOleifera	10007226	CropsForBeverages	94021800	Brick→Class
RooibosplantsAspalathusLinearis	10007227	CropsForBeverages	94021800	Brick→Class
RoselleplantsHibiscusSabdariffa	10007228	CropsForBeverages	94021800	Brick→Class
RoseplantsRosa	10007229	CropsForBeverages	94021800	Brick→Class
SennaplantsSennaAlexandrina	10007230	CropsForBeverages	94021800	Brick→Class
SocotrineAloeplantsAloePerryi	10007231	CropsForBeverages	94021800	Brick→Class
TeashrubsCamelliaSinensis	10007232	CropsForBeverages	94021800	Brick→Class
TeatreeplantsLeptospermum	10007233	CropsForBeverages	94021800	Brick→Class
VioletplantsViola	10007234	CropsForBeverages	94021800	Brick→Class
WinePalmtreesJubaea	10007235	CropsForBeverages	94021800	Brick→Class
WinegrapeplantsVitisVinifera	10007236	CropsForBeverages	94021800	Brick→Class
YerbaMateplantsIlexParaguariensis	10007237	CropsForBeverages	94021800	Brick→Class
AtemoyaTreesAnnonaXAtemoya	10006932	CropsForProductionOfAnnonafruit	94020100	Brick→Class
BullockHeartTreesAnnonaReticulata	10006930	CropsForProductionOfAnnonafruit	94020100	Brick→Class
CherimoyaTreesAnnonaCherimola	10006927	CropsForProductionOfAnnonafruit	94020100	Brick→Class
IlamaTreesAnnonaDiversifolia	10006928	CropsForProductionOfAnnonafruit	94020100	Brick→Class
PawpawTreesAsimina	10006933	CropsForProductionOfAnnonafruit	94020100	Brick→Class
SoursopTreesAnnonaMuricata	10006929	CropsForProductionOfAnnonafruit	94020100	Brick→Class
SweetsopSugarAppleTreesAnnonaSquamosa	10006931	CropsForProductionOfAnnonafruit	94020100	Brick→Class
AbyssinianBananaTreesEnseteVentricosum	10006935	CropsForProductionOfBananaFruit	94020200	Brick→Class
BabybananaShrubsMusaAcuminataAa	10006938	CropsForProductionOfBananaFruit	94020200	Brick→Class
CavendishBananaShrubsMusaAcuminataAaa	10006937	CropsForProductionOfBananaFruit	94020200	Brick→Class
LacatanBananaShrubsMusaAcuminata×M.BalbisianaAaGroupLakatan	10006941	CropsForProductionOfBananaFruit	94020200	Brick→Class
LatundanOrAppleBananaShrubsMusaAcuminata×M.BalbisianaAabGroupSilk	10006940	CropsForProductionOfBananaFruit	94020200	Brick→Class
PlantainBananaShrubsMusaXParadisiacaAab	10006936	CropsForProductionOfBananaFruit	94020200	Brick→Class
RedDaccaBananaShrubsMusaAcuminataAaaVar.Rubra	10006939	CropsForProductionOfBananaFruit	94020200	Brick→Class
SnowbananaTreesEnseteGlaucum	10006934	CropsForProductionOfBananaFruit	94020200	Brick→Class
AcerolaBarbadosCherrytreesMalpighiaEmarginata	10007049	CropsForProductionOfBerriesAndSmallFruit	94020500	Brick→Class
AmelanchiershrubsAmelanchier	10007040	CropsForProductionOfBerriesAndSmallFruit	94020500	Brick→Class
AmericanCranberryshrubsVacciniumMacrocarpon	10007062	CropsForProductionOfBerriesAndSmallFruit	94020500	Brick→Class
AmericanGooseberryshrubsRibesHirtellum	10007778	CropsForProductionOfBerriesAndSmallFruit	94020500	Brick→Class
BearberrytreesArctostaphylosUvaUrsi	10007042	CropsForProductionOfBerriesAndSmallFruit	94020500	Brick→Class
BilberryshrubsVacciniumMyrtillus	10007064	CropsForProductionOfBerriesAndSmallFruit	94020500	Brick→Class
BlackHuckleberryshrubsVacciniumMembranaceum	10007063	CropsForProductionOfBerriesAndSmallFruit	94020500	Brick→Class
BlackberryplantsRubusFruticosus	10007052	CropsForProductionOfBerriesAndSmallFruit	94020500	Brick→Class
BlackcurrantShrubsRibesNigrum	10007780	CropsForProductionOfBerriesAndSmallFruit	94020500	Brick→Class
BlueCascadeHuckleberryshrubsVacciniumDeliciosum	10007061	CropsForProductionOfBerriesAndSmallFruit	94020500	Brick→Class
BlueberryshrubsVacciniumSect.Cyanococcus	10007067	CropsForProductionOfBerriesAndSmallFruit	94020500	Brick→Class
BoysenberryplantsRubusUrsinus	10007055	CropsForProductionOfBerriesAndSmallFruit	94020500	Brick→Class
ChokeberryshrubsAronia	10007043	CropsForProductionOfBerriesAndSmallFruit	94020500	Brick→Class
CloudberryshrubsRubusChamaemorus	10007787	CropsForProductionOfBerriesAndSmallFruit	94020500	Brick→Class
CowberryLingonberryshrubsVacciniumVitisIdaea	10007068	CropsForProductionOfBerriesAndSmallFruit	94020500	Brick→Class
CrowberryShrubsEmpetrumNigrum	10007046	CropsForProductionOfBerriesAndSmallFruit	94020500	Brick→Class
DewberryshrubsRubusFlagellaris	10007051	CropsForProductionOfBerriesAndSmallFruit	94020500	Brick→Class
EldershrubsSambucus	10007057	CropsForProductionOfBerriesAndSmallFruit	94020500	Brick→Class
FiveFlavorBerryshrubsSchisandraChinensis	10007058	CropsForProductionOfBerriesAndSmallFruit	94020500	Brick→Class
GoldenCurrantshrubsRibesAureum	10007050	CropsForProductionOfBerriesAndSmallFruit	94020500	Brick→Class
GooseberryshrubsRibesUvaCrispa	10007784	CropsForProductionOfBerriesAndSmallFruit	94020500	Brick→Class
GoumitreesElaeagnusMultiflora	10007045	CropsForProductionOfBerriesAndSmallFruit	94020500	Brick→Class
HawthornshrubsCrataegus	10007044	CropsForProductionOfBerriesAndSmallFruit	94020500	Brick→Class
JostaberryshrubsRibesXNidigrolaria	10007786	CropsForProductionOfBerriesAndSmallFruit	94020500	Brick→Class
LoganberrytreesRubusXLoganobaccus	10007056	CropsForProductionOfBerriesAndSmallFruit	94020500	Brick→Class
MadronatreesArbutusMenziesii	10007041	CropsForProductionOfBerriesAndSmallFruit	94020500	Brick→Class
NannyberrytreesViburnumLentago	10007069	CropsForProductionOfBerriesAndSmallFruit	94020500	Brick→Class
RaspberryplantsRubusIdaeus	10007053	CropsForProductionOfBerriesAndSmallFruit	94020500	Brick→Class
RedCurrantshrubsRibesRubrum	10007782	CropsForProductionOfBerriesAndSmallFruit	94020500	Brick→Class
RedHuckleberryshrubsVacciniumParvifolium	10007066	CropsForProductionOfBerriesAndSmallFruit	94020500	Brick→Class
RowanberrytreesSorbusAucuparia	10007059	CropsForProductionOfBerriesAndSmallFruit	94020500	Brick→Class
SeaBuckthornshrubsHippophae	10007048	CropsForProductionOfBerriesAndSmallFruit	94020500	Brick→Class
ServicetreesSorbusDomestica	10007060	CropsForProductionOfBerriesAndSmallFruit	94020500	Brick→Class
SmallCranberryshrubsVacciniumOxycoccos	10007065	CropsForProductionOfBerriesAndSmallFruit	94020500	Brick→Class
StrawberryplantsFragariaXAnanassa	10007047	CropsForProductionOfBerriesAndSmallFruit	94020500	Brick→Class
TablegrapeplantsVitisSp.	10007070	CropsForProductionOfBerriesAndSmallFruit	94020500	Brick→Class
TayberryshrubsRubusTayberryHybrids	10007054	CropsForProductionOfBerriesAndSmallFruit	94020500	Brick→Class
WineberryplantsRubusPhoenicolasius	10007788	CropsForProductionOfBerriesAndSmallFruit	94020500	Brick→Class
BaeltreesAegleMarmelos	10007071	CropsForProductionOfCitrusAndOtherRutaceaeFruits	94020600	Brick→Class
CalamondintreesCitrofortunellaMicrocarpa	10007072	CropsForProductionOfCitrusAndOtherRutaceaeFruits	94020600	Brick→Class
CitrontreesCitrusMedica	10007073	CropsForProductionOfCitrusAndOtherRutaceaeFruits	94020600	Brick→Class
ClementinetreesCitrusClementina	10007074	CropsForProductionOfCitrusAndOtherRutaceaeFruits	94020600	Brick→Class
GraprefruittreesCitrusParadisi	10007075	CropsForProductionOfCitrusAndOtherRutaceaeFruits	94020600	Brick→Class
HardyOrangetreesPoncirusTrifolata	10007076	CropsForProductionOfCitrusAndOtherRutaceaeFruits	94020600	Brick→Class
IndianLimetreesCitrusLimettioides	10007077	CropsForProductionOfCitrusAndOtherRutaceaeFruits	94020600	Brick→Class
