ns	from	to	predicate	reverse	dataValue	date
onet.org.ai	https://onet.org.ai/Occupation/19-407100	https://onet.org.ai/Interest/1B1c	alignsWithInterest	interestOfOccupation	1.00	11/2023
onet.org.ai	https://onet.org.ai/Occupation/19-407100	https://onet.org.ai/Interest/1B1d	alignsWithInterest	interestOfOccupation	2.82	11/2023
onet.org.ai	https://onet.org.ai/Occupation/19-407100	https://onet.org.ai/Interest/1B1e	alignsWithInterest	interestOfOccupation	2.46	11/2023
onet.org.ai	https://onet.org.ai/Occupation/19-407100	https://onet.org.ai/Interest/1B1f	alignsWithInterest	interestOfOccupation	4.70	11/2023
onet.org.ai	https://onet.org.ai/Occupation/19-409200	https://onet.org.ai/Interest/1B1a	alignsWithInterest	interestOfOccupation	5.03	11/2023
onet.org.ai	https://onet.org.ai/Occupation/19-409200	https://onet.org.ai/Interest/1B1b	alignsWithInterest	interestOfOccupation	6.11	11/2023
onet.org.ai	https://onet.org.ai/Occupation/19-409200	https://onet.org.ai/Interest/1B1c	alignsWithInterest	interestOfOccupation	1.80	11/2023
onet.org.ai	https://onet.org.ai/Occupation/19-409200	https://onet.org.ai/Interest/1B1d	alignsWithInterest	interestOfOccupation	1.69	11/2023
onet.org.ai	https://onet.org.ai/Occupation/19-409200	https://onet.org.ai/Interest/1B1e	alignsWithInterest	interestOfOccupation	1.71	11/2023
onet.org.ai	https://onet.org.ai/Occupation/19-409200	https://onet.org.ai/Interest/1B1f	alignsWithInterest	interestOfOccupation	5.04	11/2023
onet.org.ai	https://onet.org.ai/Occupation/19-409901	https://onet.org.ai/Interest/1B1a	alignsWithInterest	interestOfOccupation	4.06	11/2023
onet.org.ai	https://onet.org.ai/Occupation/19-409901	https://onet.org.ai/Interest/1B1b	alignsWithInterest	interestOfOccupation	4.96	11/2023
onet.org.ai	https://onet.org.ai/Occupation/19-409901	https://onet.org.ai/Interest/1B1c	alignsWithInterest	interestOfOccupation	1.12	11/2023
onet.org.ai	https://onet.org.ai/Occupation/19-409901	https://onet.org.ai/Interest/1B1d	alignsWithInterest	interestOfOccupation	1.19	11/2023
onet.org.ai	https://onet.org.ai/Occupation/19-409901	https://onet.org.ai/Interest/1B1e	alignsWithInterest	interestOfOccupation	2.42	11/2023
onet.org.ai	https://onet.org.ai/Occupation/19-409901	https://onet.org.ai/Interest/1B1f	alignsWithInterest	interestOfOccupation	5.83	11/2023
onet.org.ai	https://onet.org.ai/Occupation/19-409903	https://onet.org.ai/Interest/1B1a	alignsWithInterest	interestOfOccupation	5.16	11/2023
onet.org.ai	https://onet.org.ai/Occupation/19-409903	https://onet.org.ai/Interest/1B1b	alignsWithInterest	interestOfOccupation	4.67	11/2023
onet.org.ai	https://onet.org.ai/Occupation/19-409903	https://onet.org.ai/Interest/1B1c	alignsWithInterest	interestOfOccupation	2.03	11/2023
onet.org.ai	https://onet.org.ai/Occupation/19-409903	https://onet.org.ai/Interest/1B1d	alignsWithInterest	interestOfOccupation	1.47	11/2023
onet.org.ai	https://onet.org.ai/Occupation/19-409903	https://onet.org.ai/Interest/1B1e	alignsWithInterest	interestOfOccupation	1.67	11/2023
onet.org.ai	https://onet.org.ai/Occupation/19-409903	https://onet.org.ai/Interest/1B1f	alignsWithInterest	interestOfOccupation	5.16	11/2023
onet.org.ai	https://onet.org.ai/Occupation/19-501100	https://onet.org.ai/Interest/1B1a	alignsWithInterest	interestOfOccupation	4.62	11/2023
onet.org.ai	https://onet.org.ai/Occupation/19-501100	https://onet.org.ai/Interest/1B1b	alignsWithInterest	interestOfOccupation	4.99	11/2023
onet.org.ai	https://onet.org.ai/Occupation/19-501100	https://onet.org.ai/Interest/1B1c	alignsWithInterest	interestOfOccupation	1.20	11/2023
onet.org.ai	https://onet.org.ai/Occupation/19-501100	https://onet.org.ai/Interest/1B1d	alignsWithInterest	interestOfOccupation	3.37	11/2023
onet.org.ai	https://onet.org.ai/Occupation/19-501100	https://onet.org.ai/Interest/1B1e	alignsWithInterest	interestOfOccupation	3.11	11/2023
onet.org.ai	https://onet.org.ai/Occupation/19-501100	https://onet.org.ai/Interest/1B1f	alignsWithInterest	interestOfOccupation	4.81	11/2023
onet.org.ai	https://onet.org.ai/Occupation/19-501200	https://onet.org.ai/Interest/1B1a	alignsWithInterest	interestOfOccupation	5.37	11/2023
onet.org.ai	https://onet.org.ai/Occupation/19-501200	https://onet.org.ai/Interest/1B1b	alignsWithInterest	interestOfOccupation	4.92	11/2023
onet.org.ai	https://onet.org.ai/Occupation/19-501200	https://onet.org.ai/Interest/1B1c	alignsWithInterest	interestOfOccupation	1.00	11/2023
onet.org.ai	https://onet.org.ai/Occupation/19-501200	https://onet.org.ai/Interest/1B1d	alignsWithInterest	interestOfOccupation	3.01	11/2023
onet.org.ai	https://onet.org.ai/Occupation/19-501200	https://onet.org.ai/Interest/1B1e	alignsWithInterest	interestOfOccupation	2.74	11/2023
onet.org.ai	https://onet.org.ai/Occupation/19-501200	https://onet.org.ai/Interest/1B1f	alignsWithInterest	interestOfOccupation	5.29	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-101100	https://onet.org.ai/Interest/1B1a	alignsWithInterest	interestOfOccupation	1.62	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-101100	https://onet.org.ai/Interest/1B1b	alignsWithInterest	interestOfOccupation	3.80	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-101100	https://onet.org.ai/Interest/1B1c	alignsWithInterest	interestOfOccupation	2.37	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-101100	https://onet.org.ai/Interest/1B1d	alignsWithInterest	interestOfOccupation	6.65	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-101100	https://onet.org.ai/Interest/1B1e	alignsWithInterest	interestOfOccupation	2.73	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-101100	https://onet.org.ai/Interest/1B1f	alignsWithInterest	interestOfOccupation	3.65	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-101200	https://onet.org.ai/Interest/1B1a	alignsWithInterest	interestOfOccupation	1.00	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-101200	https://onet.org.ai/Interest/1B1b	alignsWithInterest	interestOfOccupation	3.31	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-101200	https://onet.org.ai/Interest/1B1c	alignsWithInterest	interestOfOccupation	3.42	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-101200	https://onet.org.ai/Interest/1B1d	alignsWithInterest	interestOfOccupation	7.00	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-101200	https://onet.org.ai/Interest/1B1e	alignsWithInterest	interestOfOccupation	4.21	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-101200	https://onet.org.ai/Interest/1B1f	alignsWithInterest	interestOfOccupation	3.38	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-101300	https://onet.org.ai/Interest/1B1a	alignsWithInterest	interestOfOccupation	1.49	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-101300	https://onet.org.ai/Interest/1B1b	alignsWithInterest	interestOfOccupation	5.25	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-101300	https://onet.org.ai/Interest/1B1c	alignsWithInterest	interestOfOccupation	3.58	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-101300	https://onet.org.ai/Interest/1B1d	alignsWithInterest	interestOfOccupation	6.32	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-101300	https://onet.org.ai/Interest/1B1e	alignsWithInterest	interestOfOccupation	1.86	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-101300	https://onet.org.ai/Interest/1B1f	alignsWithInterest	interestOfOccupation	2.83	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-101400	https://onet.org.ai/Interest/1B1a	alignsWithInterest	interestOfOccupation	1.32	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-101400	https://onet.org.ai/Interest/1B1b	alignsWithInterest	interestOfOccupation	4.44	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-101400	https://onet.org.ai/Interest/1B1c	alignsWithInterest	interestOfOccupation	3.06	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-101400	https://onet.org.ai/Interest/1B1d	alignsWithInterest	interestOfOccupation	6.76	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-101400	https://onet.org.ai/Interest/1B1e	alignsWithInterest	interestOfOccupation	2.91	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-101400	https://onet.org.ai/Interest/1B1f	alignsWithInterest	interestOfOccupation	3.45	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-101500	https://onet.org.ai/Interest/1B1a	alignsWithInterest	interestOfOccupation	1.23	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-101500	https://onet.org.ai/Interest/1B1b	alignsWithInterest	interestOfOccupation	3.26	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-101500	https://onet.org.ai/Interest/1B1c	alignsWithInterest	interestOfOccupation	2.99	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-101500	https://onet.org.ai/Interest/1B1d	alignsWithInterest	interestOfOccupation	6.81	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-101500	https://onet.org.ai/Interest/1B1e	alignsWithInterest	interestOfOccupation	3.56	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-101500	https://onet.org.ai/Interest/1B1f	alignsWithInterest	interestOfOccupation	3.26	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-102100	https://onet.org.ai/Interest/1B1a	alignsWithInterest	interestOfOccupation	1.70	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-102100	https://onet.org.ai/Interest/1B1b	alignsWithInterest	interestOfOccupation	3.32	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-102100	https://onet.org.ai/Interest/1B1c	alignsWithInterest	interestOfOccupation	2.90	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-102100	https://onet.org.ai/Interest/1B1d	alignsWithInterest	interestOfOccupation	6.85	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-102100	https://onet.org.ai/Interest/1B1e	alignsWithInterest	interestOfOccupation	2.93	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-102100	https://onet.org.ai/Interest/1B1f	alignsWithInterest	interestOfOccupation	3.57	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-102200	https://onet.org.ai/Interest/1B1a	alignsWithInterest	interestOfOccupation	1.97	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-102200	https://onet.org.ai/Interest/1B1b	alignsWithInterest	interestOfOccupation	4.24	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-102200	https://onet.org.ai/Interest/1B1c	alignsWithInterest	interestOfOccupation	2.33	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-102200	https://onet.org.ai/Interest/1B1d	alignsWithInterest	interestOfOccupation	6.92	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-102200	https://onet.org.ai/Interest/1B1e	alignsWithInterest	interestOfOccupation	2.53	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-102200	https://onet.org.ai/Interest/1B1f	alignsWithInterest	interestOfOccupation	3.06	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-102300	https://onet.org.ai/Interest/1B1a	alignsWithInterest	interestOfOccupation	1.72	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-102300	https://onet.org.ai/Interest/1B1b	alignsWithInterest	interestOfOccupation	4.08	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-102300	https://onet.org.ai/Interest/1B1c	alignsWithInterest	interestOfOccupation	2.78	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-102300	https://onet.org.ai/Interest/1B1d	alignsWithInterest	interestOfOccupation	6.96	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-102300	https://onet.org.ai/Interest/1B1e	alignsWithInterest	interestOfOccupation	2.42	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-102300	https://onet.org.ai/Interest/1B1f	alignsWithInterest	interestOfOccupation	3.05	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-109100	https://onet.org.ai/Interest/1B1a	alignsWithInterest	interestOfOccupation	1.64	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-109100	https://onet.org.ai/Interest/1B1b	alignsWithInterest	interestOfOccupation	5.30	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-109100	https://onet.org.ai/Interest/1B1c	alignsWithInterest	interestOfOccupation	2.53	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-109100	https://onet.org.ai/Interest/1B1d	alignsWithInterest	interestOfOccupation	6.16	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-109100	https://onet.org.ai/Interest/1B1e	alignsWithInterest	interestOfOccupation	3.20	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-109100	https://onet.org.ai/Interest/1B1f	alignsWithInterest	interestOfOccupation	3.98	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-109200	https://onet.org.ai/Interest/1B1a	alignsWithInterest	interestOfOccupation	2.24	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-109200	https://onet.org.ai/Interest/1B1b	alignsWithInterest	interestOfOccupation	3.47	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-109200	https://onet.org.ai/Interest/1B1c	alignsWithInterest	interestOfOccupation	2.20	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-109200	https://onet.org.ai/Interest/1B1d	alignsWithInterest	interestOfOccupation	5.63	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-109200	https://onet.org.ai/Interest/1B1e	alignsWithInterest	interestOfOccupation	3.90	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-109200	https://onet.org.ai/Interest/1B1f	alignsWithInterest	interestOfOccupation	4.11	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-109300	https://onet.org.ai/Interest/1B1a	alignsWithInterest	interestOfOccupation	1.26	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-109300	https://onet.org.ai/Interest/1B1b	alignsWithInterest	interestOfOccupation	2.80	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-109300	https://onet.org.ai/Interest/1B1c	alignsWithInterest	interestOfOccupation	1.97	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-109300	https://onet.org.ai/Interest/1B1d	alignsWithInterest	interestOfOccupation	6.10	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-109300	https://onet.org.ai/Interest/1B1e	alignsWithInterest	interestOfOccupation	3.59	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-109300	https://onet.org.ai/Interest/1B1f	alignsWithInterest	interestOfOccupation	4.55	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-109400	https://onet.org.ai/Interest/1B1a	alignsWithInterest	interestOfOccupation	1.94	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-109400	https://onet.org.ai/Interest/1B1b	alignsWithInterest	interestOfOccupation	3.49	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-109400	https://onet.org.ai/Interest/1B1c	alignsWithInterest	interestOfOccupation	2.24	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-109400	https://onet.org.ai/Interest/1B1d	alignsWithInterest	interestOfOccupation	6.58	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-109400	https://onet.org.ai/Interest/1B1e	alignsWithInterest	interestOfOccupation	3.50	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-109400	https://onet.org.ai/Interest/1B1f	alignsWithInterest	interestOfOccupation	3.36	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-201100	https://onet.org.ai/Interest/1B1a	alignsWithInterest	interestOfOccupation	2.11	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-201100	https://onet.org.ai/Interest/1B1b	alignsWithInterest	interestOfOccupation	2.14	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-201100	https://onet.org.ai/Interest/1B1c	alignsWithInterest	interestOfOccupation	3.48	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-201100	https://onet.org.ai/Interest/1B1d	alignsWithInterest	interestOfOccupation	5.88	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-201100	https://onet.org.ai/Interest/1B1e	alignsWithInterest	interestOfOccupation	4.18	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-201100	https://onet.org.ai/Interest/1B1f	alignsWithInterest	interestOfOccupation	2.83	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-202100	https://onet.org.ai/Interest/1B1a	alignsWithInterest	interestOfOccupation	1.00	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-202100	https://onet.org.ai/Interest/1B1b	alignsWithInterest	interestOfOccupation	2.84	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-202100	https://onet.org.ai/Interest/1B1c	alignsWithInterest	interestOfOccupation	3.43	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-202100	https://onet.org.ai/Interest/1B1d	alignsWithInterest	interestOfOccupation	6.98	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-202100	https://onet.org.ai/Interest/1B1e	alignsWithInterest	interestOfOccupation	6.05	11/2023
onet.org.ai	https://onet.org.ai/Occupation/21-202100	https://onet.org.ai/Interest/1B1f	alignsWithInterest	interestOfOccupation	3.22	11/2023
onet.org.ai	https://onet.org.ai/Occupation/23-101100	https://onet.org.ai/Interest/1B1a	alignsWithInterest	interestOfOccupation	1.17	11/2023
onet.org.ai	https://onet.org.ai/Occupation/23-101100	https://onet.org.ai/Interest/1B1b	alignsWithInterest	interestOfOccupation	4.52	11/2023
onet.org.ai	https://onet.org.ai/Occupation/23-101100	https://onet.org.ai/Interest/1B1c	alignsWithInterest	interestOfOccupation	2.32	11/2023
onet.org.ai	https://onet.org.ai/Occupation/23-101100	https://onet.org.ai/Interest/1B1d	alignsWithInterest	interestOfOccupation	3.45	11/2023
onet.org.ai	https://onet.org.ai/Occupation/23-101100	https://onet.org.ai/Interest/1B1e	alignsWithInterest	interestOfOccupation	5.54	11/2023
onet.org.ai	https://onet.org.ai/Occupation/23-101100	https://onet.org.ai/Interest/1B1f	alignsWithInterest	interestOfOccupation	4.54	11/2023
onet.org.ai	https://onet.org.ai/Occupation/23-101200	https://onet.org.ai/Interest/1B1a	alignsWithInterest	interestOfOccupation	1.63	11/2023
onet.org.ai	https://onet.org.ai/Occupation/23-101200	https://onet.org.ai/Interest/1B1b	alignsWithInterest	interestOfOccupation	4.30	11/2023
onet.org.ai	https://onet.org.ai/Occupation/23-101200	https://onet.org.ai/Interest/1B1c	alignsWithInterest	interestOfOccupation	2.27	11/2023
onet.org.ai	https://onet.org.ai/Occupation/23-101200	https://onet.org.ai/Interest/1B1d	alignsWithInterest	interestOfOccupation	3.15	11/2023
onet.org.ai	https://onet.org.ai/Occupation/23-101200	https://onet.org.ai/Interest/1B1e	alignsWithInterest	interestOfOccupation	4.39	11/2023
onet.org.ai	https://onet.org.ai/Occupation/23-101200	https://onet.org.ai/Interest/1B1f	alignsWithInterest	interestOfOccupation	5.03	11/2023
onet.org.ai	https://onet.org.ai/Occupation/23-102100	https://onet.org.ai/Interest/1B1a	alignsWithInterest	interestOfOccupation	1.04	11/2023
onet.org.ai	https://onet.org.ai/Occupation/23-102100	https://onet.org.ai/Interest/1B1b	alignsWithInterest	interestOfOccupation	4.01	11/2023
onet.org.ai	https://onet.org.ai/Occupation/23-102100	https://onet.org.ai/Interest/1B1c	alignsWithInterest	interestOfOccupation	1.57	11/2023
onet.org.ai	https://onet.org.ai/Occupation/23-102100	https://onet.org.ai/Interest/1B1d	alignsWithInterest	interestOfOccupation	3.04	11/2023
onet.org.ai	https://onet.org.ai/Occupation/23-102100	https://onet.org.ai/Interest/1B1e	alignsWithInterest	interestOfOccupation	5.24	11/2023
onet.org.ai	https://onet.org.ai/Occupation/23-102100	https://onet.org.ai/Interest/1B1f	alignsWithInterest	interestOfOccupation	5.39	11/2023
onet.org.ai	https://onet.org.ai/Occupation/23-102200	https://onet.org.ai/Interest/1B1a	alignsWithInterest	interestOfOccupation	1.00	11/2023
onet.org.ai	https://onet.org.ai/Occupation/23-102200	https://onet.org.ai/Interest/1B1b	alignsWithInterest	interestOfOccupation	3.87	11/2023
onet.org.ai	https://onet.org.ai/Occupation/23-102200	https://onet.org.ai/Interest/1B1c	alignsWithInterest	interestOfOccupation	2.31	11/2023
onet.org.ai	https://onet.org.ai/Occupation/23-102200	https://onet.org.ai/Interest/1B1d	alignsWithInterest	interestOfOccupation	4.24	11/2023
onet.org.ai	https://onet.org.ai/Occupation/23-102200	https://onet.org.ai/Interest/1B1e	alignsWithInterest	interestOfOccupation	4.97	11/2023
onet.org.ai	https://onet.org.ai/Occupation/23-102200	https://onet.org.ai/Interest/1B1f	alignsWithInterest	interestOfOccupation	4.32	11/2023
onet.org.ai	https://onet.org.ai/Occupation/23-102300	https://onet.org.ai/Interest/1B1a	alignsWithInterest	interestOfOccupation	2.37	11/2023
onet.org.ai	https://onet.org.ai/Occupation/23-102300	https://onet.org.ai/Interest/1B1b	alignsWithInterest	interestOfOccupation	3.75	11/2023
onet.org.ai	https://onet.org.ai/Occupation/23-102300	https://onet.org.ai/Interest/1B1c	alignsWithInterest	interestOfOccupation	2.21	11/2023
onet.org.ai	https://onet.org.ai/Occupation/23-102300	https://onet.org.ai/Interest/1B1d	alignsWithInterest	interestOfOccupation	4.00	11/2023
onet.org.ai	https://onet.org.ai/Occupation/23-102300	https://onet.org.ai/Interest/1B1e	alignsWithInterest	interestOfOccupation	5.25	11/2023
onet.org.ai	https://onet.org.ai/Occupation/23-102300	https://onet.org.ai/Interest/1B1f	alignsWithInterest	interestOfOccupation	4.11	11/2023
onet.org.ai	https://onet.org.ai/Occupation/23-201100	https://onet.org.ai/Interest/1B1a	alignsWithInterest	interestOfOccupation	1.71	11/2023
onet.org.ai	https://onet.org.ai/Occupation/23-201100	https://onet.org.ai/Interest/1B1b	alignsWithInterest	interestOfOccupation	4.56	11/2023
onet.org.ai	https://onet.org.ai/Occupation/23-201100	https://onet.org.ai/Interest/1B1c	alignsWithInterest	interestOfOccupation	2.04	11/2023
onet.org.ai	https://onet.org.ai/Occupation/23-201100	https://onet.org.ai/Interest/1B1d	alignsWithInterest	interestOfOccupation	3.28	11/2023
onet.org.ai	https://onet.org.ai/Occupation/23-201100	https://onet.org.ai/Interest/1B1e	alignsWithInterest	interestOfOccupation	4.21	11/2023
onet.org.ai	https://onet.org.ai/Occupation/23-201100	https://onet.org.ai/Interest/1B1f	alignsWithInterest	interestOfOccupation	5.49	11/2023
onet.org.ai	https://onet.org.ai/Occupation/23-209300	https://onet.org.ai/Interest/1B1a	alignsWithInterest	interestOfOccupation	2.41	11/2023
onet.org.ai	https://onet.org.ai/Occupation/23-209300	https://onet.org.ai/Interest/1B1b	alignsWithInterest	interestOfOccupation	2.67	11/2023
onet.org.ai	https://onet.org.ai/Occupation/23-209300	https://onet.org.ai/Interest/1B1c	alignsWithInterest	interestOfOccupation	1.16	11/2023
onet.org.ai	https://onet.org.ai/Occupation/23-209300	https://onet.org.ai/Interest/1B1d	alignsWithInterest	interestOfOccupation	2.32	11/2023
onet.org.ai	https://onet.org.ai/Occupation/23-209300	https://onet.org.ai/Interest/1B1e	alignsWithInterest	interestOfOccupation	3.38	11/2023
onet.org.ai	https://onet.org.ai/Occupation/23-209300	https://onet.org.ai/Interest/1B1f	alignsWithInterest	interestOfOccupation	6.69	11/2023
onet.org.ai	https://onet.org.ai/Occupation/25-101100	https://onet.org.ai/Interest/1B1a	alignsWithInterest	interestOfOccupation	1.99	11/2023
onet.org.ai	https://onet.org.ai/Occupation/25-101100	https://onet.org.ai/Interest/1B1b	alignsWithInterest	interestOfOccupation	4.84	11/2023
onet.org.ai	https://onet.org.ai/Occupation/25-101100	https://onet.org.ai/Interest/1B1c	alignsWithInterest	interestOfOccupation	3.20	11/2023
onet.org.ai	https://onet.org.ai/Occupation/25-101100	https://onet.org.ai/Interest/1B1d	alignsWithInterest	interestOfOccupation	6.43	11/2023
onet.org.ai	https://onet.org.ai/Occupation/25-101100	https://onet.org.ai/Interest/1B1e	alignsWithInterest	interestOfOccupation	3.81	11/2023
onet.org.ai	https://onet.org.ai/Occupation/25-101100	https://onet.org.ai/Interest/1B1f	alignsWithInterest	interestOfOccupation	3.77	11/2023
onet.org.ai	https://onet.org.ai/Occupation/25-102100	https://onet.org.ai/Interest/1B1a	alignsWithInterest	interestOfOccupation	3.15	11/2023
onet.org.ai	https://onet.org.ai/Occupation/25-102100	https://onet.org.ai/Interest/1B1b	alignsWithInterest	interestOfOccupation	5.66	11/2023
onet.org.ai	https://onet.org.ai/Occupation/25-102100	https://onet.org.ai/Interest/1B1c	alignsWithInterest	interestOfOccupation	3.21	11/2023
onet.org.ai	https://onet.org.ai/Occupation/25-102100	https://onet.org.ai/Interest/1B1d	alignsWithInterest	interestOfOccupation	5.80	11/2023
onet.org.ai	https://onet.org.ai/Occupation/25-102100	https://onet.org.ai/Interest/1B1e	alignsWithInterest	interestOfOccupation	2.25	11/2023
onet.org.ai	https://onet.org.ai/Occupation/25-102100	https://onet.org.ai/Interest/1B1f	alignsWithInterest	interestOfOccupation	4.12	11/2023
onet.org.ai	https://onet.org.ai/Occupation/25-102200	https://onet.org.ai/Interest/1B1a	alignsWithInterest	interestOfOccupation	2.84	11/2023
onet.org.ai	https://onet.org.ai/Occupation/25-102200	https://onet.org.ai/Interest/1B1b	alignsWithInterest	interestOfOccupation	5.80	11/2023
onet.org.ai	https://onet.org.ai/Occupation/25-102200	https://onet.org.ai/Interest/1B1c	alignsWithInterest	interestOfOccupation	3.07	11/2023
onet.org.ai	https://onet.org.ai/Occupation/25-102200	https://onet.org.ai/Interest/1B1d	alignsWithInterest	interestOfOccupation	6.17	11/2023
onet.org.ai	https://onet.org.ai/Occupation/25-102200	https://onet.org.ai/Interest/1B1e	alignsWithInterest	interestOfOccupation	1.96	11/2023
onet.org.ai	https://onet.org.ai/Occupation/25-102200	https://onet.org.ai/Interest/1B1f	alignsWithInterest	interestOfOccupation	4.44	11/2023
onet.org.ai	https://onet.org.ai/Occupation/25-103100	https://onet.org.ai/Interest/1B1a	alignsWithInterest	interestOfOccupation	3.38	11/2023
onet.org.ai	https://onet.org.ai/Occupation/25-103100	https://onet.org.ai/Interest/1B1b	alignsWithInterest	interestOfOccupation	5.13	11/2023
onet.org.ai	https://onet.org.ai/Occupation/25-103100	https://onet.org.ai/Interest/1B1c	alignsWithInterest	interestOfOccupation	4.43	11/2023
onet.org.ai	https://onet.org.ai/Occupation/25-103100	https://onet.org.ai/Interest/1B1d	alignsWithInterest	interestOfOccupation	6.71	11/2023
onet.org.ai	https://onet.org.ai/Occupation/25-103100	https://onet.org.ai/Interest/1B1e	alignsWithInterest	interestOfOccupation	2.51	11/2023
onet.org.ai	https://onet.org.ai/Occupation/25-103100	https://onet.org.ai/Interest/1B1f	alignsWithInterest	interestOfOccupation	3.33	11/2023
onet.org.ai	https://onet.org.ai/Occupation/25-103200	https://onet.org.ai/Interest/1B1a	alignsWithInterest	interestOfOccupation	4.84	11/2023
onet.org.ai	https://onet.org.ai/Occupation/25-103200	https://onet.org.ai/Interest/1B1b	alignsWithInterest	interestOfOccupation	5.39	11/2023
onet.org.ai	https://onet.org.ai/Occupation/25-103200	https://onet.org.ai/Interest/1B1c	alignsWithInterest	interestOfOccupation	3.16	11/2023
onet.org.ai	https://onet.org.ai/Occupation/25-103200	https://onet.org.ai/Interest/1B1d	alignsWithInterest	interestOfOccupation	5.76	11/2023
