url	ns	type	id	name	description	code	graphdl	predicate	object	preposition	complement	confidence	parentProcess
https://processes.org.ai/Develop_execution_roadmap	processes.org.ai	Process	Develop_execution_roadmap	Develop execution roadmap	Expanded from: Develop and manage execution roadmap		Develop.execution.roadmap	Develop	execution roadmap			1	https://apqc.org.ai/Process/Develop_and_manage_execution_roadmap
https://processes.org.ai/manage_execution_roadmap	processes.org.ai	Process	manage_execution_roadmap	manage execution roadmap	Expanded from: Develop and manage execution roadmap		manage.execution.roadmap	manage	execution roadmap			1	https://apqc.org.ai/Process/Develop_and_manage_execution_roadmap
https://processes.org.ai/Define_channel_store_format_strategy	processes.org.ai	Process	Define_channel_store_format_strategy	Define channel/store format strategy	Expanded from: Define and manage channel/store format strategy		Define.channel	Define	channel			1	https://apqc.org.ai/Process/Define_and_manage_channel_store_format_strategy
https://processes.org.ai/manage_channel_store_format_strategy	processes.org.ai	Process	manage_channel_store_format_strategy	manage channel/store format strategy	Expanded from: Define and manage channel/store format strategy		manage.channel	manage	channel			1	https://apqc.org.ai/Process/Define_and_manage_channel_store_format_strategy
https://processes.org.ai/Define_on-line_e-retail_and_marketplace_strategy	processes.org.ai	Process	Define_on-line_e-retail_and_marketplace_strategy	Define on-line e-retail and marketplace strategy	Expanded from: Define and manage on-line e-retail and marketplace strategy		Define.on	Define		on		1	https://apqc.org.ai/Process/Define_and_manage_on-line_e-retail_and_marketplace_strategy
https://processes.org.ai/manage_on-line_e-retail_and_marketplace_strategy	processes.org.ai	Process	manage_on-line_e-retail_and_marketplace_strategy	manage on-line e-retail and marketplace strategy	Expanded from: Define and manage on-line e-retail and marketplace strategy		manage.on	manage		on		1	https://apqc.org.ai/Process/Define_and_manage_on-line_e-retail_and_marketplace_strategy
https://processes.org.ai/Analyze_channel_performance	processes.org.ai	Process	Analyze_channel_performance	Analyze channel performance	Expanded from: Analyze and manage channel performance		Analyze.channel.performance	Analyze	channel performance			1	https://apqc.org.ai/Process/Analyze_and_manage_channel_performance
https://processes.org.ai/manage_channel_performance	processes.org.ai	Process	manage_channel_performance	manage channel performance	Expanded from: Analyze and manage channel performance		manage.channel.performance	manage	channel performance			1	https://apqc.org.ai/Process/Analyze_and_manage_channel_performance
https://processes.org.ai/Monitor_performance	processes.org.ai	Process	Monitor_performance	Monitor performance	Expanded from: Monitor and report performance		Monitor.performance	Monitor	performance			1	https://apqc.org.ai/Process/Monitor_and_report_performance
https://processes.org.ai/report_performance	processes.org.ai	Process	report_performance	report performance	Expanded from: Monitor and report performance		report.performance	report	performance			1	https://apqc.org.ai/Process/Monitor_and_report_performance
https://processes.org.ai/Monitor_events_influencing_factors	processes.org.ai	Process	Monitor_events_influencing_factors	Monitor events influencing factors	Expanded from: Monitor and report events influencing factors		Monitor.events.influencing.factors	Monitor	events influencing factors			1	https://apqc.org.ai/Process/Monitor_and_report_events_influencing_factors
https://processes.org.ai/report_events_influencing_factors	processes.org.ai	Process	report_events_influencing_factors	report events influencing factors	Expanded from: Monitor and report events influencing factors		report.events.influencing.factors	report	events influencing factors			1	https://apqc.org.ai/Process/Monitor_and_report_events_influencing_factors
https://processes.org.ai/Define_communication_guidelines	processes.org.ai	Process	Define_communication_guidelines	Define communication guidelines	Expanded from: Define communication guidelines and mechanisms		Define.communication.guidelines	Define	communication guidelines			1	https://apqc.org.ai/Process/Define_communication_guidelines_and_mechanisms
https://processes.org.ai/Define_mechanisms	processes.org.ai	Process	Define_mechanisms	Define mechanisms	Expanded from: Define communication guidelines and mechanisms		Define.mechanisms	Define	mechanisms			1	https://apqc.org.ai/Process/Define_communication_guidelines_and_mechanisms
https://processes.org.ai/Design_customer_loyalty_program	processes.org.ai	Process	Design_customer_loyalty_program	Design customer loyalty program	Expanded from: Design and manage customer loyalty program		Design.customer.loyalty.program	Design	customer loyalty program			1	https://apqc.org.ai/Process/Design_and_manage_customer_loyalty_program
https://processes.org.ai/manage_customer_loyalty_program	processes.org.ai	Process	manage_customer_loyalty_program	manage customer loyalty program	Expanded from: Design and manage customer loyalty program		manage.customer.loyalty.program	manage	customer loyalty program			1	https://apqc.org.ai/Process/Design_and_manage_customer_loyalty_program
https://processes.org.ai/Build_engagement	processes.org.ai	Process	Build_engagement	Build engagement	Expanded from: Build engagement and relationship with members		Build.engagement.with.members	Build	engagement	with	members	1	https://apqc.org.ai/Process/Build_engagement_and_relationship_with_members
https://processes.org.ai/Build_relationship	processes.org.ai	Process	Build_relationship	Build relationship	Expanded from: Build engagement and relationship with members		Build.relationship.with.members	Build	relationship	with	members	1	https://apqc.org.ai/Process/Build_engagement_and_relationship_with_members
https://processes.org.ai/Develop_marketing_plans	processes.org.ai	Process	Develop_marketing_plans	Develop marketing plans	Expanded from: Develop and manage marketing plans		Develop.marketing.plans	Develop	marketing plans			1	https://apqc.org.ai/Process/Develop_and_manage_marketing_plans
https://processes.org.ai/manage_marketing_plans	processes.org.ai	Process	manage_marketing_plans	manage marketing plans	Expanded from: Develop and manage marketing plans		manage.marketing.plans	manage	marketing plans			1	https://apqc.org.ai/Process/Develop_and_manage_marketing_plans
https://processes.org.ai/Design_brand_and_product_marketing_programs	processes.org.ai	Process	Design_brand_and_product_marketing_programs	Design brand and product marketing programs	Expanded from: Design and execute brand and product marketing programs		Design.brand.and.product.marketing.programs	Design	brand and product marketing programs			1	https://apqc.org.ai/Process/Design_and_execute_brand_and_product_marketing_programs
https://processes.org.ai/execute_brand_and_product_marketing_programs	processes.org.ai	Process	execute_brand_and_product_marketing_programs	execute brand and product marketing programs	Expanded from: Design and execute brand and product marketing programs		execute.brand.and.product.marketing.programs	execute	brand and product marketing programs			1	https://apqc.org.ai/Process/Design_and_execute_brand_and_product_marketing_programs
https://processes.org.ai/Define_advertising_media_objectives	processes.org.ai	Process	Define_advertising_media_objectives	Define advertising media objectives	Expanded from: Define advertising media objectives and strategy		Define.advertising.media.objectives	Define	advertising media objectives			1	https://apqc.org.ai/Process/Define_advertising_media_objectives_and_strategy
https://processes.org.ai/Define_strategy	processes.org.ai	Process	Define_strategy	Define strategy	Expanded from: Define advertising media objectives and strategy		Define.strategy	Define	strategy			1	https://apqc.org.ai/Process/Define_advertising_media_objectives_and_strategy
https://processes.org.ai/Develop_advertising	processes.org.ai	Process	Develop_advertising	Develop advertising	Expanded from: Develop and execute advertising		Develop.advertising	Develop	advertising			1	https://apqc.org.ai/Process/Develop_and_execute_advertising
https://processes.org.ai/execute_advertising	processes.org.ai	Process	execute_advertising	execute advertising	Expanded from: Develop and execute advertising		execute.advertising	execute	advertising			1	https://apqc.org.ai/Process/Develop_and_execute_advertising
https://processes.org.ai/Create_final_advertising	processes.org.ai	Process	Create_final_advertising	Create final advertising	Expanded from: Create and release final advertising		Create.final.advertising	Create	final advertising			1	https://apqc.org.ai/Process/Create_and_release_final_advertising
https://processes.org.ai/release_final_advertising	processes.org.ai	Process	release_final_advertising	release final advertising	Expanded from: Create and release final advertising		release.final.advertising	release	final advertising			1	https://apqc.org.ai/Process/Create_and_release_final_advertising
https://processes.org.ai/Develop_other_marketing_campaigns_programs	processes.org.ai	Process	Develop_other_marketing_campaigns_programs	Develop other marketing campaigns/programs	Expanded from: Develop and execute other marketing campaigns/programs		Develop.marketing.campaigns	Develop	marketing campaigns			1	https://apqc.org.ai/Process/Develop_and_execute_other_marketing_campaigns_programs
https://processes.org.ai/execute_other_marketing_campaigns_programs	processes.org.ai	Process	execute_other_marketing_campaigns_programs	execute other marketing campaigns/programs	Expanded from: Develop and execute other marketing campaigns/programs		execute.marketing.campaigns	execute	marketing campaigns			1	https://apqc.org.ai/Process/Develop_and_execute_other_marketing_campaigns_programs
https://processes.org.ai/Develop_pricing	processes.org.ai	Process	Develop_pricing	Develop pricing	Expanded from: Develop and manage pricing		Develop.pricing	Develop	pricing			1	https://apqc.org.ai/Process/Develop_and_manage_pricing
https://processes.org.ai/manage_pricing	processes.org.ai	Process	manage_pricing	manage pricing	Expanded from: Develop and manage pricing		manage.pricing	manage	pricing			1	https://apqc.org.ai/Process/Develop_and_manage_pricing
https://processes.org.ai/Communicate_price_changes	processes.org.ai	Process	Communicate_price_changes	Communicate price changes	Expanded from: Communicate and implement price changes		Communicate.price.changes	Communicate	price changes			1	https://apqc.org.ai/Process/Communicate_and_implement_price_changes
https://processes.org.ai/implement_price_changes	processes.org.ai	Process	implement_price_changes	implement price changes	Expanded from: Communicate and implement price changes		implement.price.changes	implement	price changes			1	https://apqc.org.ai/Process/Communicate_and_implement_price_changes
https://processes.org.ai/Develop_promotional_activities	processes.org.ai	Process	Develop_promotional_activities	Develop promotional activities	Expanded from: Develop and manage promotional activities		Develop.promotional.activities	Develop	promotional activities			1	https://apqc.org.ai/Process/Develop_and_manage_promotional_activities
https://processes.org.ai/manage_promotional_activities	processes.org.ai	Process	manage_promotional_activities	manage promotional activities	Expanded from: Develop and manage promotional activities		manage.promotional.activities	manage	promotional activities			1	https://apqc.org.ai/Process/Develop_and_manage_promotional_activities
https://processes.org.ai/Define_promotional_concepts	processes.org.ai	Process	Define_promotional_concepts	Define promotional concepts	Expanded from: Define promotional concepts and objectives		Define.promotional.concepts	Define	promotional concepts			1	https://apqc.org.ai/Process/Define_promotional_concepts_and_objectives
https://processes.org.ai/Define_objectives	processes.org.ai	Process	Define_objectives	Define objectives	Expanded from: Define promotional concepts and objectives		Define.objectives	Define	objectives			1	https://apqc.org.ai/Process/Define_promotional_concepts_and_objectives
https://processes.org.ai/Plan_promotional_activities	processes.org.ai	Process	Plan_promotional_activities	Plan promotional activities	Expanded from: Plan and test promotional activities		Plan.promotional.activities	Plan	promotional activities			1	https://apqc.org.ai/Process/Plan_and_test_promotional_activities
https://processes.org.ai/test_promotional_activities	processes.org.ai	Process	test_promotional_activities	test promotional activities	Expanded from: Plan and test promotional activities		test.promotional.activities	test	promotional activities			1	https://apqc.org.ai/Process/Plan_and_test_promotional_activities
https://processes.org.ai/Manage_payments	processes.org.ai	Process	Manage_payments	Manage payments	Expanded from: Manage payments and deductions		Manage.payments	Manage	payments			1	https://apqc.org.ai/Process/Manage_payments_and_deductions
https://processes.org.ai/Manage_deductions	processes.org.ai	Process	Manage_deductions	Manage deductions	Expanded from: Manage payments and deductions		Manage.deductions	Manage	deductions			1	https://apqc.org.ai/Process/Manage_payments_and_deductions
https://processes.org.ai/Evaluate_event_performance	processes.org.ai	Process	Evaluate_event_performance	Evaluate event performance	Expanded from: Evaluate and manage event performance		Evaluate.event.performance	Evaluate	event performance			1	https://apqc.org.ai/Process/Evaluate_and_manage_event_performance
https://processes.org.ai/manage_event_performance	processes.org.ai	Process	manage_event_performance	manage event performance	Expanded from: Evaluate and manage event performance		manage.event.performance	manage	event performance			1	https://apqc.org.ai/Process/Evaluate_and_manage_event_performance
https://processes.org.ai/Analyze_customer_attrition	processes.org.ai	Process	Analyze_customer_attrition	Analyze customer attrition	Expanded from: Analyze customer attrition and retention rates		Analyze.customer.attrition	Analyze	customer attrition			1	https://apqc.org.ai/Process/Analyze_customer_attrition_and_retention_rates
https://processes.org.ai/Analyze_retention_rates	processes.org.ai	Process	Analyze_retention_rates	Analyze retention rates	Expanded from: Analyze customer attrition and retention rates		Analyze.retention.rates	Analyze	retention rates			1	https://apqc.org.ai/Process/Analyze_customer_attrition_and_retention_rates
https://processes.org.ai/Assess_integrated_sales	processes.org.ai	Process	Assess_integrated_sales	Assess integrated sales	Expanded from: Assess integrated sales and demand plan performance		Assess.integrated.sales	Assess	integrated sales			1	https://apqc.org.ai/Process/Assess_integrated_sales_and_demand_plan_performance
https://processes.org.ai/Assess_demand_plan_performance	processes.org.ai	Process	Assess_demand_plan_performance	Assess demand plan performance	Expanded from: Assess integrated sales and demand plan performance		Assess.demand.plan.performance	Assess	demand plan performance			1	https://apqc.org.ai/Process/Assess_integrated_sales_and_demand_plan_performance
https://processes.org.ai/Analyze_to_customer_insight	processes.org.ai	Process	Analyze_to_customer_insight	Analyze to customer insight	Expanded from: Analyze and respond to customer insight		Analyze.to.customer.insight	Analyze		to	customer insight	1	https://apqc.org.ai/Process/Analyze_and_respond_to_customer_insight
https://processes.org.ai/respond_to_customer_insight	processes.org.ai	Process	respond_to_customer_insight	respond to customer insight	Expanded from: Analyze and respond to customer insight		respond.to.customer.insight	respond		to	customer insight	1	https://apqc.org.ai/Process/Analyze_and_respond_to_customer_insight
https://processes.org.ai/Monitor_to_social_media_activity	processes.org.ai	Process	Monitor_to_social_media_activity	Monitor to social media activity	Expanded from: Monitor and respond to social media activity		Monitor.to.social.media.activity	Monitor		to	social media activity	1	https://apqc.org.ai/Process/Monitor_and_respond_to_social_media_activity
https://processes.org.ai/respond_to_social_media_activity	processes.org.ai	Process	respond_to_social_media_activity	respond to social media activity	Expanded from: Monitor and respond to social media activity		respond.to.social.media.activity	respond		to	social media activity	1	https://apqc.org.ai/Process/Monitor_and_respond_to_social_media_activity
https://processes.org.ai/Develop_packaging_strategy	processes.org.ai	Process	Develop_packaging_strategy	Develop packaging strategy	Expanded from: Develop and manage packaging strategy		Develop.packaging.strategy	Develop	packaging strategy			1	https://apqc.org.ai/Process/Develop_and_manage_packaging_strategy
https://processes.org.ai/manage_packaging_strategy	processes.org.ai	Process	manage_packaging_strategy	manage packaging strategy	Expanded from: Develop and manage packaging strategy		manage.packaging.strategy	manage	packaging strategy			1	https://apqc.org.ai/Process/Develop_and_manage_packaging_strategy
https://processes.org.ai/Gather_current	processes.org.ai	Process	Gather_current	Gather current	Expanded from: Gather current and historic order information		Gather.current	Gather	current			1	https://apqc.org.ai/Process/Gather_current_and_historic_order_information
https://processes.org.ai/Gather_historic_order_information	processes.org.ai	Process	Gather_historic_order_information	Gather historic order information	Expanded from: Gather current and historic order information		Gather.historic.order.information	Gather	historic order information			1	https://apqc.org.ai/Process/Gather_current_and_historic_order_information
https://processes.org.ai/Analyze_sales_trends	processes.org.ai	Process	Analyze_sales_trends	Analyze sales trends	Expanded from: Analyze sales trends and patterns		Analyze.sales.trends	Analyze	sales trends			1	https://apqc.org.ai/Process/Analyze_sales_trends_and_patterns
https://processes.org.ai/Analyze_patterns	processes.org.ai	Process	Analyze_patterns	Analyze patterns	Expanded from: Analyze sales trends and patterns		Analyze.patterns	Analyze	patterns			1	https://apqc.org.ai/Process/Analyze_sales_trends_and_patterns
https://processes.org.ai/Analyze_historical	processes.org.ai	Process	Analyze_historical	Analyze historical	Expanded from: Analyze historical and planned promotions and events		Analyze.historical	Analyze	historical			1	https://apqc.org.ai/Process/Analyze_historical_and_planned_promotions_and_events
https://processes.org.ai/Analyze_planned_promotions	processes.org.ai	Process	Analyze_planned_promotions	Analyze planned promotions	Expanded from: Analyze historical and planned promotions and events		Analyze.planned.promotions	Analyze	planned promotions			1	https://apqc.org.ai/Process/Analyze_historical_and_planned_promotions_and_events
https://processes.org.ai/Analyze_events	processes.org.ai	Process	Analyze_events	Analyze events	Expanded from: Analyze historical and planned promotions and events		Analyze.events	Analyze	events			1	https://apqc.org.ai/Process/Analyze_historical_and_planned_promotions_and_events
https://processes.org.ai/Design_alliance_programs	processes.org.ai	Process	Design_alliance_programs	Design alliance programs	Expanded from: Design alliance programs and methods for selecting and managing relationships		Design.alliance.programs.for.relationships	Design	alliance programs	for	relationships	1	https://apqc.org.ai/Process/Design_alliance_programs_and_methods_for_selecting_and_managing_relationships
https://processes.org.ai/Design_methods	processes.org.ai	Process	Design_methods	Design methods	Expanded from: Design alliance programs and methods for selecting and managing relationships		Design.methods.for.relationships	Design	methods	for	relationships	1	https://apqc.org.ai/Process/Design_alliance_programs_and_methods_for_selecting_and_managing_relationships
https://processes.org.ai/Develop_customer_trade_strategy	processes.org.ai	Process	Develop_customer_trade_strategy	Develop customer trade strategy	Expanded from: Develop customer trade strategy and customer objectives/targets		Develop.customer.trade.strategy	Develop	customer trade strategy			1	https://apqc.org.ai/Process/Develop_customer_trade_strategy_and_customer_objectives_targets
https://processes.org.ai/Develop_customer_objectives	processes.org.ai	Process	Develop_customer_objectives	Develop customer objectives	Expanded from: Develop customer trade strategy and customer objectives/targets		Develop.customer.objectives	Develop	customer objectives			1	https://apqc.org.ai/Process/Develop_customer_trade_strategy_and_customer_objectives_targets
https://processes.org.ai/Define_trade_programs	processes.org.ai	Process	Define_trade_programs	Define trade programs	Expanded from: Define trade programs and funding options		Define.trade.programs	Define	trade programs			1	https://apqc.org.ai/Process/Define_trade_programs_and_funding_options
https://processes.org.ai/Define_funding_options	processes.org.ai	Process	Define_funding_options	Define funding options	Expanded from: Define trade programs and funding options		Define.funding.options	Define	funding options			1	https://apqc.org.ai/Process/Define_trade_programs_and_funding_options
https://processes.org.ai/Develop_partner	processes.org.ai	Process	Develop_partner	Develop partner	Expanded from: Develop partner and alliance management strategies		Develop.partner	Develop	partner			1	https://apqc.org.ai/Process/Develop_partner_and_alliance_management_strategies
https://processes.org.ai/Develop_alliance_management_strategies	processes.org.ai	Process	Develop_alliance_management_strategies	Develop alliance management strategies	Expanded from: Develop partner and alliance management strategies		Develop.alliance.management.strategies	Develop	alliance management strategies			1	https://apqc.org.ai/Process/Develop_partner_and_alliance_management_strategies
https://processes.org.ai/Establish_partner	processes.org.ai	Process	Establish_partner	Establish partner	Expanded from: Establish partner and alliance management goals		Establish.partner	Establish	partner			1	https://apqc.org.ai/Process/Establish_partner_and_alliance_management_goals
https://processes.org.ai/Establish_alliance_management_goals	processes.org.ai	Process	Establish_alliance_management_goals	Establish alliance management goals	Expanded from: Establish partner and alliance management goals		Establish.alliance.management.goals	Establish	alliance management goals			1	https://apqc.org.ai/Process/Establish_partner_and_alliance_management_goals
https://processes.org.ai/Establish_partner	processes.org.ai	Process	Establish_partner	Establish partner	Expanded from: Establish partner and alliance agreements		Establish.partner	Establish	partner			1	https://apqc.org.ai/Process/Establish_partner_and_alliance_agreements
https://processes.org.ai/Establish_alliance_agreements	processes.org.ai	Process	Establish_alliance_agreements	Establish alliance agreements	Expanded from: Establish partner and alliance agreements		Establish.alliance.agreements	Establish	alliance agreements			1	https://apqc.org.ai/Process/Establish_partner_and_alliance_agreements
https://processes.org.ai/Manage_database	processes.org.ai	Process	Manage_database	Manage database	Expanded from: Manage database and fulfillment vendors		Manage.database	Manage	database			1	https://apqc.org.ai/Process/Manage_database_and_fulfillment_vendors
https://processes.org.ai/Manage_fulfillment_vendors	processes.org.ai	Process	Manage_fulfillment_vendors	Manage fulfillment vendors	Expanded from: Manage database and fulfillment vendors		Manage.fulfillment.vendors	Manage	fulfillment vendors			1	https://apqc.org.ai/Process/Manage_database_and_fulfillment_vendors
https://processes.org.ai/Develop_promotional	processes.org.ai	Process	Develop_promotional	Develop promotional	Expanded from: Develop promotional and category management calendars (trade marketing calendars)		Develop.promotional	Develop	promotional			1	https://apqc.org.ai/Process/Develop_promotional_and_category_management_calendars_(trade_marketing_calendars)
https://processes.org.ai/Develop_category_management_calendars	processes.org.ai	Process	Develop_category_management_calendars	Develop category management calendars	Expanded from: Develop promotional and category management calendars (trade marketing calendars)		Develop.category.management.calendars	Develop	category management calendars			1	https://apqc.org.ai/Process/Develop_promotional_and_category_management_calendars_(trade_marketing_calendars)
https://processes.org.ai/Create_strategic	processes.org.ai	Process	Create_strategic	Create strategic	Expanded from: Create strategic and tactical sales plans by customer		Create.strategic.by.customer	Create	strategic	by	customer	1	https://apqc.org.ai/Process/Create_strategic_and_tactical_sales_plans_by_customer
https://processes.org.ai/Create_tactical_sales_plans	processes.org.ai	Process	Create_tactical_sales_plans	Create tactical sales plans	Expanded from: Create strategic and tactical sales plans by customer		Create.tactical.sales.plans.by.customer	Create	tactical sales plans	by	customer	1	https://apqc.org.ai/Process/Create_strategic_and_tactical_sales_plans_by_customer
https://processes.org.ai/Determine_overhead	processes.org.ai	Process	Determine_overhead	Determine overhead	Expanded from: Determine overhead and fixed costs		Determine.overhead	Determine	overhead			1	https://apqc.org.ai/Process/Determine_overhead_and_fixed_costs
https://processes.org.ai/Determine_fixed_costs	processes.org.ai	Process	Determine_fixed_costs	Determine fixed costs	Expanded from: Determine overhead and fixed costs		Determine.fixed.costs	Determine	fixed costs			1	https://apqc.org.ai/Process/Determine_overhead_and_fixed_costs
https://processes.org.ai/Establish_sales_goals	processes.org.ai	Process	Establish_sales_goals	Establish sales goals	Expanded from: Establish sales goals and measures		Establish.sales.goals	Establish	sales goals			1	https://apqc.org.ai/Process/Establish_sales_goals_and_measures
https://processes.org.ai/Establish_measures	processes.org.ai	Process	Establish_measures	Establish measures	Expanded from: Establish sales goals and measures		Establish.measures	Establish	measures			1	https://apqc.org.ai/Process/Establish_sales_goals_and_measures
https://processes.org.ai/Develop_sales_plans	processes.org.ai	Process	Develop_sales_plans	Develop sales plans	Expanded from: Develop and manage sales plans		Develop.sales.plans	Develop	sales plans			1	https://apqc.org.ai/Process/Develop_and_manage_sales_plans
https://processes.org.ai/manage_sales_plans	processes.org.ai	Process	manage_sales_plans	manage sales plans	Expanded from: Develop and manage sales plans		manage.sales.plans	manage	sales plans			1	https://apqc.org.ai/Process/Develop_and_manage_sales_plans
https://processes.org.ai/Identify_leads_opportunities	processes.org.ai	Process	Identify_leads_opportunities	Identify leads/opportunities	Expanded from: Identify/receive leads/opportunities		Identify.leads	Identify	leads			1	https://apqc.org.ai/Process/Identify_receive_leads_opportunities
https://processes.org.ai/receive_leads_opportunities	processes.org.ai	Process	receive_leads_opportunities	receive leads/opportunities	Expanded from: Identify/receive leads/opportunities		receive.leads	receive	leads			1	https://apqc.org.ai/Process/Identify_receive_leads_opportunities
https://processes.org.ai/Validate_leads_opportunities	processes.org.ai	Process	Validate_leads_opportunities	Validate leads/opportunities	Expanded from: Validate and qualify leads/opportunities		Validate.leads	Validate	leads			1	https://apqc.org.ai/Process/Validate_and_qualify_leads_opportunities
https://processes.org.ai/qualify_leads_opportunities	processes.org.ai	Process	qualify_leads_opportunities	qualify leads/opportunities	Expanded from: Validate and qualify leads/opportunities		qualify.leads	qualify	leads			1	https://apqc.org.ai/Process/Validate_and_qualify_leads_opportunities
https://processes.org.ai/Manage_customers	processes.org.ai	Process	Manage_customers	Manage customers	Expanded from: Manage customers and accounts		Manage.customers	Manage	customers			1	https://apqc.org.ai/Process/Manage_customers_and_accounts
https://processes.org.ai/Manage_accounts	processes.org.ai	Process	Manage_accounts	Manage accounts	Expanded from: Manage customers and accounts		Manage.accounts	Manage	accounts			1	https://apqc.org.ai/Process/Manage_customers_and_accounts
https://processes.org.ai/Establish_customer_terms	processes.org.ai	Process	Establish_customer_terms	Establish customer terms	Expanded from: Establish customer terms and conditions		Establish.customer.terms	Establish	customer terms			1	https://apqc.org.ai/Process/Establish_customer_terms_and_conditions
https://processes.org.ai/Establish_conditions	processes.org.ai	Process	Establish_conditions	Establish conditions	Expanded from: Establish customer terms and conditions		Establish.conditions	Establish	conditions			1	https://apqc.org.ai/Process/Establish_customer_terms_and_conditions
https://processes.org.ai/Collect_internal_and_third-party_customer_information	processes.org.ai	Process	Collect_internal_and_third-party_customer_information	Collect internal and third-party customer information	Expanded from: Collect and merge internal and third-party customer information		Collect.internal.and.third	Collect	internal and third			1	https://apqc.org.ai/Process/Collect_and_merge_internal_and_third-party_customer_information
https://processes.org.ai/merge_internal_and_third-party_customer_information	processes.org.ai	Process	merge_internal_and_third-party_customer_information	merge internal and third-party customer information	Expanded from: Collect and merge internal and third-party customer information		merge.internal.and.third	merge	internal and third			1	https://apqc.org.ai/Process/Collect_and_merge_internal_and_third-party_customer_information
https://processes.org.ai/Develop_sales_proposals,_bids,_and_quotes	processes.org.ai	Process	Develop_sales_proposals,_bids,_and_quotes	Develop sales proposals, bids, and quotes	Expanded from: Develop and manage sales proposals, bids, and quotes		Develop.sales.proposals	Develop	sales proposals			1	https://apqc.org.ai/Process/Develop_and_manage_sales_proposals,_bids,_and_quotes
https://processes.org.ai/manage_sales_proposals,_bids,_and_quotes	processes.org.ai	Process	manage_sales_proposals,_bids,_and_quotes	manage sales proposals, bids, and quotes	Expanded from: Develop and manage sales proposals, bids, and quotes		manage.sales.proposals	manage	sales proposals			1	https://apqc.org.ai/Process/Develop_and_manage_sales_proposals,_bids,_and_quotes
https://processes.org.ai/Understand_customer_business	processes.org.ai	Process	Understand_customer_business	Understand customer business	Expanded from: Understand customer business and requirements		Understand.customer.business	Understand	customer business			1	https://apqc.org.ai/Process/Understand_customer_business_and_requirements
https://processes.org.ai/Understand_requirements	processes.org.ai	Process	Understand_requirements	Understand requirements	Expanded from: Understand customer business and requirements		Understand.requirements	Understand	requirements			1	https://apqc.org.ai/Process/Understand_customer_business_and_requirements
https://processes.org.ai/Develop_solution	processes.org.ai	Process	Develop_solution	Develop solution	Expanded from: Develop solution and delivery approach		Develop.solution	Develop	solution			1	https://apqc.org.ai/Process/Develop_solution_and_delivery_approach
https://processes.org.ai/Develop_delivery_approach	processes.org.ai	Process	Develop_delivery_approach	Develop delivery approach	Expanded from: Develop solution and delivery approach		Develop.delivery.approach	Develop	delivery approach			1	https://apqc.org.ai/Process/Develop_solution_and_delivery_approach
https://processes.org.ai/Develop_pricing	processes.org.ai	Process	Develop_pricing	Develop pricing	Expanded from: Develop pricing and scheduling estimates		Develop.pricing	Develop	pricing			1	https://apqc.org.ai/Process/Develop_pricing_and_scheduling_estimates
https://processes.org.ai/Develop_scheduling_estimates	processes.org.ai	Process	Develop_scheduling_estimates	Develop scheduling estimates	Expanded from: Develop pricing and scheduling estimates		Develop.scheduling.estimates	Develop	scheduling estimates			1	https://apqc.org.ai/Process/Develop_pricing_and_scheduling_estimates
https://processes.org.ai/Submit_bid_proposal_quote_to_customer	processes.org.ai	Process	Submit_bid_proposal_quote_to_customer	Submit bid/proposal/quote to customer	Expanded from: Submit/present bid/proposal/quote to customer		Submit.bid	Submit	bid			1	https://apqc.org.ai/Process/Submit_present_bid_proposal_quote_to_customer
https://processes.org.ai/present_bid_proposal_quote_to_customer	processes.org.ai	Process	present_bid_proposal_quote_to_customer	present bid/proposal/quote to customer	Expanded from: Submit/present bid/proposal/quote to customer		present.bid	present	bid			1	https://apqc.org.ai/Process/Submit_present_bid_proposal_quote_to_customer
https://processes.org.ai/Accept_sales_orders	processes.org.ai	Process	Accept_sales_orders	Accept sales orders	Expanded from: Accept and validate sales orders		Accept.sales.orders	Accept	sales orders			1	https://apqc.org.ai/Process/Accept_and_validate_sales_orders
https://processes.org.ai/validate_sales_orders	processes.org.ai	Process	validate_sales_orders	validate sales orders	Expanded from: Accept and validate sales orders		validate.sales.orders	validate	sales orders			1	https://apqc.org.ai/Process/Accept_and_validate_sales_orders
https://processes.org.ai/Collect_account_information	processes.org.ai	Process	Collect_account_information	Collect account information	Expanded from: Collect and maintain account information		Collect.account.information	Collect	account information			1	https://apqc.org.ai/Process/Collect_and_maintain_account_information
https://processes.org.ai/maintain_account_information	processes.org.ai	Process	maintain_account_information	maintain account information	Expanded from: Collect and maintain account information		maintain.account.information	maintain	account information			1	https://apqc.org.ai/Process/Collect_and_maintain_account_information
https://processes.org.ai/Identify_cross-sell_up-sell_activity	processes.org.ai	Process	Identify_cross-sell_up-sell_activity	Identify cross-sell/up-sell activity	Expanded from: Identify/perform cross-sell/up-sell activity		Identify.cross	Identify	cross			1	https://apqc.org.ai/Process/Identify_perform_cross-sell_up-sell_activity
https://processes.org.ai/perform_cross-sell_up-sell_activity	processes.org.ai	Process	perform_cross-sell_up-sell_activity	perform cross-sell/up-sell activity	Expanded from: Identify/perform cross-sell/up-sell activity		perform.cross	perform	cross			1	https://apqc.org.ai/Process/Identify_perform_cross-sell_up-sell_activity
https://processes.org.ai/Process_back_orders	processes.org.ai	Process	Process_back_orders	Process back orders	Expanded from: Process back orders and updates		Process.back.orders	Process	back orders			1	https://apqc.org.ai/Process/Process_back_orders_and_updates
