url	ns	type	id	name	description	code	sourceUrl	graphdl	predicate	object	preposition	complement	confidence
https://occupations.org.ai/Police_and_Sheriff's_Patrol_Officers	occupations.org.ai	Occupation	Police_and_Sheriff's_Patrol_Officers	Police and Sheriff's Patrol Officers		33-3051.00	https://www.onetonline.org/link/summary/33-3051.00						1
https://occupations.org.ai/Customs_and_Border_Protection_Officers	occupations.org.ai	Occupation	Customs_and_Border_Protection_Officers	Customs and Border Protection Officers		33-3051.04	https://www.onetonline.org/link/summary/33-3051.04						1
https://occupations.org.ai/Transit_and_Railroad_Police	occupations.org.ai	Occupation	Transit_and_Railroad_Police	Transit and Railroad Police		33-3052.00	https://www.onetonline.org/link/summary/33-3052.00						1
https://occupations.org.ai/Animal_Control_Workers	occupations.org.ai	Occupation	Animal_Control_Workers	Animal Control Workers		33-9011.00	https://www.onetonline.org/link/summary/33-9011.00	Control.Workers	Control	Workers			1
https://occupations.org.ai/Private_Detectives_and_Investigators	occupations.org.ai	Occupation	Private_Detectives_and_Investigators	Private Detectives and Investigators		33-9021.00	https://www.onetonline.org/link/summary/33-9021.00						1
https://occupations.org.ai/Gambling_Surveillance_Officers_and_Gambling_Investigators	occupations.org.ai	Occupation	Gambling_Surveillance_Officers_and_Gambling_Investigators	Gambling Surveillance Officers and Gambling Investigators		33-9031.00	https://www.onetonline.org/link/summary/33-9031.00						1
https://occupations.org.ai/Security_Guards	occupations.org.ai	Occupation	Security_Guards	Security Guards		33-9032.00	https://www.onetonline.org/link/summary/33-9032.00						1
https://occupations.org.ai/Crossing_Guards_and_Flaggers	occupations.org.ai	Occupation	Crossing_Guards_and_Flaggers	Crossing Guards and Flaggers		33-9091.00	https://www.onetonline.org/link/summary/33-9091.00						1
https://occupations.org.ai/Lifeguards,_Ski_Patrol,_and_Other_Recreational_Protective_Service_Workers	occupations.org.ai	Occupation	Lifeguards,_Ski_Patrol,_and_Other_Recreational_Protective_Service_Workers	Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers		33-9092.00	https://www.onetonline.org/link/summary/33-9092.00	Service.Workers	Service	Workers			1
https://occupations.org.ai/Transportation_Security_Screeners	occupations.org.ai	Occupation	Transportation_Security_Screeners	Transportation Security Screeners		33-9093.00	https://www.onetonline.org/link/summary/33-9093.00						1
https://occupations.org.ai/School_Bus_Monitors	occupations.org.ai	Occupation	School_Bus_Monitors	School Bus Monitors		33-9094.00	https://www.onetonline.org/link/summary/33-9094.00	Monitors	Monitors				1
https://occupations.org.ai/Protective_Service_Workers,_All_Other	occupations.org.ai	Occupation	Protective_Service_Workers,_All_Other	Protective Service Workers, All Other		33-9099.00	https://www.onetonline.org/link/summary/33-9099.00	Service.Workers	Service	Workers			1
https://occupations.org.ai/Retail_Loss_Prevention_Specialists	occupations.org.ai	Occupation	Retail_Loss_Prevention_Specialists	Retail Loss Prevention Specialists		33-9099.02	https://www.onetonline.org/link/summary/33-9099.02						1
https://occupations.org.ai/Chefs_and_Head_Cooks	occupations.org.ai	Occupation	Chefs_and_Head_Cooks	Chefs and Head Cooks		35-1011.00	https://www.onetonline.org/link/summary/35-1011.00						1
https://occupations.org.ai/First-Line_Supervisors_of_Food_Preparation_and_Serving_Workers	occupations.org.ai	Occupation	First-Line_Supervisors_of_Food_Preparation_and_Serving_Workers	First-Line Supervisors of Food Preparation and Serving Workers		35-1012.00	https://www.onetonline.org/link/summary/35-1012.00	Serving.Workers	Serving	Workers			1
https://occupations.org.ai/Cooks,_Fast_Food	occupations.org.ai	Occupation	Cooks,_Fast_Food	Cooks, Fast Food		35-2011.00	https://www.onetonline.org/link/summary/35-2011.00						1
https://occupations.org.ai/Cooks,_Institution_and_Cafeteria	occupations.org.ai	Occupation	Cooks,_Institution_and_Cafeteria	Cooks, Institution and Cafeteria		35-2012.00	https://www.onetonline.org/link/summary/35-2012.00						1
https://occupations.org.ai/Cooks,_Private_Household	occupations.org.ai	Occupation	Cooks,_Private_Household	Cooks, Private Household		35-2013.00	https://www.onetonline.org/link/summary/35-2013.00						1
https://occupations.org.ai/Cooks,_Restaurant	occupations.org.ai	Occupation	Cooks,_Restaurant	Cooks, Restaurant		35-2014.00	https://www.onetonline.org/link/summary/35-2014.00						1
https://occupations.org.ai/Cooks,_Short_Order	occupations.org.ai	Occupation	Cooks,_Short_Order	Cooks, Short Order		35-2015.00	https://www.onetonline.org/link/summary/35-2015.00	Order	Order				1
https://occupations.org.ai/Cooks,_All_Other	occupations.org.ai	Occupation	Cooks,_All_Other	Cooks, All Other		35-2019.00	https://www.onetonline.org/link/summary/35-2019.00						1
https://occupations.org.ai/Food_Preparation_Workers	occupations.org.ai	Occupation	Food_Preparation_Workers	Food Preparation Workers		35-2021.00	https://www.onetonline.org/link/summary/35-2021.00						1
https://occupations.org.ai/Bartenders	occupations.org.ai	Occupation	Bartenders	Bartenders		35-3011.00	https://www.onetonline.org/link/summary/35-3011.00						1
https://occupations.org.ai/Fast_Food_and_Counter_Workers	occupations.org.ai	Occupation	Fast_Food_and_Counter_Workers	Fast Food and Counter Workers		35-3023.00	https://www.onetonline.org/link/summary/35-3023.00						1
https://occupations.org.ai/Baristas	occupations.org.ai	Occupation	Baristas	Baristas		35-3023.01	https://www.onetonline.org/link/summary/35-3023.01						1
https://occupations.org.ai/Waiters_and_Waitresses	occupations.org.ai	Occupation	Waiters_and_Waitresses	Waiters and Waitresses		35-3031.00	https://www.onetonline.org/link/summary/35-3031.00						1
https://occupations.org.ai/Food_Servers,_Nonrestaurant	occupations.org.ai	Occupation	Food_Servers,_Nonrestaurant	Food Servers, Nonrestaurant		35-3041.00	https://www.onetonline.org/link/summary/35-3041.00						1
https://occupations.org.ai/Dining_Room_and_Cafeteria_Attendants_and_Bartender_Helpers	occupations.org.ai	Occupation	Dining_Room_and_Cafeteria_Attendants_and_Bartender_Helpers	Dining Room and Cafeteria Attendants and Bartender Helpers		35-9011.00	https://www.onetonline.org/link/summary/35-9011.00						1
https://occupations.org.ai/Dishwashers	occupations.org.ai	Occupation	Dishwashers	Dishwashers		35-9021.00	https://www.onetonline.org/link/summary/35-9021.00						1
https://occupations.org.ai/Hosts_and_Hostesses,_Restaurant,_Lounge,_and_Coffee_Shop	occupations.org.ai	Occupation	Hosts_and_Hostesses,_Restaurant,_Lounge,_and_Coffee_Shop	Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop		35-9031.00	https://www.onetonline.org/link/summary/35-9031.00						1
https://occupations.org.ai/Food_Preparation_and_Serving_Related_Workers,_All_Other	occupations.org.ai	Occupation	Food_Preparation_and_Serving_Related_Workers,_All_Other	Food Preparation and Serving Related Workers, All Other		35-9099.00	https://www.onetonline.org/link/summary/35-9099.00	Serving.Related.Workers	Serving	Related Workers			1
https://occupations.org.ai/First-Line_Supervisors_of_Housekeeping_and_Janitorial_Workers	occupations.org.ai	Occupation	First-Line_Supervisors_of_Housekeeping_and_Janitorial_Workers	First-Line Supervisors of Housekeeping and Janitorial Workers		37-1011.00	https://www.onetonline.org/link/summary/37-1011.00						1
https://occupations.org.ai/First-Line_Supervisors_of_Landscaping,_Lawn_Service,_and_Groundskeeping_Workers	occupations.org.ai	Occupation	First-Line_Supervisors_of_Landscaping,_Lawn_Service,_and_Groundskeeping_Workers	First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers		37-1012.00	https://www.onetonline.org/link/summary/37-1012.00	Service	Service				1
https://occupations.org.ai/Janitors_and_Cleaners,_Except_Maids_and_Housekeeping_Cleaners	occupations.org.ai	Occupation	Janitors_and_Cleaners,_Except_Maids_and_Housekeeping_Cleaners	Janitors and Cleaners, Except Maids and Housekeeping Cleaners		37-2011.00	https://www.onetonline.org/link/summary/37-2011.00						1
https://occupations.org.ai/Maids_and_Housekeeping_Cleaners	occupations.org.ai	Occupation	Maids_and_Housekeeping_Cleaners	Maids and Housekeeping Cleaners		37-2012.00	https://www.onetonline.org/link/summary/37-2012.00						1
https://occupations.org.ai/Building_Cleaning_Workers,_All_Other	occupations.org.ai	Occupation	Building_Cleaning_Workers,_All_Other	Building Cleaning Workers, All Other		37-2019.00	https://www.onetonline.org/link/summary/37-2019.00	Building.Cleaning.Workers	Building	Cleaning Workers			1
https://occupations.org.ai/Pest_Control_Workers	occupations.org.ai	Occupation	Pest_Control_Workers	Pest Control Workers		37-2021.00	https://www.onetonline.org/link/summary/37-2021.00	Control.Workers	Control	Workers			1
https://occupations.org.ai/Landscaping_and_Groundskeeping_Workers	occupations.org.ai	Occupation	Landscaping_and_Groundskeeping_Workers	Landscaping and Groundskeeping Workers		37-3011.00	https://www.onetonline.org/link/summary/37-3011.00						1
https://occupations.org.ai/Pesticide_Handlers,_Sprayers,_and_Applicators,_Vegetation	occupations.org.ai	Occupation	Pesticide_Handlers,_Sprayers,_and_Applicators,_Vegetation	Pesticide Handlers, Sprayers, and Applicators, Vegetation		37-3012.00	https://www.onetonline.org/link/summary/37-3012.00						1
https://occupations.org.ai/Tree_Trimmers_and_Pruners	occupations.org.ai	Occupation	Tree_Trimmers_and_Pruners	Tree Trimmers and Pruners		37-3013.00	https://www.onetonline.org/link/summary/37-3013.00						1
https://occupations.org.ai/Grounds_Maintenance_Workers,_All_Other	occupations.org.ai	Occupation	Grounds_Maintenance_Workers,_All_Other	Grounds Maintenance Workers, All Other		37-3019.00	https://www.onetonline.org/link/summary/37-3019.00						1
https://occupations.org.ai/First-Line_Supervisors_of_Gambling_Services_Workers	occupations.org.ai	Occupation	First-Line_Supervisors_of_Gambling_Services_Workers	First-Line Supervisors of Gambling Services Workers		39-1013.00	https://www.onetonline.org/link/summary/39-1013.00	Services.Workers	Services	Workers			1
https://occupations.org.ai/First-Line_Supervisors_of_Entertainment_and_Recreation_Workers,_Except_Gambling_Services	occupations.org.ai	Occupation	First-Line_Supervisors_of_Entertainment_and_Recreation_Workers,_Except_Gambling_Services	First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services		39-1014.00	https://www.onetonline.org/link/summary/39-1014.00	Services	Services				1
https://occupations.org.ai/First-Line_Supervisors_of_Personal_Service_Workers	occupations.org.ai	Occupation	First-Line_Supervisors_of_Personal_Service_Workers	First-Line Supervisors of Personal Service Workers		39-1022.00	https://www.onetonline.org/link/summary/39-1022.00	Service.Workers	Service	Workers			1
https://occupations.org.ai/Animal_Trainers	occupations.org.ai	Occupation	Animal_Trainers	Animal Trainers		39-2011.00	https://www.onetonline.org/link/summary/39-2011.00						1
https://occupations.org.ai/Animal_Caretakers	occupations.org.ai	Occupation	Animal_Caretakers	Animal Caretakers		39-2021.00	https://www.onetonline.org/link/summary/39-2021.00						1
https://occupations.org.ai/Gambling_Dealers	occupations.org.ai	Occupation	Gambling_Dealers	Gambling Dealers		39-3011.00	https://www.onetonline.org/link/summary/39-3011.00						1
https://occupations.org.ai/Gambling_and_Sports_Book_Writers_and_Runners	occupations.org.ai	Occupation	Gambling_and_Sports_Book_Writers_and_Runners	Gambling and Sports Book Writers and Runners		39-3012.00	https://www.onetonline.org/link/summary/39-3012.00						1
https://occupations.org.ai/Gambling_Service_Workers,_All_Other	occupations.org.ai	Occupation	Gambling_Service_Workers,_All_Other	Gambling Service Workers, All Other		39-3019.00	https://www.onetonline.org/link/summary/39-3019.00	Service.Workers	Service	Workers			1
https://occupations.org.ai/Motion_Picture_Projectionists	occupations.org.ai	Occupation	Motion_Picture_Projectionists	Motion Picture Projectionists		39-3021.00	https://www.onetonline.org/link/summary/39-3021.00						1
https://occupations.org.ai/Ushers,_Lobby_Attendants,_and_Ticket_Takers	occupations.org.ai	Occupation	Ushers,_Lobby_Attendants,_and_Ticket_Takers	Ushers, Lobby Attendants, and Ticket Takers		39-3031.00	https://www.onetonline.org/link/summary/39-3031.00						1
https://occupations.org.ai/Amusement_and_Recreation_Attendants	occupations.org.ai	Occupation	Amusement_and_Recreation_Attendants	Amusement and Recreation Attendants		39-3091.00	https://www.onetonline.org/link/summary/39-3091.00						1
https://occupations.org.ai/Costume_Attendants	occupations.org.ai	Occupation	Costume_Attendants	Costume Attendants		39-3092.00	https://www.onetonline.org/link/summary/39-3092.00						1
https://occupations.org.ai/Locker_Room,_Coatroom,_and_Dressing_Room_Attendants	occupations.org.ai	Occupation	Locker_Room,_Coatroom,_and_Dressing_Room_Attendants	Locker Room, Coatroom, and Dressing Room Attendants		39-3093.00	https://www.onetonline.org/link/summary/39-3093.00						1
https://occupations.org.ai/Entertainment_Attendants_and_Related_Workers,_All_Other	occupations.org.ai	Occupation	Entertainment_Attendants_and_Related_Workers,_All_Other	Entertainment Attendants and Related Workers, All Other		39-3099.00	https://www.onetonline.org/link/summary/39-3099.00	Related.Workers	Related	Workers			1
https://occupations.org.ai/Embalmers	occupations.org.ai	Occupation	Embalmers	Embalmers		39-4011.00	https://www.onetonline.org/link/summary/39-4011.00						1
https://occupations.org.ai/Crematory_Operators	occupations.org.ai	Occupation	Crematory_Operators	Crematory Operators		39-4012.00	https://www.onetonline.org/link/summary/39-4012.00						1
https://occupations.org.ai/Funeral_Attendants	occupations.org.ai	Occupation	Funeral_Attendants	Funeral Attendants		39-4021.00	https://www.onetonline.org/link/summary/39-4021.00						1
https://occupations.org.ai/Morticians,_Undertakers,_and_Funeral_Arrangers	occupations.org.ai	Occupation	Morticians,_Undertakers,_and_Funeral_Arrangers	Morticians, Undertakers, and Funeral Arrangers		39-4031.00	https://www.onetonline.org/link/summary/39-4031.00						1
https://occupations.org.ai/Barbers	occupations.org.ai	Occupation	Barbers	Barbers		39-5011.00	https://www.onetonline.org/link/summary/39-5011.00						1
https://occupations.org.ai/Hairdressers,_Hairstylists,_and_Cosmetologists	occupations.org.ai	Occupation	Hairdressers,_Hairstylists,_and_Cosmetologists	Hairdressers, Hairstylists, and Cosmetologists		39-5012.00	https://www.onetonline.org/link/summary/39-5012.00						1
https://occupations.org.ai/Makeup_Artists,_Theatrical_and_Performance	occupations.org.ai	Occupation	Makeup_Artists,_Theatrical_and_Performance	Makeup Artists, Theatrical and Performance		39-5091.00	https://www.onetonline.org/link/summary/39-5091.00						1
https://occupations.org.ai/Manicurists_and_Pedicurists	occupations.org.ai	Occupation	Manicurists_and_Pedicurists	Manicurists and Pedicurists		39-5092.00	https://www.onetonline.org/link/summary/39-5092.00						1
https://occupations.org.ai/Shampooers	occupations.org.ai	Occupation	Shampooers	Shampooers		39-5093.00	https://www.onetonline.org/link/summary/39-5093.00						1
https://occupations.org.ai/Skincare_Specialists	occupations.org.ai	Occupation	Skincare_Specialists	Skincare Specialists		39-5094.00	https://www.onetonline.org/link/summary/39-5094.00						1
https://occupations.org.ai/Baggage_Porters_and_Bellhops	occupations.org.ai	Occupation	Baggage_Porters_and_Bellhops	Baggage Porters and Bellhops		39-6011.00	https://www.onetonline.org/link/summary/39-6011.00						1
https://occupations.org.ai/Concierges	occupations.org.ai	Occupation	Concierges	Concierges		39-6012.00	https://www.onetonline.org/link/summary/39-6012.00						1
https://occupations.org.ai/Tour_Guides_and_Escorts	occupations.org.ai	Occupation	Tour_Guides_and_Escorts	Tour Guides and Escorts		39-7011.00	https://www.onetonline.org/link/summary/39-7011.00	Guides.and.Escorts [Guides.and.Escorts]	Guides	and Escorts			1
https://occupations.org.ai/Travel_Guides	occupations.org.ai	Occupation	Travel_Guides	Travel Guides		39-7012.00	https://www.onetonline.org/link/summary/39-7012.00	Guides	Guides				1
https://occupations.org.ai/Childcare_Workers	occupations.org.ai	Occupation	Childcare_Workers	Childcare Workers		39-9011.00	https://www.onetonline.org/link/summary/39-9011.00						1
https://occupations.org.ai/Nannies	occupations.org.ai	Occupation	Nannies	Nannies		39-9011.01	https://www.onetonline.org/link/summary/39-9011.01						1
https://occupations.org.ai/Exercise_Trainers_and_Group_Fitness_Instructors	occupations.org.ai	Occupation	Exercise_Trainers_and_Group_Fitness_Instructors	Exercise Trainers and Group Fitness Instructors		39-9031.00	https://www.onetonline.org/link/summary/39-9031.00						1
https://occupations.org.ai/Recreation_Workers	occupations.org.ai	Occupation	Recreation_Workers	Recreation Workers		39-9032.00	https://www.onetonline.org/link/summary/39-9032.00						1
https://occupations.org.ai/Residential_Advisors	occupations.org.ai	Occupation	Residential_Advisors	Residential Advisors		39-9041.00	https://www.onetonline.org/link/summary/39-9041.00						1
https://occupations.org.ai/Personal_Care_and_Service_Workers,_All_Other	occupations.org.ai	Occupation	Personal_Care_and_Service_Workers,_All_Other	Personal Care and Service Workers, All Other		39-9099.00	https://www.onetonline.org/link/summary/39-9099.00	Service.Workers	Service	Workers			1
https://occupations.org.ai/First-Line_Supervisors_of_Retail_Sales_Workers	occupations.org.ai	Occupation	First-Line_Supervisors_of_Retail_Sales_Workers	First-Line Supervisors of Retail Sales Workers		41-1011.00	https://www.onetonline.org/link/summary/41-1011.00						1
https://occupations.org.ai/First-Line_Supervisors_of_Non-Retail_Sales_Workers	occupations.org.ai	Occupation	First-Line_Supervisors_of_Non-Retail_Sales_Workers	First-Line Supervisors of Non-Retail Sales Workers		41-1012.00	https://www.onetonline.org/link/summary/41-1012.00						1
https://occupations.org.ai/Cashiers	occupations.org.ai	Occupation	Cashiers	Cashiers		41-2011.00	https://www.onetonline.org/link/summary/41-2011.00						1
https://occupations.org.ai/Gambling_Change_Persons_and_Booth_Cashiers	occupations.org.ai	Occupation	Gambling_Change_Persons_and_Booth_Cashiers	Gambling Change Persons and Booth Cashiers		41-2012.00	https://www.onetonline.org/link/summary/41-2012.00	Change.Persons.and.Booth.Cashiers [Change.Persons,Change.Booth.Cashiers]	Change	Persons and Booth Cashiers			1
https://occupations.org.ai/Counter_and_Rental_Clerks	occupations.org.ai	Occupation	Counter_and_Rental_Clerks	Counter and Rental Clerks		41-2021.00	https://www.onetonline.org/link/summary/41-2021.00						1
https://occupations.org.ai/Parts_Salespersons	occupations.org.ai	Occupation	Parts_Salespersons	Parts Salespersons		41-2022.00	https://www.onetonline.org/link/summary/41-2022.00						1
https://occupations.org.ai/Retail_Salespersons	occupations.org.ai	Occupation	Retail_Salespersons	Retail Salespersons		41-2031.00	https://www.onetonline.org/link/summary/41-2031.00						1
https://occupations.org.ai/Advertising_Sales_Agents	occupations.org.ai	Occupation	Advertising_Sales_Agents	Advertising Sales Agents		41-3011.00	https://www.onetonline.org/link/summary/41-3011.00						1
https://occupations.org.ai/Insurance_Sales_Agents	occupations.org.ai	Occupation	Insurance_Sales_Agents	Insurance Sales Agents		41-3021.00	https://www.onetonline.org/link/summary/41-3021.00						1
https://occupations.org.ai/Securities,_Commodities,_and_Financial_Services_Sales_Agents	occupations.org.ai	Occupation	Securities,_Commodities,_and_Financial_Services_Sales_Agents	Securities, Commodities, and Financial Services Sales Agents		41-3031.00	https://www.onetonline.org/link/summary/41-3031.00	Services.Sales.Agents	Services	Sales Agents			1
https://occupations.org.ai/Travel_Agents	occupations.org.ai	Occupation	Travel_Agents	Travel Agents		41-3041.00	https://www.onetonline.org/link/summary/41-3041.00						1
https://occupations.org.ai/Sales_Representatives_of_Services,_Except_Advertising,_Insurance,_Financial_Services,_and_Travel	occupations.org.ai	Occupation	Sales_Representatives_of_Services,_Except_Advertising,_Insurance,_Financial_Services,_and_Travel	Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel		41-3091.00	https://www.onetonline.org/link/summary/41-3091.00	Services	Services				1
https://occupations.org.ai/Sales_Representatives,_Wholesale_and_Manufacturing,_Technical_and_Scientific_Products	occupations.org.ai	Occupation	Sales_Representatives,_Wholesale_and_Manufacturing,_Technical_and_Scientific_Products	Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products		41-4011.00	https://www.onetonline.org/link/summary/41-4011.00	Manufacturing	Manufacturing				1
https://occupations.org.ai/Solar_Sales_Representatives_and_Assessors	occupations.org.ai	Occupation	Solar_Sales_Representatives_and_Assessors	Solar Sales Representatives and Assessors		41-4011.07	https://www.onetonline.org/link/summary/41-4011.07						1
https://occupations.org.ai/Sales_Representatives,_Wholesale_and_Manufacturing,_Except_Technical_and_Scientific_Products	occupations.org.ai	Occupation	Sales_Representatives,_Wholesale_and_Manufacturing,_Except_Technical_and_Scientific_Products	Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products		41-4012.00	https://www.onetonline.org/link/summary/41-4012.00	Manufacturing	Manufacturing				1
https://occupations.org.ai/Demonstrators_and_Product_Promoters	occupations.org.ai	Occupation	Demonstrators_and_Product_Promoters	Demonstrators and Product Promoters		41-9011.00	https://www.onetonline.org/link/summary/41-9011.00						1
https://occupations.org.ai/Models	occupations.org.ai	Occupation	Models	Models		41-9012.00	https://www.onetonline.org/link/summary/41-9012.00	Models	Models				1
https://occupations.org.ai/Real_Estate_Brokers	occupations.org.ai	Occupation	Real_Estate_Brokers	Real Estate Brokers		41-9021.00	https://www.onetonline.org/link/summary/41-9021.00						1
https://occupations.org.ai/Real_Estate_Sales_Agents	occupations.org.ai	Occupation	Real_Estate_Sales_Agents	Real Estate Sales Agents		41-9022.00	https://www.onetonline.org/link/summary/41-9022.00						1
https://occupations.org.ai/Sales_Engineers	occupations.org.ai	Occupation	Sales_Engineers	Sales Engineers		41-9031.00	https://www.onetonline.org/link/summary/41-9031.00						1
https://occupations.org.ai/Telemarketers	occupations.org.ai	Occupation	Telemarketers	Telemarketers		41-9041.00	https://www.onetonline.org/link/summary/41-9041.00						1
https://occupations.org.ai/Door-to-Door_Sales_Workers,_News_and_Street_Vendors,_and_Related_Workers	occupations.org.ai	Occupation	Door-to-Door_Sales_Workers,_News_and_Street_Vendors,_and_Related_Workers	Door-to-Door Sales Workers, News and Street Vendors, and Related Workers		41-9091.00	https://www.onetonline.org/link/summary/41-9091.00	Related.Workers	Related	Workers			1
https://occupations.org.ai/Sales_and_Related_Workers,_All_Other	occupations.org.ai	Occupation	Sales_and_Related_Workers,_All_Other	Sales and Related Workers, All Other		41-9099.00	https://www.onetonline.org/link/summary/41-9099.00	Related.Workers	Related	Workers			1
https://occupations.org.ai/First-Line_Supervisors_of_Office_and_Administrative_Support_Workers	occupations.org.ai	Occupation	First-Line_Supervisors_of_Office_and_Administrative_Support_Workers	First-Line Supervisors of Office and Administrative Support Workers		43-1011.00	https://www.onetonline.org/link/summary/43-1011.00	Support.Workers	Support	Workers			1
https://occupations.org.ai/Switchboard_Operators,_Including_Answering_Service	occupations.org.ai	Occupation	Switchboard_Operators,_Including_Answering_Service	Switchboard Operators, Including Answering Service		43-2011.00	https://www.onetonline.org/link/summary/43-2011.00	Including.Answering.Service	Including	Answering Service			1
https://occupations.org.ai/Telephone_Operators	occupations.org.ai	Occupation	Telephone_Operators	Telephone Operators		43-2021.00	https://www.onetonline.org/link/summary/43-2021.00						1
https://occupations.org.ai/Communications_Equipment_Operators,_All_Other	occupations.org.ai	Occupation	Communications_Equipment_Operators,_All_Other	Communications Equipment Operators, All Other		43-2099.00	https://www.onetonline.org/link/summary/43-2099.00						1
https://occupations.org.ai/Bill_and_Account_Collectors	occupations.org.ai	Occupation	Bill_and_Account_Collectors	Bill and Account Collectors		43-3011.00	https://www.onetonline.org/link/summary/43-3011.00	Account.Collectors	Account	Collectors			1
https://occupations.org.ai/Billing_and_Posting_Clerks	occupations.org.ai	Occupation	Billing_and_Posting_Clerks	Billing and Posting Clerks		43-3021.00	https://www.onetonline.org/link/summary/43-3021.00	Posting.Clerks	Posting	Clerks			1
https://occupations.org.ai/Bookkeeping,_Accounting,_and_Auditing_Clerks	occupations.org.ai	Occupation	Bookkeeping,_Accounting,_and_Auditing_Clerks	Bookkeeping, Accounting, and Auditing Clerks		43-3031.00	https://www.onetonline.org/link/summary/43-3031.00	Accounting	Accounting				1
https://occupations.org.ai/Gambling_Cage_Workers	occupations.org.ai	Occupation	Gambling_Cage_Workers	Gambling Cage Workers		43-3041.00	https://www.onetonline.org/link/summary/43-3041.00						1
https://occupations.org.ai/Payroll_and_Timekeeping_Clerks	occupations.org.ai	Occupation	Payroll_and_Timekeeping_Clerks	Payroll and Timekeeping Clerks		43-3051.00	https://www.onetonline.org/link/summary/43-3051.00						1
https://occupations.org.ai/Procurement_Clerks	occupations.org.ai	Occupation	Procurement_Clerks	Procurement Clerks		43-3061.00	https://www.onetonline.org/link/summary/43-3061.00						1
https://occupations.org.ai/Tellers	occupations.org.ai	Occupation	Tellers	Tellers		43-3071.00	https://www.onetonline.org/link/summary/43-3071.00						1
https://occupations.org.ai/Financial_Clerks,_All_Other	occupations.org.ai	Occupation	Financial_Clerks,_All_Other	Financial Clerks, All Other		43-3099.00	https://www.onetonline.org/link/summary/43-3099.00						1
https://occupations.org.ai/Brokerage_Clerks	occupations.org.ai	Occupation	Brokerage_Clerks	Brokerage Clerks		43-4011.00	https://www.onetonline.org/link/summary/43-4011.00						1
https://occupations.org.ai/Correspondence_Clerks	occupations.org.ai	Occupation	Correspondence_Clerks	Correspondence Clerks		43-4021.00	https://www.onetonline.org/link/summary/43-4021.00						1
https://occupations.org.ai/Court,_Municipal,_and_License_Clerks	occupations.org.ai	Occupation	Court,_Municipal,_and_License_Clerks	Court, Municipal, and License Clerks		43-4031.00	https://www.onetonline.org/link/summary/43-4031.00	License.Clerks	License	Clerks			1
https://occupations.org.ai/Credit_Authorizers,_Checkers,_and_Clerks	occupations.org.ai	Occupation	Credit_Authorizers,_Checkers,_and_Clerks	Credit Authorizers, Checkers, and Clerks		43-4041.00	https://www.onetonline.org/link/summary/43-4041.00						1
https://occupations.org.ai/Customer_Service_Representatives	occupations.org.ai	Occupation	Customer_Service_Representatives	Customer Service Representatives		43-4051.00	https://www.onetonline.org/link/summary/43-4051.00						1
https://occupations.org.ai/Eligibility_Interviewers,_Government_Programs	occupations.org.ai	Occupation	Eligibility_Interviewers,_Government_Programs	Eligibility Interviewers, Government Programs		43-4061.00	https://www.onetonline.org/link/summary/43-4061.00	Programs	Programs				1
https://occupations.org.ai/File_Clerks	occupations.org.ai	Occupation	File_Clerks	File Clerks		43-4071.00	https://www.onetonline.org/link/summary/43-4071.00	File.Clerks	File	Clerks			1
https://occupations.org.ai/Hotel,_Motel,_and_Resort_Desk_Clerks	occupations.org.ai	Occupation	Hotel,_Motel,_and_Resort_Desk_Clerks	Hotel, Motel, and Resort Desk Clerks		43-4081.00	https://www.onetonline.org/link/summary/43-4081.00						1
https://occupations.org.ai/Interviewers,_Except_Eligibility_and_Loan	occupations.org.ai	Occupation	Interviewers,_Except_Eligibility_and_Loan	Interviewers, Except Eligibility and Loan		43-4111.00	https://www.onetonline.org/link/summary/43-4111.00						1
https://occupations.org.ai/Library_Assistants,_Clerical	occupations.org.ai	Occupation	Library_Assistants,_Clerical	Library Assistants, Clerical		43-4121.00	https://www.onetonline.org/link/summary/43-4121.00						1
https://occupations.org.ai/Loan_Interviewers_and_Clerks	occupations.org.ai	Occupation	Loan_Interviewers_and_Clerks	Loan Interviewers and Clerks		43-4131.00	https://www.onetonline.org/link/summary/43-4131.00						1
https://occupations.org.ai/New_Accounts_Clerks	occupations.org.ai	Occupation	New_Accounts_Clerks	New Accounts Clerks		43-4141.00	https://www.onetonline.org/link/summary/43-4141.00	Accounts.Clerks	Accounts	Clerks			1
https://occupations.org.ai/Order_Clerks	occupations.org.ai	Occupation	Order_Clerks	Order Clerks		43-4151.00	https://www.onetonline.org/link/summary/43-4151.00	Order.Clerks	Order	Clerks			1
https://occupations.org.ai/Human_Resources_Assistants,_Except_Payroll_and_Timekeeping	occupations.org.ai	Occupation	Human_Resources_Assistants,_Except_Payroll_and_Timekeeping	Human Resources Assistants, Except Payroll and Timekeeping		43-4161.00	https://www.onetonline.org/link/summary/43-4161.00						1
https://occupations.org.ai/Receptionists_and_Information_Clerks	occupations.org.ai	Occupation	Receptionists_and_Information_Clerks	Receptionists and Information Clerks		43-4171.00	https://www.onetonline.org/link/summary/43-4171.00						1
