knowledgeId	occupationId
Computers_and_Electronics	Electrical_Engineers
Computers_and_Electronics	Electrical_Power-Line_Installers_and_Repairers
Computers_and_Electronics	Electricians
Computers_and_Electronics	Electro-Mechanical_and_Mechatronics_Technologists_and_Technicians
Computers_and_Electronics	Electromechanical_Equipment_Assemblers
Computers_and_Electronics	Electronic_Equipment_Installers_and_Repairers,_Motor_Vehicles
Computers_and_Electronics	Electronics_Engineers,_Except_Computer
Computers_and_Electronics	Elementary_School_Teachers,_Except_Special_Education
Computers_and_Electronics	Elevator_and_Escalator_Installers_and_Repairers
Computers_and_Electronics	Eligibility_Interviewers,_Government_Programs
Computers_and_Electronics	Embalmers
Computers_and_Electronics	Emergency_Management_Directors
Computers_and_Electronics	Emergency_Medicine_Physicians
Computers_and_Electronics	Endoscopy_Technicians
Computers_and_Electronics	Energy_Auditors
Computers_and_Electronics	Energy_Engineers,_Except_Wind_and_Solar
Computers_and_Electronics	Engine_and_Other_Machine_Assemblers
Computers_and_Electronics	Engineering_Teachers,_Postsecondary
Computers_and_Electronics	English_Language_and_Literature_Teachers,_Postsecondary
Computers_and_Electronics	Entertainment_and_Recreation_Managers,_Except_Gambling
Computers_and_Electronics	Environmental_Compliance_Inspectors
Computers_and_Electronics	Environmental_Economists
Computers_and_Electronics	Environmental_Engineering_Technologists_and_Technicians
Computers_and_Electronics	Environmental_Engineers
Computers_and_Electronics	Environmental_Restoration_Planners
Computers_and_Electronics	Environmental_Science_and_Protection_Technicians,_Including_Health
Computers_and_Electronics	Environmental_Science_Teachers,_Postsecondary
Computers_and_Electronics	Environmental_Scientists_and_Specialists,_Including_Health
Computers_and_Electronics	Epidemiologists
Computers_and_Electronics	Equal_Opportunity_Representatives_and_Officers
Computers_and_Electronics	Etchers_and_Engravers
Computers_and_Electronics	Excavating_and_Loading_Machine_and_Dragline_Operators,_Surface_Mining
Computers_and_Electronics	Executive_Secretaries_and_Executive_Administrative_Assistants
Computers_and_Electronics	Exercise_Physiologists
Computers_and_Electronics	Exercise_Trainers_and_Group_Fitness_Instructors
Computers_and_Electronics	Explosives_Workers,_Ordnance_Handling_Experts,_and_Blasters
Computers_and_Electronics	Extruding_and_Drawing_Machine_Setters,_Operators,_and_Tenders,_Metal_and_Plastic
Computers_and_Electronics	Extruding_and_Forming_Machine_Setters,_Operators,_and_Tenders,_Synthetic_and_Glass_Fibers
Computers_and_Electronics	Extruding,_Forming,_Pressing,_and_Compacting_Machine_Setters,_Operators,_and_Tenders
Computers_and_Electronics	Fabric_and_Apparel_Patternmakers
Computers_and_Electronics	Facilities_Managers
Computers_and_Electronics	Fallers
Computers_and_Electronics	Family_and_Consumer_Sciences_Teachers,_Postsecondary
Computers_and_Electronics	Family_Medicine_Physicians
Computers_and_Electronics	Farm_and_Home_Management_Educators
Computers_and_Electronics	Farm_Equipment_Mechanics_and_Service_Technicians
Computers_and_Electronics	Farm_Labor_Contractors
Computers_and_Electronics	Farmers,_Ranchers,_and_Other_Agricultural_Managers
Computers_and_Electronics	Farmworkers_and_Laborers,_Crop,_Nursery,_and_Greenhouse
Computers_and_Electronics	Farmworkers,_Farm,_Ranch,_and_Aquacultural_Animals
Computers_and_Electronics	Fashion_Designers
Computers_and_Electronics	Fast_Food_and_Counter_Workers
Computers_and_Electronics	Fence_Erectors
Computers_and_Electronics	Fiberglass_Laminators_and_Fabricators
Computers_and_Electronics	File_Clerks
Computers_and_Electronics	Film_and_Video_Editors
Computers_and_Electronics	Financial_Examiners
Computers_and_Electronics	Financial_Managers
Computers_and_Electronics	Financial_Quantitative_Analysts
Computers_and_Electronics	Fine_Artists,_Including_Painters,_Sculptors,_and_Illustrators
Computers_and_Electronics	Fire_Inspectors_and_Investigators
Computers_and_Electronics	Fire-Prevention_and_Protection_Engineers
Computers_and_Electronics	Firefighters
Computers_and_Electronics	First-Line_Supervisors_of_Construction_Trades_and_Extraction_Workers
Computers_and_Electronics	First-Line_Supervisors_of_Correctional_Officers
Computers_and_Electronics	First-Line_Supervisors_of_Farming,_Fishing,_and_Forestry_Workers
Computers_and_Electronics	First-Line_Supervisors_of_Firefighting_and_Prevention_Workers
Computers_and_Electronics	First-Line_Supervisors_of_Food_Preparation_and_Serving_Workers
Computers_and_Electronics	First-Line_Supervisors_of_Gambling_Services_Workers
Computers_and_Electronics	First-Line_Supervisors_of_Helpers,_Laborers,_and_Material_Movers,_Hand
Computers_and_Electronics	First-Line_Supervisors_of_Housekeeping_and_Janitorial_Workers
Computers_and_Electronics	First-Line_Supervisors_of_Landscaping,_Lawn_Service,_and_Groundskeeping_Workers
Computers_and_Electronics	First-Line_Supervisors_of_Material-Moving_Machine_and_Vehicle_Operators
Computers_and_Electronics	First-Line_Supervisors_of_Mechanics,_Installers,_and_Repairers
Computers_and_Electronics	First-Line_Supervisors_of_Non-Retail_Sales_Workers
Computers_and_Electronics	First-Line_Supervisors_of_Office_and_Administrative_Support_Workers
Computers_and_Electronics	First-Line_Supervisors_of_Personal_Service_Workers
Computers_and_Electronics	First-Line_Supervisors_of_Police_and_Detectives
Computers_and_Electronics	First-Line_Supervisors_of_Production_and_Operating_Workers
Computers_and_Electronics	First-Line_Supervisors_of_Retail_Sales_Workers
Computers_and_Electronics	First-Line_Supervisors_of_Security_Workers
Computers_and_Electronics	Fish_and_Game_Wardens
Computers_and_Electronics	Fishing_and_Hunting_Workers
Computers_and_Electronics	Fitness_and_Wellness_Coordinators
Computers_and_Electronics	Flight_Attendants
Computers_and_Electronics	Floor_Layers,_Except_Carpet,_Wood,_and_Hard_Tiles
Computers_and_Electronics	Floor_Sanders_and_Finishers
Computers_and_Electronics	Floral_Designers
Computers_and_Electronics	Food_and_Tobacco_Roasting,_Baking,_and_Drying_Machine_Operators_and_Tenders
Computers_and_Electronics	Food_Batchmakers
Computers_and_Electronics	Food_Cooking_Machine_Operators_and_Tenders
Computers_and_Electronics	Food_Preparation_Workers
Computers_and_Electronics	Food_Science_Technicians
Computers_and_Electronics	Food_Scientists_and_Technologists
Computers_and_Electronics	Food_Servers,_Nonrestaurant
Computers_and_Electronics	Food_Service_Managers
Computers_and_Electronics	Foreign_Language_and_Literature_Teachers,_Postsecondary
Computers_and_Electronics	Forensic_Science_Technicians
Computers_and_Electronics	Forest_and_Conservation_Technicians
Computers_and_Electronics	Forest_and_Conservation_Workers
Computers_and_Electronics	Forest_Fire_Inspectors_and_Prevention_Specialists
Computers_and_Electronics	Foresters
Computers_and_Electronics	Forestry_and_Conservation_Science_Teachers,_Postsecondary
Computers_and_Electronics	Forging_Machine_Setters,_Operators,_and_Tenders,_Metal_and_Plastic
Computers_and_Electronics	Foundry_Mold_and_Coremakers
Computers_and_Electronics	Fraud_Examiners,_Investigators_and_Analysts
Computers_and_Electronics	Freight_Forwarders
Computers_and_Electronics	Fuel_Cell_Engineers
Computers_and_Electronics	Fundraisers
Computers_and_Electronics	Fundraising_Managers
Computers_and_Electronics	Funeral_Attendants
Computers_and_Electronics	Funeral_Home_Managers
Computers_and_Electronics	Furnace,_Kiln,_Oven,_Drier,_and_Kettle_Operators_and_Tenders
Computers_and_Electronics	Furniture_Finishers
Computers_and_Electronics	Gambling_and_Sports_Book_Writers_and_Runners
Computers_and_Electronics	Gambling_Cage_Workers
Computers_and_Electronics	Gambling_Change_Persons_and_Booth_Cashiers
Computers_and_Electronics	Gambling_Dealers
Computers_and_Electronics	Gambling_Managers
Computers_and_Electronics	Gambling_Surveillance_Officers_and_Gambling_Investigators
Computers_and_Electronics	Gas_Compressor_and_Gas_Pumping_Station_Operators
Computers_and_Electronics	Gas_Plant_Operators
Computers_and_Electronics	Gem_and_Diamond_Workers
Computers_and_Electronics	General_and_Operations_Managers
Computers_and_Electronics	General_Internal_Medicine_Physicians
Computers_and_Electronics	Genetic_Counselors
Computers_and_Electronics	Geneticists
Computers_and_Electronics	Geodetic_Surveyors
Computers_and_Electronics	Geographers
Computers_and_Electronics	Geographic_Information_Systems_Technologists_and_Technicians
Computers_and_Electronics	Geography_Teachers,_Postsecondary
Computers_and_Electronics	Geological_Technicians,_Except_Hydrologic_Technicians
Computers_and_Electronics	Geoscientists,_Except_Hydrologists_and_Geographers
Computers_and_Electronics	Geothermal_Production_Managers
Computers_and_Electronics	Geothermal_Technicians
Computers_and_Electronics	Glass_Blowers,_Molders,_Benders,_and_Finishers
Computers_and_Electronics	Glaziers
Computers_and_Electronics	Government_Property_Inspectors_and_Investigators
Computers_and_Electronics	Graders_and_Sorters,_Agricultural_Products
Computers_and_Electronics	Graphic_Designers
Computers_and_Electronics	Grinding_and_Polishing_Workers,_Hand
Computers_and_Electronics	Grinding,_Lapping,_Polishing,_and_Buffing_Machine_Tool_Setters,_Operators,_and_Tenders,_Metal_and_Plastic
Computers_and_Electronics	Hairdressers,_Hairstylists,_and_Cosmetologists
Computers_and_Electronics	Hazardous_Materials_Removal_Workers
Computers_and_Electronics	Health_and_Safety_Engineers,_Except_Mining_Safety_Engineers_and_Inspectors
Computers_and_Electronics	Health_Education_Specialists
Computers_and_Electronics	Health_Informatics_Specialists
Computers_and_Electronics	Health_Specialties_Teachers,_Postsecondary
Computers_and_Electronics	Healthcare_Social_Workers
Computers_and_Electronics	Hearing_Aid_Specialists
Computers_and_Electronics	Heat_Treating_Equipment_Setters,_Operators,_and_Tenders,_Metal_and_Plastic
Computers_and_Electronics	Heating,_Air_Conditioning,_and_Refrigeration_Mechanics_and_Installers
Computers_and_Electronics	Heavy_and_Tractor-Trailer_Truck_Drivers
Computers_and_Electronics	Helpers--Brickmasons,_Blockmasons,_Stonemasons,_and_Tile_and_Marble_Setters
Computers_and_Electronics	Helpers--Carpenters
Computers_and_Electronics	Helpers--Electricians
Computers_and_Electronics	Helpers--Extraction_Workers
Computers_and_Electronics	Helpers--Installation,_Maintenance,_and_Repair_Workers
Computers_and_Electronics	Helpers--Painters,_Paperhangers,_Plasterers,_and_Stucco_Masons
Computers_and_Electronics	Helpers--Pipelayers,_Plumbers,_Pipefitters,_and_Steamfitters
Computers_and_Electronics	Helpers--Production_Workers
Computers_and_Electronics	Helpers--Roofers
Computers_and_Electronics	Highway_Maintenance_Workers
Computers_and_Electronics	Histology_Technicians
Computers_and_Electronics	Historians
Computers_and_Electronics	History_Teachers,_Postsecondary
Computers_and_Electronics	Histotechnologists
Computers_and_Electronics	Hoist_and_Winch_Operators
Computers_and_Electronics	Home_Appliance_Repairers
Computers_and_Electronics	Home_Health_Aides
Computers_and_Electronics	Hospitalists
Computers_and_Electronics	Hosts_and_Hostesses,_Restaurant,_Lounge,_and_Coffee_Shop
Computers_and_Electronics	Hotel,_Motel,_and_Resort_Desk_Clerks
Computers_and_Electronics	Human_Factors_Engineers_and_Ergonomists
Computers_and_Electronics	Human_Resources_Assistants,_Except_Payroll_and_Timekeeping
Computers_and_Electronics	Human_Resources_Managers
Computers_and_Electronics	Human_Resources_Specialists
Computers_and_Electronics	Hydroelectric_Plant_Technicians
Computers_and_Electronics	Hydroelectric_Production_Managers
Computers_and_Electronics	Hydrologists
Computers_and_Electronics	Industrial_Ecologists
Computers_and_Electronics	Industrial_Engineering_Technologists_and_Technicians
Computers_and_Electronics	Industrial_Engineers
Computers_and_Electronics	Industrial_Machinery_Mechanics
Computers_and_Electronics	Industrial_Production_Managers
Computers_and_Electronics	Industrial_Truck_and_Tractor_Operators
Computers_and_Electronics	Industrial-Organizational_Psychologists
Computers_and_Electronics	Information_Security_Analysts
Computers_and_Electronics	Information_Security_Engineers
Computers_and_Electronics	Information_Technology_Project_Managers
Computers_and_Electronics	Inspectors,_Testers,_Sorters,_Samplers,_and_Weighers
Computers_and_Electronics	Instructional_Coordinators
Computers_and_Electronics	Insulation_Workers,_Floor,_Ceiling,_and_Wall
Computers_and_Electronics	Insulation_Workers,_Mechanical
Computers_and_Electronics	Insurance_Appraisers,_Auto_Damage
Computers_and_Electronics	Insurance_Claims_and_Policy_Processing_Clerks
Computers_and_Electronics	Insurance_Sales_Agents
Computers_and_Electronics	Insurance_Underwriters
Computers_and_Electronics	Intelligence_Analysts
Computers_and_Electronics	Interior_Designers
Computers_and_Electronics	Interpreters_and_Translators
Computers_and_Electronics	Interviewers,_Except_Eligibility_and_Loan
Computers_and_Electronics	Investment_Fund_Managers
Computers_and_Electronics	Janitors_and_Cleaners,_Except_Maids_and_Housekeeping_Cleaners
Computers_and_Electronics	Jewelers_and_Precious_Stone_and_Metal_Workers
Computers_and_Electronics	Judges,_Magistrate_Judges,_and_Magistrates
Computers_and_Electronics	Judicial_Law_Clerks
Computers_and_Electronics	Kindergarten_Teachers,_Except_Special_Education
Computers_and_Electronics	Labor_Relations_Specialists
Computers_and_Electronics	Laborers_and_Freight,_Stock,_and_Material_Movers,_Hand
Computers_and_Electronics	Landscape_Architects
Computers_and_Electronics	Landscaping_and_Groundskeeping_Workers
Computers_and_Electronics	Lathe_and_Turning_Machine_Tool_Setters,_Operators,_and_Tenders,_Metal_and_Plastic
Computers_and_Electronics	Laundry_and_Dry-Cleaning_Workers
Computers_and_Electronics	Law_Teachers,_Postsecondary
Computers_and_Electronics	Lawyers
Computers_and_Electronics	Layout_Workers,_Metal_and_Plastic
Computers_and_Electronics	Legal_Secretaries_and_Administrative_Assistants
Computers_and_Electronics	Librarians_and_Media_Collections_Specialists
Computers_and_Electronics	Library_Assistants,_Clerical
Computers_and_Electronics	Library_Science_Teachers,_Postsecondary
Computers_and_Electronics	Library_Technicians
Computers_and_Electronics	Licensed_Practical_and_Licensed_Vocational_Nurses
Computers_and_Electronics	Lifeguards,_Ski_Patrol,_and_Other_Recreational_Protective_Service_Workers
Computers_and_Electronics	Light_Truck_Drivers
Computers_and_Electronics	Loading_and_Moving_Machine_Operators,_Underground_Mining
Computers_and_Electronics	Loan_Interviewers_and_Clerks
Computers_and_Electronics	Loan_Officers
Computers_and_Electronics	Locker_Room,_Coatroom,_and_Dressing_Room_Attendants
Computers_and_Electronics	Locksmiths_and_Safe_Repairers
Computers_and_Electronics	Locomotive_Engineers
Computers_and_Electronics	Lodging_Managers
Computers_and_Electronics	Log_Graders_and_Scalers
Computers_and_Electronics	Logging_Equipment_Operators
Computers_and_Electronics	Logisticians
Computers_and_Electronics	Logistics_Analysts
Computers_and_Electronics	Logistics_Engineers
Computers_and_Electronics	Loss_Prevention_Managers
Computers_and_Electronics	Low_Vision_Therapists,_Orientation_and_Mobility_Specialists,_and_Vision_Rehabilitation_Therapists
Computers_and_Electronics	Machine_Feeders_and_Offbearers
Computers_and_Electronics	Machinists
Computers_and_Electronics	Magnetic_Resonance_Imaging_Technologists
Computers_and_Electronics	Maids_and_Housekeeping_Cleaners
Computers_and_Electronics	Mail_Clerks_and_Mail_Machine_Operators,_Except_Postal_Service
Computers_and_Electronics	Maintenance_and_Repair_Workers,_General
Computers_and_Electronics	Maintenance_Workers,_Machinery
Computers_and_Electronics	Makeup_Artists,_Theatrical_and_Performance
Computers_and_Electronics	Management_Analysts
Computers_and_Electronics	Manicurists_and_Pedicurists
Computers_and_Electronics	Manufactured_Building_and_Mobile_Home_Installers
Computers_and_Electronics	Manufacturing_Engineers
Computers_and_Electronics	Marine_Engineers_and_Naval_Architects
Computers_and_Electronics	Market_Research_Analysts_and_Marketing_Specialists
Computers_and_Electronics	Marketing_Managers
Computers_and_Electronics	Marriage_and_Family_Therapists
Computers_and_Electronics	Massage_Therapists
Computers_and_Electronics	Materials_Engineers
Computers_and_Electronics	Materials_Scientists
Computers_and_Electronics	Mathematical_Science_Teachers,_Postsecondary
Computers_and_Electronics	Mathematicians
Computers_and_Electronics	Meat,_Poultry,_and_Fish_Cutters_and_Trimmers
Computers_and_Electronics	Mechanical_Door_Repairers
Computers_and_Electronics	Mechanical_Drafters
Computers_and_Electronics	Mechanical_Engineering_Technologists_and_Technicians
Computers_and_Electronics	Mechanical_Engineers
Computers_and_Electronics	Mechatronics_Engineers
Computers_and_Electronics	Media_Programming_Directors
Computers_and_Electronics	Media_Technical_Directors_Managers
Computers_and_Electronics	Medical_and_Clinical_Laboratory_Technicians
Computers_and_Electronics	Medical_and_Clinical_Laboratory_Technologists
Computers_and_Electronics	Medical_and_Health_Services_Managers
Computers_and_Electronics	Medical_Appliance_Technicians
Computers_and_Electronics	Medical_Assistants
Computers_and_Electronics	Medical_Dosimetrists
Computers_and_Electronics	Medical_Equipment_Preparers
Computers_and_Electronics	Medical_Equipment_Repairers
Computers_and_Electronics	Medical_Scientists,_Except_Epidemiologists
Computers_and_Electronics	Medical_Secretaries_and_Administrative_Assistants
Computers_and_Electronics	Medical_Transcriptionists
Computers_and_Electronics	Meeting,_Convention,_and_Event_Planners
Computers_and_Electronics	Mental_Health_and_Substance_Abuse_Social_Workers
Computers_and_Electronics	Mental_Health_Counselors
Computers_and_Electronics	Merchandise_Displayers_and_Window_Trimmers
Computers_and_Electronics	Metal-Refining_Furnace_Operators_and_Tenders
Computers_and_Electronics	Meter_Readers,_Utilities
Computers_and_Electronics	Microbiologists
Computers_and_Electronics	Microsystems_Engineers
Computers_and_Electronics	Middle_School_Teachers,_Except_Special_and_Career_Technical_Education
Computers_and_Electronics	Midwives
Computers_and_Electronics	Milling_and_Planing_Machine_Setters,_Operators,_and_Tenders,_Metal_and_Plastic
Computers_and_Electronics	Millwrights
Computers_and_Electronics	Mining_and_Geological_Engineers,_Including_Mining_Safety_Engineers
Computers_and_Electronics	Mixing_and_Blending_Machine_Setters,_Operators,_and_Tenders
Computers_and_Electronics	Mobile_Heavy_Equipment_Mechanics,_Except_Engines
Computers_and_Electronics	Model_Makers,_Metal_and_Plastic
Computers_and_Electronics	Model_Makers,_Wood
Computers_and_Electronics	Models
Computers_and_Electronics	Molders,_Shapers,_and_Casters,_Except_Metal_and_Plastic
Computers_and_Electronics	Molding,_Coremaking,_and_Casting_Machine_Setters,_Operators,_and_Tenders,_Metal_and_Plastic
Computers_and_Electronics	Molecular_and_Cellular_Biologists
Computers_and_Electronics	Morticians,_Undertakers,_and_Funeral_Arrangers
Computers_and_Electronics	Motion_Picture_Projectionists
Computers_and_Electronics	Motorboat_Mechanics_and_Service_Technicians
Computers_and_Electronics	Motorboat_Operators
Computers_and_Electronics	Motorcycle_Mechanics
Computers_and_Electronics	Multiple_Machine_Tool_Setters,_Operators,_and_Tenders,_Metal_and_Plastic
Computers_and_Electronics	Museum_Technicians_and_Conservators
Computers_and_Electronics	Music_Directors_and_Composers
Computers_and_Electronics	Music_Therapists
Computers_and_Electronics	Musical_Instrument_Repairers_and_Tuners
Computers_and_Electronics	Musicians_and_Singers
Computers_and_Electronics	Nannies
Computers_and_Electronics	Nanosystems_Engineers
Computers_and_Electronics	Nanotechnology_Engineering_Technologists_and_Technicians
Computers_and_Electronics	Natural_Sciences_Managers
Computers_and_Electronics	Naturopathic_Physicians
Computers_and_Electronics	Network_and_Computer_Systems_Administrators
Computers_and_Electronics	Neurodiagnostic_Technologists
Computers_and_Electronics	Neurologists
Computers_and_Electronics	Neuropsychologists
Computers_and_Electronics	New_Accounts_Clerks
Computers_and_Electronics	News_Analysts,_Reporters,_and_Journalists
Computers_and_Electronics	Non-Destructive_Testing_Specialists
Computers_and_Electronics	Nuclear_Engineers
Computers_and_Electronics	Nuclear_Medicine_Technologists
Computers_and_Electronics	Nuclear_Monitoring_Technicians
Computers_and_Electronics	Nuclear_Power_Reactor_Operators
Computers_and_Electronics	Nuclear_Technicians
Computers_and_Electronics	Nurse_Anesthetists
Computers_and_Electronics	Nurse_Midwives
Computers_and_Electronics	Nurse_Practitioners
Computers_and_Electronics	Nursing_Assistants
Computers_and_Electronics	Nursing_Instructors_and_Teachers,_Postsecondary
Computers_and_Electronics	Obstetricians_and_Gynecologists
Computers_and_Electronics	Occupational_Health_and_Safety_Specialists
Computers_and_Electronics	Occupational_Health_and_Safety_Technicians
Computers_and_Electronics	Occupational_Therapists
Computers_and_Electronics	Occupational_Therapy_Aides
Computers_and_Electronics	Occupational_Therapy_Assistants
Computers_and_Electronics	Office_Clerks,_General
Computers_and_Electronics	Office_Machine_Operators,_Except_Computer
Computers_and_Electronics	Online_Merchants
Computers_and_Electronics	Operating_Engineers_and_Other_Construction_Equipment_Operators
Computers_and_Electronics	Operations_Research_Analysts
Computers_and_Electronics	Ophthalmic_Laboratory_Technicians
Computers_and_Electronics	Ophthalmic_Medical_Technicians
Computers_and_Electronics	Ophthalmic_Medical_Technologists
Computers_and_Electronics	Ophthalmologists,_Except_Pediatric
Computers_and_Electronics	Opticians,_Dispensing
Computers_and_Electronics	Optometrists
Computers_and_Electronics	Oral_and_Maxillofacial_Surgeons
Computers_and_Electronics	Order_Clerks
Computers_and_Electronics	Orderlies
Computers_and_Electronics	Orthodontists
Computers_and_Electronics	Orthoptists
Computers_and_Electronics	Orthotists_and_Prosthetists
Computers_and_Electronics	Outdoor_Power_Equipment_and_Other_Small_Engine_Mechanics
Computers_and_Electronics	Packaging_and_Filling_Machine_Operators_and_Tenders
Computers_and_Electronics	Packers_and_Packagers,_Hand
Computers_and_Electronics	Painters,_Construction_and_Maintenance
Computers_and_Electronics	Painting,_Coating,_and_Decorating_Workers
Computers_and_Electronics	Paper_Goods_Machine_Setters,_Operators,_and_Tenders
Computers_and_Electronics	Paperhangers
Computers_and_Electronics	Paralegals_and_Legal_Assistants
Computers_and_Electronics	Park_Naturalists
Computers_and_Electronics	Parking_Attendants
Computers_and_Electronics	Parking_Enforcement_Workers
Computers_and_Electronics	Parts_Salespersons
Computers_and_Electronics	Passenger_Attendants
Computers_and_Electronics	Patient_Representatives
Computers_and_Electronics	Patternmakers,_Metal_and_Plastic
Computers_and_Electronics	Patternmakers,_Wood
Computers_and_Electronics	Paving,_Surfacing,_and_Tamping_Equipment_Operators
Computers_and_Electronics	Payroll_and_Timekeeping_Clerks
Computers_and_Electronics	Pediatricians,_General
Computers_and_Electronics	Personal_Care_Aides
Computers_and_Electronics	Personal_Financial_Advisors
Computers_and_Electronics	Pest_Control_Workers
Computers_and_Electronics	Pesticide_Handlers,_Sprayers,_and_Applicators,_Vegetation
Computers_and_Electronics	Petroleum_Engineers
Computers_and_Electronics	Petroleum_Pump_System_Operators,_Refinery_Operators,_and_Gaugers
Computers_and_Electronics	Pharmacists
Computers_and_Electronics	Pharmacy_Aides
Computers_and_Electronics	Pharmacy_Technicians
Computers_and_Electronics	Philosophy_and_Religion_Teachers,_Postsecondary
Computers_and_Electronics	Phlebotomists
Computers_and_Electronics	Photographers
Computers_and_Electronics	Photographic_Process_Workers_and_Processing_Machine_Operators
Computers_and_Electronics	Photonics_Engineers
Computers_and_Electronics	Photonics_Technicians
Computers_and_Electronics	Physical_Medicine_and_Rehabilitation_Physicians
Computers_and_Electronics	Physical_Therapist_Aides
Computers_and_Electronics	Physical_Therapist_Assistants
Computers_and_Electronics	Physical_Therapists
Computers_and_Electronics	Physician_Assistants
Computers_and_Electronics	Physicians,_Pathologists
Computers_and_Electronics	Physicists
Computers_and_Electronics	Physics_Teachers,_Postsecondary
Computers_and_Electronics	Pile_Driver_Operators
Computers_and_Electronics	Pipelayers
Computers_and_Electronics	Plasterers_and_Stucco_Masons
Computers_and_Electronics	Plating_Machine_Setters,_Operators,_and_Tenders,_Metal_and_Plastic
Computers_and_Electronics	Plumbers,_Pipefitters,_and_Steamfitters
Computers_and_Electronics	Podiatrists
Computers_and_Electronics	Poets,_Lyricists_and_Creative_Writers
Computers_and_Electronics	Police_and_Sheriffs_Patrol_Officers
Computers_and_Electronics	Police_Identification_and_Records_Officers
Computers_and_Electronics	Political_Science_Teachers,_Postsecondary
Computers_and_Electronics	Political_Scientists
Computers_and_Electronics	Postal_Service_Clerks
Computers_and_Electronics	Postal_Service_Mail_Carriers
Computers_and_Electronics	Postal_Service_Mail_Sorters,_Processors,_and_Processing_Machine_Operators
Computers_and_Electronics	Postmasters_and_Mail_Superintendents
Computers_and_Electronics	Potters,_Manufacturing
Computers_and_Electronics	Pourers_and_Casters,_Metal
Computers_and_Electronics	Power_Distributors_and_Dispatchers
Computers_and_Electronics	Power_Plant_Operators
Computers_and_Electronics	Precision_Agriculture_Technicians
Computers_and_Electronics	Prepress_Technicians_and_Workers
Computers_and_Electronics	Preschool_Teachers,_Except_Special_Education
Computers_and_Electronics	Pressers,_Textile,_Garment,_and_Related_Materials
Computers_and_Electronics	Preventive_Medicine_Physicians
Computers_and_Electronics	Print_Binding_and_Finishing_Workers
Computers_and_Electronics	Printing_Press_Operators
Computers_and_Electronics	Private_Detectives_and_Investigators
Computers_and_Electronics	Probation_Officers_and_Correctional_Treatment_Specialists
Computers_and_Electronics	Procurement_Clerks
Computers_and_Electronics	Producers_and_Directors
Computers_and_Electronics	Production,_Planning,_and_Expediting_Clerks
Computers_and_Electronics	Proofreaders_and_Copy_Markers
Computers_and_Electronics	Property,_Real_Estate,_and_Community_Association_Managers
Computers_and_Electronics	Prosthodontists
Computers_and_Electronics	Psychiatric_Aides
Computers_and_Electronics	Psychiatric_Technicians
Computers_and_Electronics	Psychiatrists
Computers_and_Electronics	Psychology_Teachers,_Postsecondary
Computers_and_Electronics	Public_Relations_Specialists
Computers_and_Electronics	Public_Safety_Telecommunicators
Computers_and_Electronics	Pump_Operators,_Except_Wellhead_Pumpers
Computers_and_Electronics	Purchasing_Agents,_Except_Wholesale,_Retail,_and_Farm_Products
Computers_and_Electronics	Purchasing_Managers
Computers_and_Electronics	Quality_Control_Analysts
Computers_and_Electronics	Quality_Control_Systems_Managers
Computers_and_Electronics	Radiation_Therapists
Computers_and_Electronics	Radio_Frequency_Identification_Device_Specialists
Computers_and_Electronics	Radio,_Cellular,_and_Tower_Equipment_Installers_and_Repairers
Computers_and_Electronics	Radiologic_Technologists_and_Technicians
Computers_and_Electronics	Radiologists
Computers_and_Electronics	Rail_Car_Repairers
Computers_and_Electronics	Rail_Yard_Engineers,_Dinkey_Operators,_and_Hostlers
Computers_and_Electronics	Rail-Track_Laying_and_Maintenance_Equipment_Operators
Computers_and_Electronics	Railroad_Brake,_Signal,_and_Switch_Operators_and_Locomotive_Firers
Computers_and_Electronics	Railroad_Conductors_and_Yardmasters
Computers_and_Electronics	Range_Managers
Computers_and_Electronics	Real_Estate_Brokers
Computers_and_Electronics	Real_Estate_Sales_Agents
Computers_and_Electronics	Receptionists_and_Information_Clerks
Computers_and_Electronics	Recreation_and_Fitness_Studies_Teachers,_Postsecondary
Computers_and_Electronics	Recreation_Workers
Computers_and_Electronics	Recreational_Therapists
Computers_and_Electronics	Recreational_Vehicle_Service_Technicians
Computers_and_Electronics	Recycling_and_Reclamation_Workers
Computers_and_Electronics	Recycling_Coordinators
Computers_and_Electronics	Refractory_Materials_Repairers,_Except_Brickmasons
Computers_and_Electronics	Refuse_and_Recyclable_Material_Collectors
Computers_and_Electronics	Registered_Nurses
Computers_and_Electronics	Regulatory_Affairs_Managers
Computers_and_Electronics	Regulatory_Affairs_Specialists
Computers_and_Electronics	Rehabilitation_Counselors
Computers_and_Electronics	Reinforcing_Iron_and_Rebar_Workers
Computers_and_Electronics	Remote_Sensing_Scientists_and_Technologists
Computers_and_Electronics	Remote_Sensing_Technicians
Computers_and_Electronics	Reservation_and_Transportation_Ticket_Agents_and_Travel_Clerks
Computers_and_Electronics	Residential_Advisors
Computers_and_Electronics	Respiratory_Therapists
Computers_and_Electronics	Retail_Loss_Prevention_Specialists
Computers_and_Electronics	Retail_Salespersons
Computers_and_Electronics	Riggers
Computers_and_Electronics	Robotics_Engineers
Computers_and_Electronics	Robotics_Technicians
Computers_and_Electronics	Rock_Splitters,_Quarry
Computers_and_Electronics	Rolling_Machine_Setters,_Operators,_and_Tenders,_Metal_and_Plastic
Computers_and_Electronics	Roof_Bolters,_Mining
Computers_and_Electronics	Roofers
Computers_and_Electronics	Rotary_Drill_Operators,_Oil_and_Gas
