url	ns	type	id	name	singular	plural	usageCount	digital
https://language.org.ai/Noun/Chyluria	language.org.ai	LanguageNoun	Chyluria	Chyluria	chyluria		1	
https://language.org.ai/Noun/Cigar	language.org.ai	LanguageNoun	Cigar	Cigar	Cigar	Cigars	1	
https://language.org.ai/Noun/Circulatory	language.org.ai	LanguageNoun	Circulatory	Circulatory	circulatory		64	
https://language.org.ai/Noun/Circus	language.org.ai	LanguageNoun	Circus	Circus	Circus	Circuses	1	
https://language.org.ai/Noun/Cisterna	language.org.ai	LanguageNoun	Cisterna	Cisterna	cisterna		1	
https://language.org.ai/Noun/City	language.org.ai	LanguageNoun	City	City	city		1	
https://language.org.ai/Noun/Civatte	language.org.ai	LanguageNoun	Civatte	Civatte	civatte		1	
https://language.org.ai/Noun/Civic	language.org.ai	LanguageNoun	Civic	Civic	Civic		1	
https://language.org.ai/Noun/Classical	language.org.ai	LanguageNoun	Classical	Classical	classical		2	
https://language.org.ai/Noun/Classification	language.org.ai	LanguageNoun	Classification	Classification	classification		1	
https://language.org.ai/Noun/ClassificationSupervised	language.org.ai	LanguageNoun	ClassificationSupervised	Classification-supervised	Classification-supervised		1	
https://language.org.ai/Noun/Classmat	language.org.ai	LanguageNoun	Classmat	Classmat	classmat	classmates	1	
https://language.org.ai/Noun/Clavicle	language.org.ai	LanguageNoun	Clavicle	Clavicle	clavicle		4	
https://language.org.ai/Noun/Clawfoot	language.org.ai	LanguageNoun	Clawfoot	Clawfoot	clawfoot		2	
https://language.org.ai/Noun/Clay	language.org.ai	LanguageNoun	Clay	Clay	Clay		2	
https://language.org.ai/Noun/Clearing	language.org.ai	LanguageNoun	Clearing	Clearing	clearing		3	
https://language.org.ai/Noun/Clerical	language.org.ai	LanguageNoun	Clerical	Clerical	Clerical		1	
https://language.org.ai/Noun/Client	language.org.ai	LanguageNoun	Client	Client	Client		1	
https://language.org.ai/Noun/Climate	language.org.ai	LanguageNoun	Climate	Climate;	climate;		1	
https://language.org.ai/Noun/Climatology	language.org.ai	LanguageNoun	Climatology	Climatology	Climatology		1	
https://language.org.ai/Noun/Clinic	language.org.ai	LanguageNoun	Clinic	Clinic	Clinic		1	
https://language.org.ai/Noun/Clitori	language.org.ai	LanguageNoun	Clitori	Clitori	clitori	clitoris	12	
https://language.org.ai/Noun/Clonidine	language.org.ai	LanguageNoun	Clonidine	Clonidine	clonidine		2	
https://language.org.ai/Noun/Clonorchiasi	language.org.ai	LanguageNoun	Clonorchiasi	Clonorchiasi	clonorchiasi	clonorchiasis	1	
https://language.org.ai/Noun/Clothing	language.org.ai	LanguageNoun	Clothing	Clothing	Clothing		2	
https://language.org.ai/Noun/Cloud	language.org.ai	LanguageNoun	Cloud	Cloud	Cloud		13	
https://language.org.ai/Noun/Clown	language.org.ai	LanguageNoun	Clown	Clown	Clown	Clowns	1	
https://language.org.ai/Noun/Club	language.org.ai	LanguageNoun	Club	Club	club		2	
https://language.org.ai/Noun/Clubfoot	language.org.ai	LanguageNoun	Clubfoot	Clubfoot	clubfoot		1	
https://language.org.ai/Noun/Clubhand	language.org.ai	LanguageNoun	Clubhand	Clubhand	clubhand		2	
https://language.org.ai/Noun/Cluttering	language.org.ai	LanguageNoun	Cluttering	Cluttering	cluttering		1	
https://language.org.ai/Noun/Cml	language.org.ai	LanguageNoun	Cml	Cml	cml		1	
https://language.org.ai/Noun/CML	language.org.ai	LanguageNoun	CML	CML	CML		1	
https://language.org.ai/Noun/CoEmployment	language.org.ai	LanguageNoun	CoEmployment	Co-employment	co-employment		1	
https://language.org.ai/Noun/Coach	language.org.ai	LanguageNoun	Coach	Coach	coach	coaches	1	
https://language.org.ai/Noun/Coaching	language.org.ai	LanguageNoun	Coaching	Coaching	coaching		2	
https://language.org.ai/Noun/Coagulant	language.org.ai	LanguageNoun	Coagulant	Coagulant	coagulant	coagulants	1	
https://language.org.ai/Noun/Coal	language.org.ai	LanguageNoun	Coal	Coal	Coal		2	
https://language.org.ai/Noun/Coastal	language.org.ai	LanguageNoun	Coastal	Coastal	Coastal		3	
https://language.org.ai/Noun/Coating	language.org.ai	LanguageNoun	Coating	Coating	coating	coatings	3	
https://language.org.ai/Noun/Cobalt	language.org.ai	LanguageNoun	Cobalt	Cobalt	cobalt		2	
https://language.org.ai/Noun/COBOL	language.org.ai	LanguageNoun	COBOL	COBOL	COBOL		1	
https://language.org.ai/Noun/Coccyx	language.org.ai	LanguageNoun	Coccyx	Coccyx	coccyx		23	
https://language.org.ai/Noun/Cocoa	language.org.ai	LanguageNoun	Cocoa	Cocoa	cocoa		1	
https://language.org.ai/Noun/COD	language.org.ai	LanguageNoun	COD	COD	COD		1	
https://language.org.ai/Noun/Coeliac	language.org.ai	LanguageNoun	Coeliac	Coeliac	coeliac		2	
https://language.org.ai/Noun/Coffee	language.org.ai	LanguageNoun	Coffee	Coffee	Coffee		2	
https://language.org.ai/Noun/Cognitive	language.org.ai	LanguageNoun	Cognitive	Cognitive	cognitive		2	
https://language.org.ai/Noun/CognitiveBehavioral	language.org.ai	LanguageNoun	CognitiveBehavioral	Cognitive-behavioral	cognitive-behavioral		2	
https://language.org.ai/Noun/Coiled	language.org.ai	LanguageNoun	Coiled	Coiled	Coiled		1	
https://language.org.ai/Noun/CoinOperated	language.org.ai	LanguageNoun	CoinOperated	Coin-operated	coin-operated		1	
https://language.org.ai/Noun/Coke	language.org.ai	LanguageNoun	Coke	Coke	Coke		1	
https://language.org.ai/Noun/ColdRolled	language.org.ai	LanguageNoun	ColdRolled	Cold-rolled	Cold-rolled		1	
https://language.org.ai/Noun/Coliti	language.org.ai	LanguageNoun	Coliti	Coliti	coliti	colitis	1	
https://language.org.ai/Noun/Collating	language.org.ai	LanguageNoun	Collating	Collating	collating		1	
https://language.org.ai/Noun/Collection	language.org.ai	LanguageNoun	Collection	Collection	collection	collections	6	
https://language.org.ai/Noun/Collision	language.org.ai	LanguageNoun	Collision	Collision	collision		1	
https://language.org.ai/Noun/Colocutaneou	language.org.ai	LanguageNoun	Colocutaneou	Colocutaneou	colocutaneou	colocutaneous	2	
https://language.org.ai/Noun/Colon	language.org.ai	LanguageNoun	Colon	Colon	colon		9	
https://language.org.ai/Noun/Color	language.org.ai	LanguageNoun	Color	Color	Color		1	
https://language.org.ai/Noun/Colostomy	language.org.ai	LanguageNoun	Colostomy	Colostomy	colostomy		1	
https://language.org.ai/Noun/Coma	language.org.ai	LanguageNoun	Coma	Coma	coma		1	
https://language.org.ai/Noun/Comedian	language.org.ai	LanguageNoun	Comedian	Comedian	Comedian	Comedians	1	
https://language.org.ai/Noun/Comfort	language.org.ai	LanguageNoun	Comfort	Comfort	comfort		1	
https://language.org.ai/Noun/Commerce	language.org.ai	LanguageNoun	Commerce	Commerce	Commerce		1	
https://language.org.ai/Noun/Commercial	language.org.ai	LanguageNoun	Commercial	Commercial	commercial		15	
https://language.org.ai/Noun/Commission	language.org.ai	LanguageNoun	Commission	Commission	commission		2	
https://language.org.ai/Noun/Commissioning	language.org.ai	LanguageNoun	Commissioning	Commissioning	commissioning		6	
https://language.org.ai/Noun/Committee	language.org.ai	LanguageNoun	Committee	Committee	Committee		1	
https://language.org.ai/Noun/Commodity	language.org.ai	LanguageNoun	Commodity	Commodity	Commodity		2	
https://language.org.ai/Noun/Communication	language.org.ai	LanguageNoun	Communication	Communication	Communication		13	
https://language.org.ai/Noun/Community	language.org.ai	LanguageNoun	Community	Community	community		1	
https://language.org.ai/Noun/Company	language.org.ai	LanguageNoun	Company	Company	Company		1	
https://language.org.ai/Noun/Compensation	language.org.ai	LanguageNoun	Compensation	Compensation	Compensation		2	
https://language.org.ai/Noun/Complete	language.org.ai	LanguageNoun	Complete	Complete	complete		52	
https://language.org.ai/Noun/Completion	language.org.ai	LanguageNoun	Completion	Completion	completion		5	
https://language.org.ai/Noun/Compliance	language.org.ai	LanguageNoun	Compliance	Compliance	compliance		1	
https://language.org.ai/Noun/Component	language.org.ai	LanguageNoun	Component	Component	component	components	5	
https://language.org.ai/Noun/Components	language.org.ai	LanguageNoun	Components	Components)	components)		3	
https://language.org.ai/Noun/Compression	language.org.ai	LanguageNoun	Compression	Compression	Compression		1	
https://language.org.ai/Noun/Compressor	language.org.ai	LanguageNoun	Compressor	Compressor	Compressor	Compressors	3	
https://language.org.ai/Noun/Computer	language.org.ai	LanguageNoun	Computer	Computer	Computer	Computers	25	
https://language.org.ai/Noun/Concentration	language.org.ai	LanguageNoun	Concentration	Concentration	concentration		1	
https://language.org.ai/Noun/Conception	language.org.ai	LanguageNoun	Conception	Conception	conception		324	
https://language.org.ai/Noun/Conceptual	language.org.ai	LanguageNoun	Conceptual	Conceptual	Conceptual		1	
https://language.org.ai/Noun/Conceptualization	language.org.ai	LanguageNoun	Conceptualization	Conceptualization	conceptualization		1	
https://language.org.ai/Noun/Concert	language.org.ai	LanguageNoun	Concert	Concert	Concert	Concerts	1	
https://language.org.ai/Noun/Concrete	language.org.ai	LanguageNoun	Concrete	Concrete	Concrete		6	
https://language.org.ai/Noun/Concussion	language.org.ai	LanguageNoun	Concussion	Concussion	concussion		1	
https://language.org.ai/Noun/Condition	language.org.ai	LanguageNoun	Condition	Condition	condition	conditions	18	
https://language.org.ai/Noun/Conditioning	language.org.ai	LanguageNoun	Conditioning	Conditioning	conditioning		10	
https://language.org.ai/Noun/Condom	language.org.ai	LanguageNoun	Condom	Condom	Condom	Condoms	1	
https://language.org.ai/Noun/Conduct	language.org.ai	LanguageNoun	Conduct	Conduct	conduct		1	
https://language.org.ai/Noun/Conductive	language.org.ai	LanguageNoun	Conductive	Conductive	conductive		1	
https://language.org.ai/Noun/Conductor	language.org.ai	LanguageNoun	Conductor	Conductor	Conductor		1	
https://language.org.ai/Noun/Confectionery	language.org.ai	LanguageNoun	Confectionery	Confectionery	Confectionery		2	
https://language.org.ai/Noun/Conflagration	language.org.ai	LanguageNoun	Conflagration	Conflagration	conflagration	conflagrations	2	
https://language.org.ai/Noun/Confrontational	language.org.ai	LanguageNoun	Confrontational	Confrontational	confrontational		1	
https://language.org.ai/Noun/Congenital	language.org.ai	LanguageNoun	Congenital	Congenital	congenital		1	
https://language.org.ai/Noun/Congestion	language.org.ai	LanguageNoun	Congestion	Congestion	congestion		1	
https://language.org.ai/Noun/Conjunctiva	language.org.ai	LanguageNoun	Conjunctiva	Conjunctiva	conjunctiva		2	
https://language.org.ai/Noun/Connector	language.org.ai	LanguageNoun	Connector	Connector	connector	connectors	2	
https://language.org.ai/Noun/Conservation	language.org.ai	LanguageNoun	Conservation	Conservation	Conservation		2	
https://language.org.ai/Noun/Conservatory	language.org.ai	LanguageNoun	Conservatory	Conservatory	Conservatory		1	
https://language.org.ai/Noun/Consortium	language.org.ai	LanguageNoun	Consortium	Consortium	consortium		1	
https://language.org.ai/Noun/Constipation	language.org.ai	LanguageNoun	Constipation	Constipation	constipation		1	
https://language.org.ai/Noun/Constraints	language.org.ai	LanguageNoun	Constraints	Constraints.	constraints.		1	
https://language.org.ai/Noun/Construction	language.org.ai	LanguageNoun	Construction	Construction)	construction)		29	
https://language.org.ai/Noun/Consular	language.org.ai	LanguageNoun	Consular	Consular	Consular		1	
https://language.org.ai/Noun/Consultancy	language.org.ai	LanguageNoun	Consultancy	Consultancy	consultancy		7	
https://language.org.ai/Noun/Consumer	language.org.ai	LanguageNoun	Consumer	Consumer	consumer		3	
https://language.org.ai/Noun/Consumption	language.org.ai	LanguageNoun	Consumption	Consumption	consumption		2	
https://language.org.ai/Noun/Containerization	language.org.ai	LanguageNoun	Containerization	Containerization	Containerization		1	
https://language.org.ai/Noun/Containment	language.org.ai	LanguageNoun	Containment	Containment	containment		2	
https://language.org.ai/Noun/Content	language.org.ai	LanguageNoun	Content	Content	Content		1	
https://language.org.ai/Noun/Continental	language.org.ai	LanguageNoun	Continental	Continental	Continental		1	
https://language.org.ai/Noun/Contingency	language.org.ai	LanguageNoun	Contingency	Contingency	contingency		1	
https://language.org.ai/Noun/Continuou	language.org.ai	LanguageNoun	Continuou	Continuou	continuou	continuous	9	
https://language.org.ai/Noun/Contract	language.org.ai	LanguageNoun	Contract	Contract	Contract		1	
https://language.org.ai/Noun/Contraindication	language.org.ai	LanguageNoun	Contraindication	Contraindication	contraindication		2	
https://language.org.ai/Noun/Control	language.org.ai	LanguageNoun	Control	Control	control		14	
https://language.org.ai/Noun/Convention	language.org.ai	LanguageNoun	Convention	Convention	Convention		1	
https://language.org.ai/Noun/Conventional	language.org.ai	LanguageNoun	Conventional	Conventional	conventional		1	
https://language.org.ai/Noun/Convincing	language.org.ai	LanguageNoun	Convincing	Convincing	convincing		1	
https://language.org.ai/Noun/Cooking	language.org.ai	LanguageNoun	Cooking	Cooking	cooking		2	
https://language.org.ai/Noun/Cooky	language.org.ai	LanguageNoun	Cooky	Cooky	Cooky	Cookies	1	
https://language.org.ai/Noun/Cooler	language.org.ai	LanguageNoun	Cooler	Cooler	cooler	coolers	1	
https://language.org.ai/Noun/Cooling	language.org.ai	LanguageNoun	Cooling	Cooling	cooling		3	
https://language.org.ai/Noun/Cooperative	language.org.ai	LanguageNoun	Cooperative	Cooperative	Cooperative		1	
https://language.org.ai/Noun/Coordinat	language.org.ai	LanguageNoun	Coordinat	Coordinat	coordinat	coordinates	1	
https://language.org.ai/Noun/Coordinating	language.org.ai	LanguageNoun	Coordinating	Coordinating	coordinating		1	
https://language.org.ai/Noun/Coordination	language.org.ai	LanguageNoun	Coordination	Coordination	coordination		3	
https://language.org.ai/Noun/Copper	language.org.ai	LanguageNoun	Copper	Copper	copper		8	
https://language.org.ai/Noun/Copyright	language.org.ai	LanguageNoun	Copyright	Copyright	copyright		4	
https://language.org.ai/Noun/Copywriting	language.org.ai	LanguageNoun	Copywriting	Copywriting	Copywriting		1	
https://language.org.ai/Noun/Cor	language.org.ai	LanguageNoun	Cor	Cor	cor	cores	1	
https://language.org.ai/Noun/Cordage	language.org.ai	LanguageNoun	Cordage	Cordage	Cordage		1	
https://language.org.ai/Noun/Core	language.org.ai	LanguageNoun	Core	Core	Core		2	
https://language.org.ai/Noun/Corn	language.org.ai	LanguageNoun	Corn	Corn	Corn		2	
https://language.org.ai/Noun/Cornea	language.org.ai	LanguageNoun	Cornea	Cornea	cornea		1	
https://language.org.ai/Noun/Coronary	language.org.ai	LanguageNoun	Coronary	Coronary	coronary		12	
https://language.org.ai/Noun/Corporate	language.org.ai	LanguageNoun	Corporate	Corporate	corporate		3	
https://language.org.ai/Noun/Corpse	language.org.ai	LanguageNoun	Corpse	Corpse.	corpse.		1	
https://language.org.ai/Noun/Corrosion	language.org.ai	LanguageNoun	Corrosion	Corrosion	corrosion		12	
https://language.org.ai/Noun/Cortical	language.org.ai	LanguageNoun	Cortical	Cortical	cortical		1	
https://language.org.ai/Noun/Cost	language.org.ai	LanguageNoun	Cost	Cost	cost	costs	2	
https://language.org.ai/Noun/Cotton	language.org.ai	LanguageNoun	Cotton	Cotton	cotton		1	
https://language.org.ai/Noun/Counseling	language.org.ai	LanguageNoun	Counseling	Counseling	counseling		1	
https://language.org.ai/Noun/Counselling	language.org.ai	LanguageNoun	Counselling	Counselling	counselling		2	
https://language.org.ai/Noun/Counterterrorism	language.org.ai	LanguageNoun	Counterterrorism	Counterterrorism	Counterterrorism		1	
https://language.org.ai/Noun/Country	language.org.ai	LanguageNoun	Country	Country	country		2	
https://language.org.ai/Noun/County	language.org.ai	LanguageNoun	County	County	county		1	
https://language.org.ai/Noun/Coup	language.org.ai	LanguageNoun	Coup	Coup	coup	coupes	2	
https://language.org.ai/Noun/Courier	language.org.ai	LanguageNoun	Courier	Courier	courier		2	
https://language.org.ai/Noun/Cowshed	language.org.ai	LanguageNoun	Cowshed	Cowshed	Cowshed		1	
https://language.org.ai/Noun/Crack	language.org.ai	LanguageNoun	Crack	Crack	crack	cracks	1	
https://language.org.ai/Noun/Cracker	language.org.ai	LanguageNoun	Cracker	Cracker	Cracker	Crackers	1	
https://language.org.ai/Noun/Cradl	language.org.ai	LanguageNoun	Cradl	Cradl	cradl	cradles	1	
https://language.org.ai/Noun/Cramp	language.org.ai	LanguageNoun	Cramp	Cramp	cramp		1	
https://language.org.ai/Noun/Cran	language.org.ai	LanguageNoun	Cran	Cran	cran	cranes	2	
https://language.org.ai/Noun/Crane	language.org.ai	LanguageNoun	Crane	Crane	Crane		1	
https://language.org.ai/Noun/Craniorachischisi	language.org.ai	LanguageNoun	Craniorachischisi	Craniorachischisi	craniorachischisi	craniorachischisis	1	
https://language.org.ai/Noun/Craniosynostosi	language.org.ai	LanguageNoun	Craniosynostosi	Craniosynostosi	craniosynostosi	craniosynostosis	1	
https://language.org.ai/Noun/Crating	language.org.ai	LanguageNoun	Crating	Crating	Crating		1	
https://language.org.ai/Noun/Creation	language.org.ai	LanguageNoun	Creation	Creation	Creation		8	
https://language.org.ai/Noun/Credit	language.org.ai	LanguageNoun	Credit	Credit	credit		3	
https://language.org.ai/Noun/Cremation	language.org.ai	LanguageNoun	Cremation	Cremation	Cremation		1	
https://language.org.ai/Noun/Crematorium	language.org.ai	LanguageNoun	Crematorium	Crematorium	Crematorium		1	
https://language.org.ai/Noun/Crew	language.org.ai	LanguageNoun	Crew	Crew)	crew)		7	
https://language.org.ai/Noun/Crime	language.org.ai	LanguageNoun	Crime	Crime	crime		2	
https://language.org.ai/Noun/Crisi	language.org.ai	LanguageNoun	Crisi	Crisi	Crisi	Crisis	1	
https://language.org.ai/Noun/Crop	language.org.ai	LanguageNoun	Crop	Crop	Crop		2	
https://language.org.ai/Noun/Crossover	language.org.ai	LanguageNoun	Crossover	Crossover	crossover	crossovers	1	
https://language.org.ai/Noun/Crossroad	language.org.ai	LanguageNoun	Crossroad	Crossroad	Crossroad		1	
https://language.org.ai/Noun/Croup	language.org.ai	LanguageNoun	Croup	Croup	croup		1	
https://language.org.ai/Noun/Cruis	language.org.ai	LanguageNoun	Cruis	Cruis	cruis	cruises	1	
https://language.org.ai/Noun/Crushed	language.org.ai	LanguageNoun	Crushed	Crushed	crushed		3	
https://language.org.ai/Noun/Crustaceans	language.org.ai	LanguageNoun	Crustaceans	Crustaceans)	crustaceans)		4	
https://language.org.ai/Noun/Cryoglobulinaemia	language.org.ai	LanguageNoun	Cryoglobulinaemia	Cryoglobulinaemia	cryoglobulinaemia		1	
https://language.org.ai/Noun/Cryptocurrency	language.org.ai	LanguageNoun	Cryptocurrency	Cryptocurrency	cryptocurrency		2	
https://language.org.ai/Noun/Cryptosporidiosi	language.org.ai	LanguageNoun	Cryptosporidiosi	Cryptosporidiosi	cryptosporidiosi	cryptosporidiosis	1	
https://language.org.ai/Noun/Crystal	language.org.ai	LanguageNoun	Crystal	Crystal	Crystal	Crystals	1	
https://language.org.ai/Noun/CulDeSac	language.org.ai	LanguageNoun	CulDeSac	Cul-de-sac	cul-de-sac		145	
https://language.org.ai/Noun/Cultivation	language.org.ai	LanguageNoun	Cultivation	Cultivation	cultivation	cultivations	1	
https://language.org.ai/Noun/Culvert	language.org.ai	LanguageNoun	Culvert	Culvert	Culvert	Culverts	3	
https://language.org.ai/Noun/Current	language.org.ai	LanguageNoun	Current	Current	current		2	
https://language.org.ai/Noun/Curtain	language.org.ai	LanguageNoun	Curtain	Curtain	Curtain	Curtains	1	
https://language.org.ai/Noun/Customer	language.org.ai	LanguageNoun	Customer	Customer	customer	customers	1	
https://language.org.ai/Noun/Customers	language.org.ai	LanguageNoun	Customers	Customers.	customers.		1	
https://language.org.ai/Noun/Cut	language.org.ai	LanguageNoun	Cut	Cut	Cut	Cuts	1	
https://language.org.ai/Noun/Cutaneou	language.org.ai	LanguageNoun	Cutaneou	Cutaneou	cutaneou	cutaneous	5	
https://language.org.ai/Noun/Cutting	language.org.ai	LanguageNoun	Cutting	Cutting	Cutting	Cuttings	5	
https://language.org.ai/Noun/Cyanid	language.org.ai	LanguageNoun	Cyanid	Cyanid	cyanid	cyanides	1	
https://language.org.ai/Noun/Cyanide	language.org.ai	LanguageNoun	Cyanide	Cyanide	cyanide		2	
https://language.org.ai/Noun/Cyanosi	language.org.ai	LanguageNoun	Cyanosi	Cyanosi	cyanosi	cyanosis	1	
https://language.org.ai/Noun/Cycloterpen	language.org.ai	LanguageNoun	Cycloterpen	Cycloterpen	Cycloterpen	Cycloterpenes	1	
https://language.org.ai/Noun/Cyclothymia	language.org.ai	LanguageNoun	Cyclothymia	Cyclothymia	cyclothymia		1	
https://language.org.ai/Noun/Cyst	language.org.ai	LanguageNoun	Cyst	Cyst	cyst		1	
https://language.org.ai/Noun/Cystocele	language.org.ai	LanguageNoun	Cystocele	Cystocele	cystocele		1	
https://language.org.ai/Noun/Dacryoadeniti	language.org.ai	LanguageNoun	Dacryoadeniti	Dacryoadeniti	dacryoadeniti	dacryoadenitis	1	
https://language.org.ai/Noun/Dacryocystiti	language.org.ai	LanguageNoun	Dacryocystiti	Dacryocystiti	dacryocystiti	dacryocystitis	1	
https://language.org.ai/Noun/Dagger	language.org.ai	LanguageNoun	Dagger	Dagger	dagger		1	
https://language.org.ai/Noun/Dairy	language.org.ai	LanguageNoun	Dairy	Dairy	Dairy		2	
https://language.org.ai/Noun/Dam	language.org.ai	LanguageNoun	Dam	Dam	Dam		3	
https://language.org.ai/Noun/Damage	language.org.ai	LanguageNoun	Damage	Damage	damage		2	
https://language.org.ai/Noun/Dancer	language.org.ai	LanguageNoun	Dancer	Dancer	Dancer	Dancers	1	
https://language.org.ai/Noun/Data	language.org.ai	LanguageNoun	Data	Data	Data		9	
https://language.org.ai/Noun/Databas	language.org.ai	LanguageNoun	Databas	Databas	Databas	Databases	4	
https://language.org.ai/Noun/Database	language.org.ai	LanguageNoun	Database	Database	Database		2	
https://language.org.ai/Noun/Dating	language.org.ai	LanguageNoun	Dating	Dating	Dating		1	
https://language.org.ai/Noun/DDP	language.org.ai	LanguageNoun	DDP	DDP	DDP	DDPs	1	
https://language.org.ai/Noun/DeSilting	language.org.ai	LanguageNoun	DeSilting	De-silting	de-silting		1	
https://language.org.ai/Noun/Dealer	language.org.ai	LanguageNoun	Dealer	Dealer	dealer	dealers	1	
https://language.org.ai/Noun/Dealing	language.org.ai	LanguageNoun	Dealing	Dealing	dealing		1	
https://language.org.ai/Noun/Death	language.org.ai	LanguageNoun	Death	Death	death		1	
https://language.org.ai/Noun/Debate	language.org.ai	LanguageNoun	Debate	Debate	debate		1	
https://language.org.ai/Noun/Deck	language.org.ai	LanguageNoun	Deck	Deck	deck		1	
https://language.org.ai/Noun/Decompression	language.org.ai	LanguageNoun	Decompression	Decompression	Decompression		2	
https://language.org.ai/Noun/Decontamination	language.org.ai	LanguageNoun	Decontamination	Decontamination	decontamination		1	
https://language.org.ai/Noun/Decoration	language.org.ai	LanguageNoun	Decoration	Decoration	decoration	decorations	1	
https://language.org.ai/Noun/Deepwater	language.org.ai	LanguageNoun	Deepwater	Deepwater	deepwater		1	
https://language.org.ai/Noun/Defence	language.org.ai	LanguageNoun	Defence	Defence	Defence		1	
https://language.org.ai/Noun/Defense	language.org.ai	LanguageNoun	Defense	Defense	Defense		1	
https://language.org.ai/Noun/Degassing	language.org.ai	LanguageNoun	Degassing	Degassing	Degassing		1	
https://language.org.ai/Noun/Delayed	language.org.ai	LanguageNoun	Delayed	Delayed	delayed		1	
https://language.org.ai/Noun/Demarcation	language.org.ai	LanguageNoun	Demarcation	Demarcation	demarcation		1	
https://language.org.ai/Noun/Demolition	language.org.ai	LanguageNoun	Demolition	Demolition	Demolition		1	
https://language.org.ai/Noun/Demoralization	language.org.ai	LanguageNoun	Demoralization	Demoralization	demoralization		1	
https://language.org.ai/Noun/Demulcent	language.org.ai	LanguageNoun	Demulcent	Demulcent	demulcent	demulcents	4	
https://language.org.ai/Noun/Demulsify	language.org.ai	LanguageNoun	Demulsify	Demulsify	demulsify	demulsifies	1	
https://language.org.ai/Noun/Densitometry	language.org.ai	LanguageNoun	Densitometry	Densitometry	densitometry		16	
https://language.org.ai/Noun/Density	language.org.ai	LanguageNoun	Density	Density	density		1	
https://language.org.ai/Noun/Dental	language.org.ai	LanguageNoun	Dental	Dental	Dental		3	
https://language.org.ai/Noun/Dentine	language.org.ai	LanguageNoun	Dentine	Dentine	dentine		1	
https://language.org.ai/Noun/Dentist	language.org.ai	LanguageNoun	Dentist	Dentist	Dentist		1	
https://language.org.ai/Noun/Dentur	language.org.ai	LanguageNoun	Dentur	Dentur	Dentur	Dentures	1	
https://language.org.ai/Noun/Deodorizing	language.org.ai	LanguageNoun	Deodorizing	Deodorizing	deodorizing		1	
https://language.org.ai/Noun/Deoiling	language.org.ai	LanguageNoun	Deoiling	Deoiling	deoiling		1	
https://language.org.ai/Noun/Deoxybarbiturat	language.org.ai	LanguageNoun	Deoxybarbiturat	Deoxybarbiturat	deoxybarbiturat	deoxybarbiturates	1	
https://language.org.ai/Noun/Department	language.org.ai	LanguageNoun	Department	Department	department	departments	1	
https://language.org.ai/Noun/Departure	language.org.ai	LanguageNoun	Departure	Departure.	departure.		1	
https://language.org.ai/Noun/Deposit	language.org.ai	LanguageNoun	Deposit	Deposit	deposit	deposits	1	
https://language.org.ai/Noun/Deprivation	language.org.ai	LanguageNoun	Deprivation	Deprivation	deprivation		3	
https://language.org.ai/Noun/Derivativ	language.org.ai	LanguageNoun	Derivativ	Derivativ	derivativ	derivatives	2	
https://language.org.ai/Noun/Dermatological	language.org.ai	LanguageNoun	Dermatological	Dermatological	dermatological		1	
https://language.org.ai/Noun/Dermatology	language.org.ai	LanguageNoun	Dermatology	Dermatology	Dermatology		1	
https://language.org.ai/Noun/Desalination	language.org.ai	LanguageNoun	Desalination	Desalination	Desalination		1	
https://language.org.ai/Noun/Descent	language.org.ai	LanguageNoun	Descent	Descent	descent	descents	2	
https://language.org.ai/Noun/Desertification	language.org.ai	LanguageNoun	Desertification	Desertification	Desertification		1	
https://language.org.ai/Noun/Destruction	language.org.ai	LanguageNoun	Destruction	Destruction	Destruction		1	
https://language.org.ai/Noun/Detachment	language.org.ai	LanguageNoun	Detachment	Detachment	Detachment		1	
https://language.org.ai/Noun/Detailing	language.org.ai	LanguageNoun	Detailing	Detailing	detailing		1	
https://language.org.ai/Noun/Detergent	language.org.ai	LanguageNoun	Detergent	Detergent	detergent	detergents	1	
https://language.org.ai/Noun/Deterioration	language.org.ai	LanguageNoun	Deterioration	Deterioration	Deterioration		1	
https://language.org.ai/Noun/Development	language.org.ai	LanguageNoun	Development	Development.	development.		1	
https://language.org.ai/Noun/Developmental	language.org.ai	LanguageNoun	Developmental	Developmental	developmental		2	
https://language.org.ai/Noun/Deviated	language.org.ai	LanguageNoun	Deviated	Deviated	deviated		3	
https://language.org.ai/Noun/Devic	language.org.ai	LanguageNoun	Devic	Devic	devic		4	
https://language.org.ai/Noun/Devices	language.org.ai	LanguageNoun	Devices	Devices.	devices.		1	
https://language.org.ai/Noun/Dewatering	language.org.ai	LanguageNoun	Dewatering	Dewatering	Dewatering		1	
https://language.org.ai/Noun/Dextrocardia	language.org.ai	LanguageNoun	Dextrocardia	Dextrocardia	dextrocardia		1	
https://language.org.ai/Noun/Diagenesi	language.org.ai	LanguageNoun	Diagenesi	Diagenesi	diagenesi	diagenesis	1	
https://language.org.ai/Noun/Diagnos	language.org.ai	LanguageNoun	Diagnos	Diagnos	Diagnos	Diagnoses	1	
https://language.org.ai/Noun/Diagnosi	language.org.ai	LanguageNoun	Diagnosi	Diagnosi	diagnosi	diagnosis	1	
https://language.org.ai/Noun/Diagnostic	language.org.ai	LanguageNoun	Diagnostic	Diagnostic	diagnostic		3	
https://language.org.ai/Noun/Diamond	language.org.ai	LanguageNoun	Diamond	Diamond	Diamond		1	
https://language.org.ai/Noun/Diaper	language.org.ai	LanguageNoun	Diaper	Diaper	diaper		1	
